PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
NOR,1,1963,.,12,1,27,O,4781,.,.,.,1
NOR,1,1963,.,TOT,1,27,O,63290,.,.,.,1
NOR,1,1963,.,UNK,1,27,O,0,.,.,.,1
NOR,1,1964,.,1,1,27,O,5099,.,.,.,1
NOR,1,1964,.,2,1,27,O,4985,.,.,.,1
NOR,1,1964,.,3,1,27,O,5879,.,.,.,1
NOR,1,1964,.,4,1,27,O,6160,.,.,.,1
NOR,1,1964,.,5,1,27,O,5787,.,.,.,1
NOR,1,1964,.,6,1,27,O,5478,.,.,.,1
NOR,1,1964,.,7,1,27,O,5582,.,.,.,1
NOR,1,1964,.,8,1,27,O,5317,.,.,.,1
NOR,1,1964,.,9,1,27,O,5868,.,.,.,1
NOR,1,1964,.,10,1,27,O,5208,.,.,.,1
NOR,1,1964,.,11,1,27,O,4901,.,.,.,1
NOR,1,1964,.,12,1,27,O,5306,.,.,.,1
NOR,1,1964,.,TOT,1,27,O,65570,.,.,.,1
NOR,1,1964,.,UNK,1,27,O,0,.,.,.,1
NOR,1,1965,.,1,1,27,O,5367,.,.,.,1
NOR,1,1965,.,2,1,27,O,4946,.,.,.,1
NOR,1,1965,.,3,1,27,O,6039,.,.,.,1
NOR,1,1965,.,4,1,27,O,6122,.,.,.,1
NOR,1,1965,.,5,1,27,O,6000,.,.,.,1
NOR,1,1965,.,6,1,27,O,5601,.,.,.,1
NOR,1,1965,.,7,1,27,O,5561,.,.,.,1
NOR,1,1965,.,8,1,27,O,5351,.,.,.,1
NOR,1,1965,.,9,1,27,O,5776,.,.,.,1
NOR,1,1965,.,10,1,27,O,5391,.,.,.,1
NOR,1,1965,.,11,1,27,O,4956,.,.,.,1
NOR,1,1965,.,12,1,27,O,5167,.,.,.,1
NOR,1,1965,.,TOT,1,27,O,66277,.,.,.,1
NOR,1,1965,.,UNK,1,27,O,0,.,.,.,1
NOR,1,1966,.,1,1,27,O,5633,.,.,.,1
NOR,1,1966,.,2,1,27,O,5047,.,.,.,1
NOR,1,1966,.,3,1,27,O,6207,.,.,.,1
NOR,1,1966,.,4,1,27,O,6390,.,.,.,1
NOR,1,1966,.,5,1,27,O,6110,.,.,.,1
NOR,1,1966,.,6,1,27,O,5569,.,.,.,1
NOR,1,1966,.,7,1,27,O,5413,.,.,.,1
NOR,1,1966,.,8,1,27,O,5342,.,.,.,1
NOR,1,1966,.,9,1,27,O,5734,.,.,.,1
NOR,1,1966,.,10,1,27,O,5525,.,.,.,1
NOR,1,1966,.,11,1,27,O,4841,.,.,.,1
NOR,1,1966,.,12,1,27,O,5250,.,.,.,1
NOR,1,1966,.,TOT,1,27,O,67061,.,.,.,1
NOR,1,1966,.,UNK,1,27,O,0,.,.,.,1
NOR,1,1967,.,1,1,28,O,5386,.,.,.,1
NOR,1,1967,.,2,1,28,O,5203,.,.,.,1
NOR,1,1967,.,3,1,28,O,5931,.,.,.,1
NOR,1,1967,.,4,1,28,O,6295,.,.,.,1
NOR,1,1967,.,5,1,28,O,6088,.,.,.,1
NOR,1,1967,.,6,1,28,O,5577,.,.,.,1
NOR,1,1967,.,7,1,28,O,5521,.,.,.,1
NOR,1,1967,.,8,1,28,O,5509,.,.,.,1
NOR,1,1967,.,9,1,28,O,5644,.,.,.,1
NOR,1,1967,.,10,1,28,O,5544,.,.,.,1
NOR,1,1967,.,11,1,28,O,4841,.,.,.,1
NOR,1,1967,.,12,1,28,O,5240,.,.,.,1
NOR,1,1967,.,TOT,1,28,O,66779,.,.,.,1
NOR,1,1967,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1968,.,1,1,28,O,5326,.,.,.,1
NOR,1,1968,.,2,1,28,O,5203,.,.,.,1
NOR,1,1968,.,3,1,28,O,5951,.,.,.,1
NOR,1,1968,.,4,1,28,O,6327,.,.,.,1
NOR,1,1968,.,5,1,28,O,6114,.,.,.,1
NOR,1,1968,.,6,1,28,O,5514,.,.,.,1
NOR,1,1968,.,7,1,28,O,5517,.,.,.,1
NOR,1,1968,.,8,1,28,O,5537,.,.,.,1
NOR,1,1968,.,9,1,28,O,5722,.,.,.,1
NOR,1,1968,.,10,1,28,O,5650,.,.,.,1
NOR,1,1968,.,11,1,28,O,5081,.,.,.,1
NOR,1,1968,.,12,1,28,O,5408,.,.,.,1
NOR,1,1968,.,TOT,1,28,O,67350,.,.,.,1
NOR,1,1968,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1969,.,1,1,28,O,5659,.,.,.,1
NOR,1,1969,.,2,1,28,O,5264,.,.,.,1
NOR,1,1969,.,3,1,28,O,6146,.,.,.,1
NOR,1,1969,.,4,1,28,O,6387,.,.,.,1
NOR,1,1969,.,5,1,28,O,6080,.,.,.,1
NOR,1,1969,.,6,1,28,O,5643,.,.,.,1
NOR,1,1969,.,7,1,28,O,5660,.,.,.,1
NOR,1,1969,.,8,1,28,O,5517,.,.,.,1
NOR,1,1969,.,9,1,28,O,5710,.,.,.,1
NOR,1,1969,.,10,1,28,O,5508,.,.,.,1
NOR,1,1969,.,11,1,28,O,4883,.,.,.,1
NOR,1,1969,.,12,1,28,O,5289,.,.,.,1
NOR,1,1969,.,TOT,1,28,O,67746,.,.,.,1
NOR,1,1969,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1970,.,1,1,28,O,5384,.,.,.,1
NOR,1,1970,.,2,1,28,O,4977,.,.,.,1
NOR,1,1970,.,3,1,28,O,5866,.,.,.,1
NOR,1,1970,.,4,1,28,O,6150,.,.,.,1
NOR,1,1970,.,5,1,28,O,5617,.,.,.,1
NOR,1,1970,.,6,1,28,O,5404,.,.,.,1
NOR,1,1970,.,7,1,28,O,5321,.,.,.,1
NOR,1,1970,.,8,1,28,O,5279,.,.,.,1
NOR,1,1970,.,9,1,28,O,5390,.,.,.,1
NOR,1,1970,.,10,1,28,O,4957,.,.,.,1
NOR,1,1970,.,11,1,28,O,4837,.,.,.,1
NOR,1,1970,.,12,1,28,O,5369,.,.,.,1
NOR,1,1970,.,TOT,1,28,O,64551,.,.,.,1
NOR,1,1970,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1971,.,1,1,28,O,5374,.,.,.,1
NOR,1,1971,.,2,1,28,O,5033,.,.,.,1
NOR,1,1971,.,3,1,28,O,5865,.,.,.,1
NOR,1,1971,.,4,1,28,O,6057,.,.,.,1
NOR,1,1971,.,5,1,28,O,6057,.,.,.,1
NOR,1,1971,.,6,1,28,O,5467,.,.,.,1
NOR,1,1971,.,7,1,28,O,5475,.,.,.,1
NOR,1,1971,.,8,1,28,O,5388,.,.,.,1
NOR,1,1971,.,9,1,28,O,5535,.,.,.,1
NOR,1,1971,.,10,1,28,O,5259,.,.,.,1
NOR,1,1971,.,11,1,28,O,5015,.,.,.,1
NOR,1,1971,.,12,1,28,O,5025,.,.,.,1
NOR,1,1971,.,TOT,1,28,O,65550,.,.,.,1
NOR,1,1971,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1972,.,1,1,28,O,5366,.,.,.,1
NOR,1,1972,.,2,1,28,O,5189,.,.,.,1
NOR,1,1972,.,3,1,28,O,5954,.,.,.,1
NOR,1,1972,.,4,1,28,O,5872,.,.,.,1
NOR,1,1972,.,5,1,28,O,5803,.,.,.,1
NOR,1,1972,.,6,1,28,O,5452,.,.,.,1
NOR,1,1972,.,7,1,28,O,5415,.,.,.,1
NOR,1,1972,.,8,1,28,O,5298,.,.,.,1
NOR,1,1972,.,9,1,28,O,5163,.,.,.,1
NOR,1,1972,.,10,1,28,O,4864,.,.,.,1
NOR,1,1972,.,11,1,28,O,4801,.,.,.,1
NOR,1,1972,.,12,1,28,O,5083,.,.,.,1
NOR,1,1972,.,TOT,1,28,O,64260,.,.,.,1
NOR,1,1972,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1973,.,1,1,28,O,5322,.,.,.,1
NOR,1,1973,.,2,1,28,O,5045,.,.,.,1
NOR,1,1973,.,3,1,28,O,5708,.,.,.,1
NOR,1,1973,.,4,1,28,O,5711,.,.,.,1
NOR,1,1973,.,5,1,28,O,5482,.,.,.,1
NOR,1,1973,.,6,1,28,O,5093,.,.,.,1
NOR,1,1973,.,7,1,28,O,5021,.,.,.,1
NOR,1,1973,.,8,1,28,O,4937,.,.,.,1
NOR,1,1973,.,9,1,28,O,4934,.,.,.,1
NOR,1,1973,.,10,1,28,O,4682,.,.,.,1
NOR,1,1973,.,11,1,28,O,4575,.,.,.,1
NOR,1,1973,.,12,1,28,O,4698,.,.,.,1
NOR,1,1973,.,TOT,1,28,O,61208,.,.,.,1
NOR,1,1973,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1974,.,1,1,28,O,5223,.,.,.,1
NOR,1,1974,.,2,1,28,O,4761,.,.,.,1
NOR,1,1974,.,3,1,28,O,5651,.,.,.,1
NOR,1,1974,.,4,1,28,O,5737,.,.,.,1
NOR,1,1974,.,5,1,28,O,5410,.,.,.,1
NOR,1,1974,.,6,1,28,O,5057,.,.,.,1
NOR,1,1974,.,7,1,28,O,5011,.,.,.,1
NOR,1,1974,.,8,1,28,O,4904,.,.,.,1
NOR,1,1974,.,9,1,28,O,4783,.,.,.,1
NOR,1,1974,.,10,1,28,O,4591,.,.,.,1
NOR,1,1974,.,11,1,28,O,4116,.,.,.,1
NOR,1,1974,.,12,1,28,O,4359,.,.,.,1
NOR,1,1974,.,TOT,1,28,O,59603,.,.,.,1
NOR,1,1974,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1975,.,1,1,28,O,4807,.,.,.,1
NOR,1,1975,.,2,1,28,O,4554,.,.,.,1
NOR,1,1975,.,3,1,28,O,5134,.,.,.,1
NOR,1,1975,.,4,1,28,O,5425,.,.,.,1
NOR,1,1975,.,5,1,28,O,5288,.,.,.,1
NOR,1,1975,.,6,1,28,O,4611,.,.,.,1
NOR,1,1975,.,7,1,28,O,4773,.,.,.,1
NOR,1,1975,.,8,1,28,O,4419,.,.,.,1
NOR,1,1975,.,9,1,28,O,4646,.,.,.,1
NOR,1,1975,.,10,1,28,O,4310,.,.,.,1
NOR,1,1975,.,11,1,28,O,4036,.,.,.,1
NOR,1,1975,.,12,1,28,O,4342,.,.,.,1
NOR,1,1975,.,TOT,1,28,O,56345,.,.,.,1
NOR,1,1975,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1976,.,1,1,28,O,4449,.,.,.,1
NOR,1,1976,.,2,1,28,O,4333,.,.,.,1
NOR,1,1976,.,3,1,28,O,5036,.,.,.,1
NOR,1,1976,.,4,1,28,O,4955,.,.,.,1
NOR,1,1976,.,5,1,28,O,4611,.,.,.,1
NOR,1,1976,.,6,1,28,O,4579,.,.,.,1
NOR,1,1976,.,7,1,28,O,4463,.,.,.,1
NOR,1,1976,.,8,1,28,O,4347,.,.,.,1
NOR,1,1976,.,9,1,28,O,4537,.,.,.,1
NOR,1,1976,.,10,1,28,O,4236,.,.,.,1
NOR,1,1976,.,11,1,28,O,4045,.,.,.,1
NOR,1,1976,.,12,1,28,O,3883,.,.,.,1
NOR,1,1976,.,TOT,1,28,O,53474,.,.,.,1
NOR,1,1976,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1977,.,1,1,28,O,4245,.,.,.,1
NOR,1,1977,.,2,1,28,O,4091,.,.,.,1
NOR,1,1977,.,3,1,28,O,4861,.,.,.,1
NOR,1,1977,.,4,1,28,O,4796,.,.,.,1
NOR,1,1977,.,5,1,28,O,4596,.,.,.,1
NOR,1,1977,.,6,1,28,O,4367,.,.,.,1
NOR,1,1977,.,7,1,28,O,4219,.,.,.,1
NOR,1,1977,.,8,1,28,O,4271,.,.,.,1
NOR,1,1977,.,9,1,28,O,4156,.,.,.,1
NOR,1,1977,.,10,1,28,O,3860,.,.,.,1
NOR,1,1977,.,11,1,28,O,3702,.,.,.,1
NOR,1,1977,.,12,1,28,O,3803,.,.,.,1
NOR,1,1977,.,TOT,1,28,O,50967,.,.,.,1
NOR,1,1977,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1978,.,1,1,28,O,4056,.,.,.,1
NOR,1,1978,.,2,1,28,O,4071,.,.,.,1
NOR,1,1978,.,3,1,28,O,4823,.,.,.,1
NOR,1,1978,.,4,1,28,O,4802,.,.,.,1
NOR,1,1978,.,5,1,28,O,4727,.,.,.,1
NOR,1,1978,.,6,1,28,O,4469,.,.,.,1
NOR,1,1978,.,7,1,28,O,4281,.,.,.,1
NOR,1,1978,.,8,1,28,O,4283,.,.,.,1
NOR,1,1978,.,9,1,28,O,4348,.,.,.,1
NOR,1,1978,.,10,1,28,O,4219,.,.,.,1
NOR,1,1978,.,11,1,28,O,3745,.,.,.,1
NOR,1,1978,.,12,1,28,O,3925,.,.,.,1
NOR,1,1978,.,TOT,1,28,O,51749,.,.,.,1
NOR,1,1978,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1979,.,1,1,28,O,4369,.,.,.,1
NOR,1,1979,.,2,1,28,O,4111,.,.,.,1
NOR,1,1979,.,3,1,28,O,4740,.,.,.,1
NOR,1,1979,.,4,1,28,O,4902,.,.,.,1
NOR,1,1979,.,5,1,28,O,4746,.,.,.,1
NOR,1,1979,.,6,1,28,O,4307,.,.,.,1
NOR,1,1979,.,7,1,28,O,4411,.,.,.,1
NOR,1,1979,.,8,1,28,O,4369,.,.,.,1
NOR,1,1979,.,9,1,28,O,4154,.,.,.,1
NOR,1,1979,.,10,1,28,O,4122,.,.,.,1
NOR,1,1979,.,11,1,28,O,3753,.,.,.,1
NOR,1,1979,.,12,1,28,O,3596,.,.,.,1
NOR,1,1979,.,TOT,1,28,O,51580,.,.,.,1
NOR,1,1979,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1980,.,1,1,28,O,4094,.,.,.,1
NOR,1,1980,.,2,1,28,O,4172,.,.,.,1
NOR,1,1980,.,3,1,28,O,4783,.,.,.,1
NOR,1,1980,.,4,1,28,O,4763,.,.,.,1
NOR,1,1980,.,5,1,28,O,4668,.,.,.,1
NOR,1,1980,.,6,1,28,O,4242,.,.,.,1
NOR,1,1980,.,7,1,28,O,4397,.,.,.,1
NOR,1,1980,.,8,1,28,O,4129,.,.,.,1
NOR,1,1980,.,9,1,28,O,4097,.,.,.,1
NOR,1,1980,.,10,1,28,O,4018,.,.,.,1
NOR,1,1980,.,11,1,28,O,3762,.,.,.,1
NOR,1,1980,.,12,1,28,O,3914,.,.,.,1
NOR,1,1980,.,TOT,1,28,O,51039,.,.,.,1
NOR,1,1980,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1981,.,1,1,28,O,4152,.,.,.,1
NOR,1,1981,.,2,1,28,O,4116,.,.,.,1
NOR,1,1981,.,3,1,28,O,4873,.,.,.,1
NOR,1,1981,.,4,1,28,O,4697,.,.,.,1
NOR,1,1981,.,5,1,28,O,4417,.,.,.,1
NOR,1,1981,.,6,1,28,O,4225,.,.,.,1
NOR,1,1981,.,7,1,28,O,4318,.,.,.,1
NOR,1,1981,.,8,1,28,O,4234,.,.,.,1
NOR,1,1981,.,9,1,28,O,4249,.,.,.,1
NOR,1,1981,.,10,1,28,O,3980,.,.,.,1
NOR,1,1981,.,11,1,28,O,3695,.,.,.,1
NOR,1,1981,.,12,1,28,O,3752,.,.,.,1
NOR,1,1981,.,TOT,1,28,O,50708,.,.,.,1
NOR,1,1981,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1982,.,1,1,28,O,4117,.,.,.,1
NOR,1,1982,.,2,1,28,O,3960,.,.,.,1
NOR,1,1982,.,3,1,28,O,4894,.,.,.,1
NOR,1,1982,.,4,1,28,O,4858,.,.,.,1
NOR,1,1982,.,5,1,28,O,4593,.,.,.,1
NOR,1,1982,.,6,1,28,O,4395,.,.,.,1
NOR,1,1982,.,7,1,28,O,4266,.,.,.,1
NOR,1,1982,.,8,1,28,O,4311,.,.,.,1
NOR,1,1982,.,9,1,28,O,4335,.,.,.,1
NOR,1,1982,.,10,1,28,O,3952,.,.,.,1
NOR,1,1982,.,11,1,28,O,3742,.,.,.,1
NOR,1,1982,.,12,1,28,O,3822,.,.,.,1
NOR,1,1982,.,TOT,1,28,O,51245,.,.,.,1
NOR,1,1982,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1983,.,1,1,28,O,3990,.,.,.,1
NOR,1,1983,.,2,1,28,O,3914,.,.,.,1
NOR,1,1983,.,3,1,28,O,4667,.,.,.,1
NOR,1,1983,.,4,1,28,O,4540,.,.,.,1
NOR,1,1983,.,5,1,28,O,4359,.,.,.,1
NOR,1,1983,.,6,1,28,O,4320,.,.,.,1
NOR,1,1983,.,7,1,28,O,4315,.,.,.,1
NOR,1,1983,.,8,1,28,O,4188,.,.,.,1
NOR,1,1983,.,9,1,28,O,4192,.,.,.,1
NOR,1,1983,.,10,1,28,O,3861,.,.,.,1
NOR,1,1983,.,11,1,28,O,3694,.,.,.,1
NOR,1,1983,.,12,1,28,O,3897,.,.,.,1
NOR,1,1983,.,TOT,1,28,O,49937,.,.,.,1
NOR,1,1983,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1984,.,1,1,28,O,4037,.,.,.,1
NOR,1,1984,.,2,1,28,O,4194,.,.,.,1
NOR,1,1984,.,3,1,28,O,4631,.,.,.,1
NOR,1,1984,.,4,1,28,O,4509,.,.,.,1
NOR,1,1984,.,5,1,28,O,4484,.,.,.,1
NOR,1,1984,.,6,1,28,O,4220,.,.,.,1
NOR,1,1984,.,7,1,28,O,4346,.,.,.,1
NOR,1,1984,.,8,1,28,O,4179,.,.,.,1
NOR,1,1984,.,9,1,28,O,4046,.,.,.,1
NOR,1,1984,.,10,1,28,O,3989,.,.,.,1
NOR,1,1984,.,11,1,28,O,3813,.,.,.,1
NOR,1,1984,.,12,1,28,O,3826,.,.,.,1
NOR,1,1984,.,TOT,1,28,O,50274,.,.,.,1
NOR,1,1984,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1985,.,1,1,28,O,4232,.,.,.,1
NOR,1,1985,.,2,1,28,O,3990,.,.,.,1
NOR,1,1985,.,3,1,28,O,4762,.,.,.,1
NOR,1,1985,.,4,1,28,O,4728,.,.,.,1
NOR,1,1985,.,5,1,28,O,4553,.,.,.,1
NOR,1,1985,.,6,1,28,O,4210,.,.,.,1
NOR,1,1985,.,7,1,28,O,4414,.,.,.,1
NOR,1,1985,.,8,1,28,O,4232,.,.,.,1
NOR,1,1985,.,9,1,28,O,4054,.,.,.,1
NOR,1,1985,.,10,1,28,O,4026,.,.,.,1
NOR,1,1985,.,11,1,28,O,3878,.,.,.,1
NOR,1,1985,.,12,1,28,O,4055,.,.,.,1
NOR,1,1985,.,TOT,1,28,O,51134,.,.,.,1
NOR,1,1985,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1986,.,1,1,28,O,4200,.,.,.,1
NOR,1,1986,.,2,1,28,O,4117,.,.,.,1
NOR,1,1986,.,3,1,28,O,4745,.,.,.,1
NOR,1,1986,.,4,1,28,O,4894,.,.,.,1
NOR,1,1986,.,5,1,28,O,4581,.,.,.,1
NOR,1,1986,.,6,1,28,O,4389,.,.,.,1
NOR,1,1986,.,7,1,28,O,4599,.,.,.,1
NOR,1,1986,.,8,1,28,O,4496,.,.,.,1
NOR,1,1986,.,9,1,28,O,4475,.,.,.,1
NOR,1,1986,.,10,1,28,O,4111,.,.,.,1
NOR,1,1986,.,11,1,28,O,3939,.,.,.,1
NOR,1,1986,.,12,1,28,O,3968,.,.,.,1
NOR,1,1986,.,TOT,1,28,O,52514,.,.,.,1
NOR,1,1986,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1987,.,1,1,28,O,4196,.,.,.,1
NOR,1,1987,.,2,1,28,O,4117,.,.,.,1
NOR,1,1987,.,3,1,28,O,4807,.,.,.,1
NOR,1,1987,.,4,1,28,O,4856,.,.,.,1
NOR,1,1987,.,5,1,28,O,4779,.,.,.,1
NOR,1,1987,.,6,1,28,O,4635,.,.,.,1
NOR,1,1987,.,7,1,28,O,4820,.,.,.,1
NOR,1,1987,.,8,1,28,O,4526,.,.,.,1
NOR,1,1987,.,9,1,28,O,4541,.,.,.,1
NOR,1,1987,.,10,1,28,O,4329,.,.,.,1
NOR,1,1987,.,11,1,28,O,4121,.,.,.,1
NOR,1,1987,.,12,1,28,O,4300,.,.,.,1
NOR,1,1987,.,TOT,1,28,O,54027,.,.,.,1
NOR,1,1987,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1988,.,1,1,28,O,4705,.,.,.,1
NOR,1,1988,.,2,1,28,O,4715,.,.,.,1
NOR,1,1988,.,3,1,28,O,5247,.,.,.,1
NOR,1,1988,.,4,1,28,O,5180,.,.,.,1
NOR,1,1988,.,5,1,28,O,5087,.,.,.,1
NOR,1,1988,.,6,1,28,O,4838,.,.,.,1
NOR,1,1988,.,7,1,28,O,4822,.,.,.,1
NOR,1,1988,.,8,1,28,O,4743,.,.,.,1
NOR,1,1988,.,9,1,28,O,4885,.,.,.,1
NOR,1,1988,.,10,1,28,O,4501,.,.,.,1
NOR,1,1988,.,11,1,28,O,4306,.,.,.,1
NOR,1,1988,.,12,1,28,O,4497,.,.,.,1
NOR,1,1988,.,TOT,1,28,O,57526,.,.,.,1
NOR,1,1988,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1989,.,1,1,28,O,4678,.,.,.,1
NOR,1,1989,.,2,1,28,O,4661,.,.,.,1
NOR,1,1989,.,3,1,28,O,5297,.,.,.,1
NOR,1,1989,.,4,1,28,O,5235,.,.,.,1
NOR,1,1989,.,5,1,28,O,5212,.,.,.,1
NOR,1,1989,.,6,1,28,O,4945,.,.,.,1
NOR,1,1989,.,7,1,28,O,5084,.,.,.,1
NOR,1,1989,.,8,1,28,O,5033,.,.,.,1
NOR,1,1989,.,9,1,28,O,4983,.,.,.,1
NOR,1,1989,.,10,1,28,O,4817,.,.,.,1
NOR,1,1989,.,11,1,28,O,4599,.,.,.,1
NOR,1,1989,.,12,1,28,O,4759,.,.,.,1
NOR,1,1989,.,TOT,1,28,O,59303,.,.,.,1
NOR,1,1989,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1990,.,1,1,28,O,5118,.,.,.,1
NOR,1,1990,.,2,1,28,O,5012,.,.,.,1
NOR,1,1990,.,3,1,28,O,5516,.,.,.,1
NOR,1,1990,.,4,1,28,O,5436,.,.,.,1
NOR,1,1990,.,5,1,28,O,5275,.,.,.,1
NOR,1,1990,.,6,1,28,O,5111,.,.,.,1
NOR,1,1990,.,7,1,28,O,5132,.,.,.,1
NOR,1,1990,.,8,1,28,O,5174,.,.,.,1
NOR,1,1990,.,9,1,28,O,4939,.,.,.,1
NOR,1,1990,.,10,1,28,O,4842,.,.,.,1
NOR,1,1990,.,11,1,28,O,4668,.,.,.,1
NOR,1,1990,.,12,1,28,O,4716,.,.,.,1
NOR,1,1990,.,TOT,1,28,O,60939,.,.,.,1
NOR,1,1990,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1991,.,1,1,28,O,5137,.,.,.,1
NOR,1,1991,.,2,1,28,O,4926,.,.,.,1
NOR,1,1991,.,3,1,28,O,5524,.,.,.,1
NOR,1,1991,.,4,1,28,O,5489,.,.,.,1
NOR,1,1991,.,5,1,28,O,5439,.,.,.,1
NOR,1,1991,.,6,1,28,O,5057,.,.,.,1
NOR,1,1991,.,7,1,28,O,5266,.,.,.,1
NOR,1,1991,.,8,1,28,O,4991,.,.,.,1
NOR,1,1991,.,9,1,28,O,5135,.,.,.,1
NOR,1,1991,.,10,1,28,O,4767,.,.,.,1
NOR,1,1991,.,11,1,28,O,4398,.,.,.,1
NOR,1,1991,.,12,1,28,O,4679,.,.,.,1
NOR,1,1991,.,TOT,1,28,O,60808,.,.,.,1
NOR,1,1991,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1992,.,1,1,28,O,4943,.,.,.,1
NOR,1,1992,.,2,1,28,O,4959,.,.,.,1
NOR,1,1992,.,3,1,28,O,5469,.,.,.,1
NOR,1,1992,.,4,1,28,O,5429,.,.,.,1
NOR,1,1992,.,5,1,28,O,5293,.,.,.,1
NOR,1,1992,.,6,1,28,O,5005,.,.,.,1
NOR,1,1992,.,7,1,28,O,5141,.,.,.,1
NOR,1,1992,.,8,1,28,O,5098,.,.,.,1
NOR,1,1992,.,9,1,28,O,5135,.,.,.,1
NOR,1,1992,.,10,1,28,O,4642,.,.,.,1
NOR,1,1992,.,11,1,28,O,4414,.,.,.,1
NOR,1,1992,.,12,1,28,O,4581,.,.,.,1
NOR,1,1992,.,TOT,1,28,O,60109,.,.,.,1
NOR,1,1992,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1993,.,1,1,28,O,4907,.,.,.,1
NOR,1,1993,.,2,1,28,O,4577,.,.,.,1
NOR,1,1993,.,3,1,28,O,5312,.,.,.,1
NOR,1,1993,.,4,1,28,O,5406,.,.,.,1
NOR,1,1993,.,5,1,28,O,5322,.,.,.,1
NOR,1,1993,.,6,1,28,O,5094,.,.,.,1
NOR,1,1993,.,7,1,28,O,5278,.,.,.,1
NOR,1,1993,.,8,1,28,O,4996,.,.,.,1
NOR,1,1993,.,9,1,28,O,4980,.,.,.,1
NOR,1,1993,.,10,1,28,O,4814,.,.,.,1
NOR,1,1993,.,11,1,28,O,4434,.,.,.,1
NOR,1,1993,.,12,1,28,O,4558,.,.,.,1
NOR,1,1993,.,TOT,1,28,O,59678,.,.,.,1
NOR,1,1993,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1994,.,1,1,28,O,4914,.,.,.,1
NOR,1,1994,.,2,1,28,O,4709,.,.,.,1
NOR,1,1994,.,3,1,28,O,5422,.,.,.,1
NOR,1,1994,.,4,1,28,O,5291,.,.,.,1
NOR,1,1994,.,5,1,28,O,5328,.,.,.,1
NOR,1,1994,.,6,1,28,O,5121,.,.,.,1
NOR,1,1994,.,7,1,28,O,5242,.,.,.,1
NOR,1,1994,.,8,1,28,O,4937,.,.,.,1
NOR,1,1994,.,9,1,28,O,4791,.,.,.,1
NOR,1,1994,.,10,1,28,O,4910,.,.,.,1
NOR,1,1994,.,11,1,28,O,4642,.,.,.,1
NOR,1,1994,.,12,1,28,O,4785,.,.,.,1
NOR,1,1994,.,TOT,1,28,O,60092,.,.,.,1
NOR,1,1994,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1995,.,1,1,28,O,4972,.,.,.,1
NOR,1,1995,.,2,1,28,O,4788,.,.,.,1
NOR,1,1995,.,3,1,28,O,5364,.,.,.,1
NOR,1,1995,.,4,1,28,O,5333,.,.,.,1
NOR,1,1995,.,5,1,28,O,5351,.,.,.,1
NOR,1,1995,.,6,1,28,O,5274,.,.,.,1
NOR,1,1995,.,7,1,28,O,5405,.,.,.,1
NOR,1,1995,.,8,1,28,O,5143,.,.,.,1
NOR,1,1995,.,9,1,28,O,5030,.,.,.,1
NOR,1,1995,.,10,1,28,O,4718,.,.,.,1
NOR,1,1995,.,11,1,28,O,4613,.,.,.,1
NOR,1,1995,.,12,1,28,O,4301,.,.,.,1
NOR,1,1995,.,TOT,1,28,O,60292,.,.,.,1
NOR,1,1995,.,UNK,1,28,O,0,.,.,.,1
NOR,1,1996,.,1,1,28,O,4975,.,.,.,1
NOR,1,1996,.,2,1,28,O,4875,.,.,.,1
NOR,1,1996,.,3,1,28,O,5408,.,.,.,1
NOR,1,1996,.,4,1,28,O,5409,.,.,.,1
NOR,1,1996,.,5,1,28,O,5387,.,.,.,1
NOR,1,1996,.,6,1,28,O,5074,.,.,.,1
NOR,1,1996,.,7,1,28,O,5343,.,.,.,1
NOR,1,1996,.,8,1,28,O,5054,.,.,.,1
NOR,1,1996,.,9,1,28,O,4939,.,.,.,1
NOR,1,1996,.,10,1,28,O,4975,.,.,.,1
