PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,Note1,Note2,Note3,LDB
FIN,1,1865,1865,1,1,44,O,6228,.,.,.,1
FIN,1,1865,1865,2,1,44,O,5044,.,.,.,1
FIN,1,1865,1865,3,1,44,O,5454,.,.,.,1
FIN,1,1865,1865,4,1,44,O,5098,.,.,.,1
FIN,1,1865,1865,5,1,44,O,5425,.,.,.,1
FIN,1,1865,1865,6,1,44,O,5439,.,.,.,1
FIN,1,1865,1865,7,1,44,O,5431,.,.,.,1
FIN,1,1865,1865,8,1,44,O,5014,.,.,.,1
FIN,1,1865,1865,9,1,44,O,5285,.,.,.,1
FIN,1,1865,1865,10,1,44,O,4901,.,.,.,1
FIN,1,1865,1865,11,1,44,O,4550,.,.,.,1
FIN,1,1865,1865,12,1,44,O,4821,.,.,.,1
FIN,1,1866,1866,1,1,44,O,5338,.,.,.,1
FIN,1,1866,1866,2,1,44,O,4723,.,.,.,1
FIN,1,1866,1866,3,1,44,O,5282,.,.,.,1
FIN,1,1866,1866,4,1,44,O,4875,.,.,.,1
FIN,1,1866,1866,5,1,44,O,4977,.,.,.,1
FIN,1,1866,1866,6,1,44,O,5161,.,.,.,1
FIN,1,1866,1866,7,1,44,O,5333,.,.,.,1
FIN,1,1866,1866,8,1,44,O,4773,.,.,.,1
FIN,1,1866,1866,9,1,44,O,5268,.,.,.,1
FIN,1,1866,1866,10,1,44,O,4531,.,.,.,1
FIN,1,1866,1866,11,1,44,O,4163,.,.,.,1
FIN,1,1866,1866,12,1,44,O,4429,.,.,.,1
FIN,1,1867,1867,1,1,44,O,5080,.,.,.,1
FIN,1,1867,1867,2,1,44,O,4274,.,.,.,1
FIN,1,1867,1867,3,1,44,O,4849,.,.,.,1
FIN,1,1867,1867,4,1,44,O,4653,.,.,.,1
FIN,1,1867,1867,5,1,44,O,5102,.,.,.,1
FIN,1,1867,1867,6,1,44,O,5189,.,.,.,1
FIN,1,1867,1867,7,1,44,O,5515,.,.,.,1
FIN,1,1867,1867,8,1,44,O,5335,.,.,.,1
FIN,1,1867,1867,9,1,44,O,5533,.,.,.,1
FIN,1,1867,1867,10,1,44,O,4661,.,.,.,1
FIN,1,1867,1867,11,1,44,O,4631,.,.,.,1
FIN,1,1867,1867,12,1,44,O,4342,.,.,.,1
FIN,1,1868,1868,1,1,44,O,4557,.,.,.,1
FIN,1,1868,1868,2,1,44,O,3661,.,.,.,1
FIN,1,1868,1868,3,1,44,O,4004,.,.,.,1
FIN,1,1868,1868,4,1,44,O,4059,.,.,.,1
FIN,1,1868,1868,5,1,44,O,4203,.,.,.,1
FIN,1,1868,1868,6,1,44,O,4101,.,.,.,1
FIN,1,1868,1868,7,1,44,O,4039,.,.,.,1
FIN,1,1868,1868,8,1,44,O,3526,.,.,.,1
FIN,1,1868,1868,9,1,44,O,3549,.,.,.,1
FIN,1,1868,1868,10,1,44,O,2982,.,.,.,1
FIN,1,1868,1868,11,1,44,O,2571,.,.,.,1
FIN,1,1868,1868,12,1,44,O,2505,.,.,.,1
FIN,1,1869,1869,1,1,45,O,2743,.,.,.,1
FIN,1,1869,1869,2,1,45,O,2656,.,.,.,1
FIN,1,1869,1869,3,1,45,O,3482,.,.,.,1
FIN,1,1869,1869,4,1,45,O,3855,.,.,.,1
FIN,1,1869,1869,5,1,45,O,5110,.,.,.,1
FIN,1,1869,1869,6,1,45,O,5928,.,.,.,1
FIN,1,1869,1869,7,1,45,O,6457,.,.,.,1
FIN,1,1869,1869,8,1,45,O,6037,.,.,.,1
FIN,1,1869,1869,9,1,45,O,6186,.,.,.,1
FIN,1,1869,1869,10,1,45,O,5636,.,.,.,1
FIN,1,1869,1869,11,1,45,O,5029,.,.,.,1
FIN,1,1869,1869,12,1,45,O,5275,.,.,.,1
FIN,1,1870,1870,1,1,45,O,5744,.,.,.,1
FIN,1,1870,1870,2,1,45,O,5075,.,.,.,1
FIN,1,1870,1870,3,1,45,O,5454,.,.,.,1
FIN,1,1870,1870,4,1,45,O,5480,.,.,.,1
FIN,1,1870,1870,5,1,45,O,5652,.,.,.,1
FIN,1,1870,1870,6,1,45,O,5686,.,.,.,1
FIN,1,1870,1870,7,1,45,O,5874,.,.,.,1
FIN,1,1870,1870,8,1,45,O,5280,.,.,.,1
FIN,1,1870,1870,9,1,45,O,5636,.,.,.,1
FIN,1,1870,1870,10,1,45,O,4676,.,.,.,1
FIN,1,1870,1870,11,1,45,O,4471,.,.,.,1
FIN,1,1870,1870,12,1,45,O,4720,.,.,.,1
FIN,1,1871,1871,1,1,45,O,5660,.,.,.,1
FIN,1,1871,1871,2,1,45,O,5072,.,.,.,1
FIN,1,1871,1871,3,1,45,O,5490,.,.,.,1
FIN,1,1871,1871,4,1,45,O,5175,.,.,.,1
FIN,1,1871,1871,5,1,45,O,5494,.,.,.,1
FIN,1,1871,1871,6,1,45,O,5725,.,.,.,1
FIN,1,1871,1871,7,1,45,O,5987,.,.,.,1
FIN,1,1871,1871,8,1,45,O,5754,.,.,.,1
FIN,1,1871,1871,9,1,45,O,5630,.,.,.,1
FIN,1,1871,1871,10,1,45,O,5271,.,.,.,1
FIN,1,1871,1871,11,1,45,O,5372,.,.,.,1
FIN,1,1871,1871,12,1,45,O,5937,.,.,.,1
FIN,1,1872,1872,1,1,45,O,6390,.,.,.,1
FIN,1,1872,1872,2,1,45,O,5696,.,.,.,1
FIN,1,1872,1872,3,1,45,O,6120,.,.,.,1
FIN,1,1872,1872,4,1,45,O,5482,.,.,.,1
FIN,1,1872,1872,5,1,45,O,5568,.,.,.,1
FIN,1,1872,1872,6,1,45,O,5419,.,.,.,1
FIN,1,1872,1872,7,1,45,O,5449,.,.,.,1
FIN,1,1872,1872,8,1,45,O,4927,.,.,.,1
FIN,1,1872,1872,9,1,45,O,5364,.,.,.,1
FIN,1,1872,1872,10,1,45,O,4977,.,.,.,1
FIN,1,1872,1872,11,1,45,O,5189,.,.,.,1
FIN,1,1872,1872,12,1,45,O,5596,.,.,.,1
FIN,1,1873,1873,1,1,45,O,6009,.,.,.,1
FIN,1,1873,1873,2,1,45,O,5480,.,.,.,1
FIN,1,1873,1873,3,1,45,O,5997,.,.,.,1
FIN,1,1873,1873,4,1,45,O,5331,.,.,.,1
FIN,1,1873,1873,5,1,45,O,5628,.,.,.,1
FIN,1,1873,1873,6,1,45,O,5839,.,.,.,1
FIN,1,1873,1873,7,1,45,O,5891,.,.,.,1
FIN,1,1873,1873,8,1,45,O,5744,.,.,.,1
FIN,1,1873,1873,9,1,45,O,6070,.,.,.,1
FIN,1,1873,1873,10,1,45,O,5315,.,.,.,1
FIN,1,1873,1873,11,1,45,O,5432,.,.,.,1
FIN,1,1873,1873,12,1,45,O,5686,.,.,.,1
FIN,1,1874,1874,1,1,45,O,6208,.,.,.,1
FIN,1,1874,1874,2,1,45,O,5353,.,.,.,1
FIN,1,1874,1874,3,1,45,O,6198,.,.,.,1
FIN,1,1874,1874,4,1,45,O,5508,.,.,.,1
FIN,1,1874,1874,5,1,45,O,6135,.,.,.,1
FIN,1,1874,1874,6,1,45,O,6186,.,.,.,1
FIN,1,1874,1874,7,1,45,O,6271,.,.,.,1
FIN,1,1874,1874,8,1,45,O,5907,.,.,.,1
FIN,1,1874,1874,9,1,45,O,6490,.,.,.,1
FIN,1,1874,1874,10,1,45,O,5565,.,.,.,1
FIN,1,1874,1874,11,1,45,O,5434,.,.,.,1
FIN,1,1874,1874,12,1,45,O,5643,.,.,.,1
FIN,1,1875,1875,1,1,46,O,6558,.,.,.,1
FIN,1,1875,1875,2,1,46,O,5451,.,.,.,1
FIN,1,1875,1875,3,1,46,O,6573,.,.,.,1
FIN,1,1875,1875,4,1,46,O,6218,.,.,.,1
FIN,1,1875,1875,5,1,46,O,6254,.,.,.,1
FIN,1,1875,1875,6,1,46,O,6032,.,.,.,1
FIN,1,1875,1875,7,1,46,O,6011,.,.,.,1
FIN,1,1875,1875,8,1,46,O,5458,.,.,.,1
FIN,1,1875,1875,9,1,46,O,5746,.,.,.,1
FIN,1,1875,1875,10,1,46,O,4982,.,.,.,1
FIN,1,1875,1875,11,1,46,O,4985,.,.,.,1
FIN,1,1875,1875,12,1,46,O,5253,.,.,.,1
FIN,1,1876,1876,1,1,46,O,5767,.,.,.,1
FIN,1,1876,1876,2,1,46,O,5503,.,.,.,1
FIN,1,1876,1876,3,1,46,O,6263,.,.,.,1
FIN,1,1876,1876,4,1,46,O,6056,.,.,.,1
FIN,1,1876,1876,5,1,46,O,6418,.,.,.,1
FIN,1,1876,1876,6,1,46,O,6486,.,.,.,1
FIN,1,1876,1876,7,1,46,O,6223,.,.,.,1
FIN,1,1876,1876,8,1,46,O,5624,.,.,.,1
FIN,1,1876,1876,9,1,46,O,5783,.,.,.,1
FIN,1,1876,1876,10,1,46,O,5273,.,.,.,1
FIN,1,1876,1876,11,1,46,O,5309,.,.,.,1
FIN,1,1876,1876,12,1,46,O,6054,.,.,.,1
FIN,1,1877,1877,1,1,46,O,6555,.,.,.,1
FIN,1,1877,1877,2,1,46,O,5537,.,.,.,1
FIN,1,1877,1877,3,1,46,O,6245,.,.,.,1
FIN,1,1877,1877,4,1,46,O,5780,.,.,.,1
FIN,1,1877,1877,5,1,46,O,6695,.,.,.,1
FIN,1,1877,1877,6,1,46,O,6611,.,.,.,1
FIN,1,1877,1877,7,1,46,O,7095,.,.,.,1
FIN,1,1877,1877,8,1,46,O,6354,.,.,.,1
FIN,1,1877,1877,9,1,46,O,6299,.,.,.,1
FIN,1,1877,1877,10,1,46,O,5853,.,.,.,1
FIN,1,1877,1877,11,1,46,O,5583,.,.,.,1
FIN,1,1877,1877,12,1,46,O,6224,.,.,.,1
FIN,1,1878,1878,1,1,47,O,6871,.,.,.,1
FIN,1,1878,1878,2,1,47,O,5915,.,.,.,1
FIN,1,1878,1878,3,1,47,O,6582,.,.,.,1
FIN,1,1878,1878,4,1,47,O,6121,.,.,.,1
FIN,1,1878,1878,5,1,47,O,6214,.,.,.,1
FIN,1,1878,1878,6,1,47,O,5727,.,.,.,1
FIN,1,1878,1878,7,1,47,O,6009,.,.,.,1
FIN,1,1878,1878,8,1,47,O,5435,.,.,.,1
FIN,1,1878,1878,9,1,47,O,5706,.,.,.,1
FIN,1,1878,1878,10,1,47,O,4970,.,.,.,1
FIN,1,1878,1878,11,1,47,O,4986,.,.,.,1
FIN,1,1878,1878,12,1,47,O,5739,.,.,.,1
FIN,1,1879,1879,1,1,48,O,6554,.,.,.,1
FIN,1,1879,1879,2,1,48,O,5931,.,.,.,1
FIN,1,1879,1879,3,1,48,O,6843,.,.,.,1
FIN,1,1879,1879,4,1,48,O,6046,.,.,.,1
FIN,1,1879,1879,5,1,48,O,6762,.,.,.,1
FIN,1,1879,1879,6,1,48,O,6520,.,.,.,1
FIN,1,1879,1879,7,1,48,O,6951,.,.,.,1
FIN,1,1879,1879,8,1,48,O,6322,.,.,.,1
FIN,1,1879,1879,9,1,48,O,6596,.,.,.,1
FIN,1,1879,1879,10,1,48,O,5787,.,.,.,1
FIN,1,1879,1879,11,1,48,O,5701,.,.,.,1
FIN,1,1879,1879,12,1,48,O,6114,.,.,.,1
FIN,1,1880,1880,1,1,49,O,6805,.,.,.,1
FIN,1,1880,1880,2,1,49,O,6084,.,.,.,1
FIN,1,1880,1880,3,1,49,O,6521,.,.,.,1
FIN,1,1880,1880,4,1,49,O,6140,.,.,.,1
FIN,1,1880,1880,5,1,49,O,6311,.,.,.,1
FIN,1,1880,1880,6,1,49,O,6667,.,.,.,1
FIN,1,1880,1880,7,1,49,O,6773,.,.,.,1
FIN,1,1880,1880,8,1,49,O,6061,.,.,.,1
FIN,1,1880,1880,9,1,49,O,6318,.,.,.,1
FIN,1,1880,1880,10,1,49,O,5679,.,.,.,1
FIN,1,1880,1880,11,1,49,O,5397,.,.,.,1
FIN,1,1880,1880,12,1,49,O,6028,.,.,.,1
FIN,1,1881,1881,1,1,49,O,6564,.,.,.,1
FIN,1,1881,1881,2,1,49,O,5717,.,.,.,1
FIN,1,1881,1881,3,1,49,O,6603,.,.,.,1
FIN,1,1881,1881,4,1,49,O,6241,.,.,.,1
FIN,1,1881,1881,5,1,49,O,6295,.,.,.,1
FIN,1,1881,1881,6,1,49,O,6146,.,.,.,1
FIN,1,1881,1881,7,1,49,O,6424,.,.,.,1
FIN,1,1881,1881,8,1,49,O,5813,.,.,.,1
FIN,1,1881,1881,9,1,49,O,6220,.,.,.,1
FIN,1,1881,1881,10,1,49,O,5362,.,.,.,1
FIN,1,1881,1881,11,1,49,O,5327,.,.,.,1
FIN,1,1881,1881,12,1,49,O,5724,.,.,.,1
FIN,1,1882,1882,1,1,50,O,6415,.,.,.,1
FIN,1,1882,1882,2,1,50,O,5424,.,.,.,1
FIN,1,1882,1882,3,1,50,O,5898,.,.,.,1
FIN,1,1882,1882,4,1,50,O,5964,.,.,.,1
FIN,1,1882,1882,5,1,50,O,6386,.,.,.,1
FIN,1,1882,1882,6,1,50,O,6529,.,.,.,1
FIN,1,1882,1882,7,1,50,O,6946,.,.,.,1
FIN,1,1882,1882,8,1,50,O,6801,.,.,.,1
FIN,1,1882,1882,9,1,50,O,7190,.,.,.,1
FIN,1,1882,1882,10,1,50,O,6206,.,.,.,1
FIN,1,1882,1882,11,1,50,O,5897,.,.,.,1
FIN,1,1882,1882,12,1,50,O,6397,.,.,.,1
FIN,1,1883,1883,1,1,50,O,6814,.,.,.,1
FIN,1,1883,1883,2,1,50,O,5998,.,.,.,1
FIN,1,1883,1883,3,1,50,O,6535,.,.,.,1
FIN,1,1883,1883,4,1,50,O,5681,.,.,.,1
FIN,1,1883,1883,5,1,50,O,6189,.,.,.,1
FIN,1,1883,1883,6,1,50,O,6687,.,.,.,1
FIN,1,1883,1883,7,1,50,O,6909,.,.,.,1
FIN,1,1883,1883,8,1,50,O,6597,.,.,.,1
FIN,1,1883,1883,9,1,50,O,6823,.,.,.,1
FIN,1,1883,1883,10,1,50,O,5995,.,.,.,1
FIN,1,1883,1883,11,1,50,O,5739,.,.,.,1
FIN,1,1883,1883,12,1,50,O,6411,.,.,.,1
FIN,1,1884,1884,1,1,51,O,6931,.,.,.,1
FIN,1,1884,1884,2,1,51,O,6415,.,.,.,1
FIN,1,1884,1884,3,1,51,O,6885,.,.,.,1
FIN,1,1884,1884,4,1,51,O,6291,.,.,.,1
FIN,1,1884,1884,5,1,51,O,6721,.,.,.,1
FIN,1,1884,1884,6,1,51,O,6613,.,.,.,1
FIN,1,1884,1884,7,1,51,O,7047,.,.,.,1
FIN,1,1884,1884,8,1,51,O,6404,.,.,.,1
FIN,1,1884,1884,9,1,51,O,6478,.,.,.,1
FIN,1,1884,1884,10,1,51,O,5878,.,.,.,1
FIN,1,1884,1884,11,1,51,O,5971,.,.,.,1
FIN,1,1884,1884,12,1,51,O,6513,.,.,.,1
FIN,1,1885,1885,1,1,52,O,6663,.,.,.,1
FIN,1,1885,1885,2,1,52,O,5574,.,.,.,1
FIN,1,1885,1885,3,1,52,O,6600,.,.,.,1
FIN,1,1885,1885,4,1,52,O,6289,.,.,.,1
FIN,1,1885,1885,5,1,52,O,6554,.,.,.,1
FIN,1,1885,1885,6,1,52,O,6489,.,.,.,1
FIN,1,1885,1885,7,1,52,O,6597,.,.,.,1
FIN,1,1885,1885,8,1,52,O,5957,.,.,.,1
FIN,1,1885,1885,9,1,52,O,6344,.,.,.,1
FIN,1,1885,1885,10,1,52,O,6037,.,.,.,1
FIN,1,1885,1885,11,1,52,O,5742,.,.,.,1
FIN,1,1885,1885,12,1,52,O,6283,.,.,.,1
FIN,1,1886,1886,1,1,53,O,7097,.,.,.,1
FIN,1,1886,1886,2,1,53,O,6014,.,.,.,1
FIN,1,1886,1886,3,1,53,O,6751,.,.,.,1
FIN,1,1886,1886,4,1,53,O,6385,.,.,.,1
FIN,1,1886,1886,5,1,53,O,6660,.,.,.,1
FIN,1,1886,1886,6,1,53,O,6813,.,.,.,1
FIN,1,1886,1886,7,1,53,O,6959,.,.,.,1
FIN,1,1886,1886,8,1,53,O,6569,.,.,.,1
FIN,1,1886,1886,9,1,53,O,6921,.,.,.,1
FIN,1,1886,1886,10,1,53,O,6054,.,.,.,1
FIN,1,1886,1886,11,1,53,O,5961,.,.,.,1
FIN,1,1886,1886,12,1,53,O,6392,.,.,.,1
FIN,1,1887,1887,1,1,54,O,7083,.,.,.,1
FIN,1,1887,1887,2,1,54,O,6093,.,.,.,1
FIN,1,1887,1887,3,1,54,O,7213,.,.,.,1
FIN,1,1887,1887,4,1,54,O,6450,.,.,.,1
FIN,1,1887,1887,5,1,54,O,6804,.,.,.,1
FIN,1,1887,1887,6,1,54,O,7231,.,.,.,1
FIN,1,1887,1887,7,1,54,O,7506,.,.,.,1
FIN,1,1887,1887,8,1,54,O,6803,.,.,.,1
FIN,1,1887,1887,9,1,54,O,7150,.,.,.,1
FIN,1,1887,1887,10,1,54,O,6331,.,.,.,1
FIN,1,1887,1887,11,1,54,O,6319,.,.,.,1
FIN,1,1887,1887,12,1,54,O,6741,.,.,.,1
FIN,1,1888,1888,1,1,55,O,7461,.,.,.,1
FIN,1,1888,1888,2,1,55,O,6753,.,.,.,1
FIN,1,1888,1888,3,1,55,O,7349,.,.,.,1
FIN,1,1888,1888,4,1,55,O,6511,.,.,.,1
FIN,1,1888,1888,5,1,55,O,6594,.,.,.,1
FIN,1,1888,1888,6,1,55,O,6754,.,.,.,1
FIN,1,1888,1888,7,1,55,O,6940,.,.,.,1
FIN,1,1888,1888,8,1,55,O,6543,.,.,.,1
FIN,1,1888,1888,9,1,55,O,6518,.,.,.,1
FIN,1,1888,1888,10,1,55,O,6008,.,.,.,1
FIN,1,1888,1888,11,1,55,O,5948,.,.,.,1
FIN,1,1888,1888,12,1,55,O,6793,.,.,.,1
FIN,1,1889,1889,1,1,56,O,7085,.,.,.,1
FIN,1,1889,1889,2,1,56,O,6206,.,.,.,1
FIN,1,1889,1889,3,1,56,O,6548,.,.,.,1
FIN,1,1889,1889,4,1,56,O,6266,.,.,.,1
FIN,1,1889,1889,5,1,56,O,6921,.,.,.,1
FIN,1,1889,1889,6,1,56,O,6699,.,.,.,1
FIN,1,1889,1889,7,1,56,O,6653,.,.,.,1
FIN,1,1889,1889,8,1,56,O,6606,.,.,.,1
FIN,1,1889,1889,9,1,56,O,6814,.,.,.,1
FIN,1,1889,1889,10,1,56,O,5896,.,.,.,1
FIN,1,1889,1889,11,1,56,O,5645,.,.,.,1
FIN,1,1889,1889,12,1,56,O,6542,.,.,.,1
FIN,1,1890,1890,1,1,57,O,7282,.,.,.,1
FIN,1,1890,1890,2,1,57,O,6021,.,.,.,1
FIN,1,1890,1890,3,1,57,O,6911,.,.,.,1
FIN,1,1890,1890,4,1,57,O,6125,.,.,.,1
FIN,1,1890,1890,5,1,57,O,6722,.,.,.,1
FIN,1,1890,1890,6,1,57,O,6962,.,.,.,1
FIN,1,1890,1890,7,1,57,O,7364,.,.,.,1
FIN,1,1890,1890,8,1,57,O,6520,.,.,.,1
FIN,1,1890,1890,9,1,57,O,5533,.,.,.,1
FIN,1,1890,1890,10,1,57,O,5083,.,.,.,1
FIN,1,1890,1890,11,1,57,O,6046,.,.,.,1
FIN,1,1890,1890,12,1,57,O,7291,.,.,.,1
FIN,1,1891,1891,1,1,58,O,7642,.,.,.,1
FIN,1,1891,1891,2,1,58,O,6553,.,.,.,1
FIN,1,1891,1891,3,1,58,O,7461,.,.,.,1
FIN,1,1891,1891,4,1,58,O,6668,.,.,.,1
FIN,1,1891,1891,5,1,58,O,7207,.,.,.,1
FIN,1,1891,1891,6,1,58,O,7147,.,.,.,1
FIN,1,1891,1891,7,1,58,O,7376,.,.,.,1
FIN,1,1891,1891,8,1,58,O,6652,.,.,.,1
FIN,1,1891,1891,9,1,58,O,6917,.,.,.,1
FIN,1,1891,1891,10,1,58,O,5886,.,.,.,1
FIN,1,1891,1891,11,1,58,O,6023,.,.,.,1
FIN,1,1891,1891,12,1,58,O,6596,.,.,.,1
FIN,1,1892,1892,1,1,59,O,7303,.,.,.,1
FIN,1,1892,1892,2,1,59,O,6250,.,.,.,1
FIN,1,1892,1892,3,1,59,O,6634,.,.,.,1
FIN,1,1892,1892,4,1,59,O,6265,.,.,.,1
FIN,1,1892,1892,5,1,59,O,6648,.,.,.,1
FIN,1,1892,1892,6,1,59,O,6609,.,.,.,1
FIN,1,1892,1892,7,1,59,O,6958,.,.,.,1
FIN,1,1892,1892,8,1,59,O,6281,.,.,.,1
FIN,1,1892,1892,9,1,59,O,6541,.,.,.,1
FIN,1,1892,1892,10,1,59,O,5365,.,.,.,1
FIN,1,1892,1892,11,1,59,O,5323,.,.,.,1
FIN,1,1892,1892,12,1,59,O,6256,.,.,.,1
FIN,1,1893,1893,1,1,60,O,6873,.,.,.,1
FIN,1,1893,1893,2,1,60,O,5643,.,.,.,1
FIN,1,1893,1893,3,1,60,O,6460,.,.,.,1
FIN,1,1893,1893,4,1,60,O,6071,.,.,.,1
FIN,1,1893,1893,5,1,60,O,6504,.,.,.,1
FIN,1,1893,1893,6,1,60,O,6224,.,.,.,1
FIN,1,1893,1893,7,1,60,O,6705,.,.,.,1
FIN,1,1893,1893,8,1,60,O,6093,.,.,.,1
FIN,1,1893,1893,9,1,60,O,6044,.,.,.,1
FIN,1,1893,1893,10,1,60,O,5266,.,.,.,1
FIN,1,1893,1893,11,1,60,O,5322,.,.,.,1
FIN,1,1893,1893,12,1,60,O,5825,.,.,.,1
FIN,1,1894,1894,1,1,61,O,6542,.,.,.,1
FIN,1,1894,1894,2,1,61,O,5817,.,.,.,1
FIN,1,1894,1894,3,1,61,O,6657,.,.,.,1
FIN,1,1894,1894,4,1,61,O,6425,.,.,.,1
FIN,1,1894,1894,5,1,61,O,6680,.,.,.,1
FIN,1,1894,1894,6,1,61,O,7025,.,.,.,1
FIN,1,1894,1894,7,1,61,O,6853,.,.,.,1
FIN,1,1894,1894,8,1,61,O,6158,.,.,.,1
FIN,1,1894,1894,9,1,61,O,6207,.,.,.,1
FIN,1,1894,1894,10,1,61,O,5718,.,.,.,1
FIN,1,1894,1894,11,1,61,O,5609,.,.,.,1
FIN,1,1894,1894,12,1,61,O,6515,.,.,.,1
FIN,1,1895,1895,1,1,62,O,7094,.,.,.,1
FIN,1,1895,1895,2,1,62,O,6193,.,.,.,1
FIN,1,1895,1895,3,1,62,O,6857,.,.,.,1
FIN,1,1895,1895,4,1,62,O,6542,.,.,.,1
FIN,1,1895,1895,5,1,62,O,7043,.,.,.,1
FIN,1,1895,1895,6,1,62,O,7483,.,.,.,1
FIN,1,1895,1895,7,1,62,O,7943,.,.,.,1
FIN,1,1895,1895,8,1,62,O,7231,.,.,.,1
FIN,1,1895,1895,9,1,62,O,6955,.,.,.,1
FIN,1,1895,1895,10,1,62,O,5991,.,.,.,1
FIN,1,1895,1895,11,1,62,O,5794,.,.,.,1
FIN,1,1895,1895,12,1,62,O,6657,.,.,.,1
FIN,1,1896,1896,1,1,63,O,7247,.,.,.,1
FIN,1,1896,1896,2,1,63,O,6524,.,.,.,1
FIN,1,1896,1896,3,1,63,O,7060,.,.,.,1
FIN,1,1896,1896,4,1,63,O,6246,.,.,.,1
FIN,1,1896,1896,5,1,63,O,6759,.,.,.,1
FIN,1,1896,1896,6,1,63,O,7330,.,.,.,1
FIN,1,1896,1896,7,1,63,O,7595,.,.,.,1
FIN,1,1896,1896,8,1,63,O,6923,.,.,.,1
FIN,1,1896,1896,9,1,63,O,7060,.,.,.,1
FIN,1,1896,1896,10,1,63,O,6019,.,.,.,1
FIN,1,1896,1896,11,1,63,O,6042,.,.,.,1
FIN,1,1896,1896,12,1,63,O,6851,.,.,.,1
FIN,1,1897,1897,1,1,64,O,7480,.,.,.,1
FIN,1,1897,1897,2,1,64,O,6464,.,.,.,1
FIN,1,1897,1897,3,1,64,O,7028,.,.,.,1
FIN,1,1897,1897,4,1,64,O,6475,.,.,.,1
FIN,1,1897,1897,5,1,64,O,6763,.,.,.,1
FIN,1,1897,1897,6,1,64,O,7103,.,.,.,1
FIN,1,1897,1897,7,1,64,O,7418,.,.,.,1
FIN,1,1897,1897,8,1,64,O,6940,.,.,.,1
FIN,1,1897,1897,9,1,64,O,7047,.,.,.,1
FIN,1,1897,1897,10,1,64,O,6158,.,.,.,1
FIN,1,1897,1897,11,1,64,O,6239,.,.,.,1
FIN,1,1897,1897,12,1,64,O,7215,.,.,.,1
FIN,1,1898,1898,1,1,65,O,8230,.,.,.,1
FIN,1,1898,1898,2,1,65,O,7063,.,.,.,1
FIN,1,1898,1898,3,1,65,O,7594,.,.,.,1
FIN,1,1898,1898,4,1,65,O,7147,.,.,.,1
FIN,1,1898,1898,5,1,65,O,7349,.,.,.,1
FIN,1,1898,1898,6,1,65,O,7884,.,.,.,1
FIN,1,1898,1898,7,1,65,O,8178,.,.,.,1
FIN,1,1898,1898,8,1,65,O,7563,.,.,.,1
FIN,1,1898,1898,9,1,65,O,7475,.,.,.,1
FIN,1,1898,1898,10,1,65,O,6844,.,.,.,1
FIN,1,1898,1898,11,1,65,O,6584,.,.,.,1
FIN,1,1898,1898,12,1,65,O,7195,.,.,.,1
FIN,1,1899,1899,1,1,66,O,8007,.,.,.,1
FIN,1,1899,1899,2,1,66,O,6647,.,.,.,1
FIN,1,1899,1899,3,1,66,O,7475,.,.,.,1
FIN,1,1899,1899,4,1,66,O,7117,.,.,.,1
FIN,1,1899,1899,5,1,66,O,7478,.,.,.,1
FIN,1,1899,1899,6,1,66,O,7888,.,.,.,1
FIN,1,1899,1899,7,1,66,O,8194,.,.,.,1
FIN,1,1899,1899,8,1,66,O,7610,.,.,.,1
FIN,1,1899,1899,9,1,66,O,7375,.,.,.,1
FIN,1,1899,1899,10,1,66,O,6624,.,.,.,1
FIN,1,1899,1899,11,1,66,O,6509,.,.,.,1
FIN,1,1899,1899,12,1,66,O,7434,.,.,.,1
FIN,1,1900,1900,1,1,43,O,7978,.,.,.,1
FIN,1,1900,1900,2,1,43,O,6964,.,.,.,1
FIN,1,1900,1900,3,1,43,O,7352,.,.,.,1
FIN,1,1900,1900,4,1,43,O,6987,.,.,.,1
FIN,1,1900,1900,5,1,43,O,7503,.,.,.,1
FIN,1,1900,1900,6,1,43,O,7402,.,.,.,1
FIN,1,1900,1900,7,1,43,O,7728,.,.,.,1
FIN,1,1900,1900,8,1,43,O,7290,.,.,.,1
FIN,1,1900,1900,9,1,43,O,7292,.,.,.,1
FIN,1,1900,1900,10,1,43,O,6566,.,.,.,1
FIN,1,1900,1900,11,1,43,O,6314,.,.,.,1
FIN,1,1900,1900,12,1,43,O,6963,.,.,.,1
FIN,1,1901,1901,1,1,43,O,7972,.,.,.,1
FIN,1,1901,1901,2,1,43,O,6735,.,.,.,1
FIN,1,1901,1901,3,1,43,O,7374,.,.,.,1
FIN,1,1901,1901,4,1,43,O,7448,.,.,.,1
FIN,1,1901,1901,5,1,43,O,7926,.,.,.,1
FIN,1,1901,1901,6,1,43,O,8001,.,.,.,1
FIN,1,1901,1901,7,1,43,O,8286,.,.,.,1
FIN,1,1901,1901,8,1,43,O,7549,.,.,.,1
FIN,1,1901,1901,9,1,43,O,6935,.,.,.,1
FIN,1,1901,1901,10,1,43,O,6211,.,.,.,1
FIN,1,1901,1901,11,1,43,O,6578,.,.,.,1
FIN,1,1901,1901,12,1,43,O,7622,.,.,.,1
FIN,1,1902,1902,1,1,43,O,8181,.,.,.,1
FIN,1,1902,1902,2,1,43,O,7009,.,.,.,1
FIN,1,1902,1902,3,1,43,O,7719,.,.,.,1
FIN,1,1902,1902,4,1,43,O,6739,.,.,.,1
FIN,1,1902,1902,5,1,43,O,7060,.,.,.,1
FIN,1,1902,1902,6,1,43,O,7566,.,.,.,1
