PopName,Area,Year,YearReg,Month,RefCode,Births,Access,NoteCode1,NoteCode2,NoteCode3,LDB
CHL,10,1984,1984,9,34,22625,O,.,.,.,1
CHL,10,1984,1984,10,34,23041,O,.,.,.,1
CHL,10,1984,1984,11,34,21630,O,.,.,.,1
CHL,10,1984,1984,12,34,20936,O,.,.,.,1
CHL,10,1984,1984,TOT,34,251765,O,.,.,.,1
CHL,10,1985,1985,1,34,21868,O,.,.,.,1
CHL,10,1985,1985,2,34,17982,O,.,.,.,1
CHL,10,1985,1985,3,34,19828,O,.,.,.,1
CHL,10,1985,1985,4,34,19264,O,.,.,.,1
CHL,10,1985,1985,5,34,20765,O,.,.,.,1
CHL,10,1985,1985,6,34,20654,O,.,.,.,1
CHL,10,1985,1985,7,34,20626,O,.,.,.,1
CHL,10,1985,1985,8,34,21352,O,.,.,.,1
CHL,10,1985,1985,9,34,22555,O,.,.,.,1
CHL,10,1985,1985,10,34,22707,O,.,.,.,1
CHL,10,1985,1985,11,34,21148,O,.,.,.,1
CHL,10,1985,1985,12,34,20130,O,.,.,.,1
CHL,10,1985,1985,TOT,34,248879,O,.,.,.,1
CHL,10,1986,1986,1,34,21999,O,.,.,.,1
CHL,10,1986,1986,2,34,19145,O,.,.,.,1
CHL,10,1986,1986,3,34,20796,O,.,.,.,1
CHL,10,1986,1986,4,34,20923,O,.,.,.,1
CHL,10,1986,1986,5,34,21450,O,.,.,.,1
CHL,10,1986,1986,6,34,21447,O,.,.,.,1
CHL,10,1986,1986,7,34,21528,O,.,.,.,1
CHL,10,1986,1986,8,34,22160,O,.,.,.,1
CHL,10,1986,1986,9,34,23550,O,.,.,.,1
CHL,10,1986,1986,10,34,23463,O,.,.,.,1
CHL,10,1986,1986,11,34,21394,O,.,.,.,1
CHL,10,1986,1986,12,34,21492,O,.,.,.,1
CHL,10,1986,1986,TOT,34,259347,O,.,.,.,1
CHL,10,1987,1987,1,34,22514,O,.,.,.,1
CHL,10,1987,1987,2,34,19595,O,.,.,.,1
CHL,10,1987,1987,3,34,21928,O,.,.,.,1
CHL,10,1987,1987,4,34,20847,O,.,.,.,1
CHL,10,1987,1987,5,34,20889,O,.,.,.,1
CHL,10,1987,1987,6,34,21245,O,.,.,.,1
CHL,10,1987,1987,7,34,23016,O,.,.,.,1
CHL,10,1987,1987,8,34,23301,O,.,.,.,1
CHL,10,1987,1987,9,34,24454,O,.,.,.,1
CHL,10,1987,1987,10,34,23901,O,.,.,.,1
CHL,10,1987,1987,11,34,22064,O,.,.,.,1
CHL,10,1987,1987,12,34,22020,O,.,.,.,1
CHL,10,1987,1987,TOT,34,265774,O,.,.,.,1
CHL,10,1988,1988,1,34,23794,O,.,.,.,1
CHL,10,1988,1988,2,34,21758,O,.,.,.,1
CHL,10,1988,1988,3,34,23245,O,.,.,.,1
CHL,10,1988,1988,4,34,21276,O,.,.,.,1
CHL,10,1988,1988,5,34,22345,O,.,.,.,1
CHL,10,1988,1988,6,34,23179,O,.,.,.,1
CHL,10,1988,1988,7,34,23900,O,.,.,.,1
CHL,10,1988,1988,8,34,24263,O,.,.,.,1
CHL,10,1988,1988,9,34,25823,O,.,.,.,1
CHL,10,1988,1988,10,34,25081,O,.,.,.,1
CHL,10,1988,1988,11,34,23769,O,.,.,.,1
CHL,10,1988,1988,12,34,23319,O,.,.,.,1
CHL,10,1988,1988,TOT,34,281752,O,.,.,.,1
CHL,10,1989,1989,1,34,24844,O,.,.,.,1
CHL,10,1989,1989,2,34,21909,O,.,.,.,1
CHL,10,1989,1989,3,34,23949,O,.,.,.,1
CHL,10,1989,1989,4,34,22536,O,.,.,.,1
CHL,10,1989,1989,5,34,23285,O,.,.,.,1
CHL,10,1989,1989,6,34,24403,O,.,.,.,1
CHL,10,1989,1989,7,34,24317,O,.,.,.,1
CHL,10,1989,1989,8,34,24737,O,.,.,.,1
CHL,10,1989,1989,9,34,25948,O,.,.,.,1
CHL,10,1989,1989,10,34,25511,O,.,.,.,1
CHL,10,1989,1989,11,34,23769,O,.,.,.,1
CHL,10,1989,1989,12,34,23400,O,.,.,.,1
CHL,10,1989,1989,TOT,34,288608,O,.,.,.,1
CHL,10,1990,1990,1,35,25470,O,.,.,.,1
CHL,10,1990,1990,2,35,22871,O,.,.,.,1
CHL,10,1990,1990,3,35,24728,O,.,.,.,1
CHL,10,1990,1990,4,35,23314,O,.,.,.,1
CHL,10,1990,1990,5,35,23823,O,.,.,.,1
CHL,10,1990,1990,6,35,23773,O,.,.,.,1
CHL,10,1990,1990,7,35,24505,O,.,.,.,1
CHL,10,1990,1990,8,35,24906,O,.,.,.,1
CHL,10,1990,1990,9,35,25384,O,.,.,.,1
CHL,10,1990,1990,10,35,25963,O,.,.,.,1
CHL,10,1990,1990,11,35,24167,O,.,.,.,1
CHL,10,1990,1990,12,35,23241,O,.,.,.,1
CHL,10,1990,1990,UNK,35,17075,O,.,.,.,1
CHL,10,1990,1990,TOT,35,309220,O,.,.,.,1
CHL,10,1991,1991,1,35,25242,O,.,.,.,1
CHL,10,1991,1991,2,35,22088,O,.,.,.,1
CHL,10,1991,1991,3,35,23940,O,.,.,.,1
CHL,10,1991,1991,4,35,23170,O,.,.,.,1
CHL,10,1991,1991,5,35,23275,O,.,.,.,1
CHL,10,1991,1991,6,35,23015,O,.,.,.,1
CHL,10,1991,1991,7,35,23671,O,.,.,.,1
CHL,10,1991,1991,8,35,23797,O,.,.,.,1
CHL,10,1991,1991,9,35,24843,O,.,.,.,1
CHL,10,1991,1991,10,35,25465,O,.,.,.,1
CHL,10,1991,1991,11,35,22989,O,.,.,.,1
CHL,10,1991,1991,12,35,22987,O,.,.,.,1
CHL,10,1991,1991,UNK,35,16259,O,.,.,.,1
CHL,10,1991,1991,TOT,35,300740,O,.,.,.,1
CHL,10,1992,1992,1,35,24856,O,.,.,.,1
CHL,10,1992,1992,2,35,22101,O,.,.,.,1
CHL,10,1992,1992,3,35,23049,O,.,.,.,1
CHL,10,1992,1992,4,35,21965,O,.,.,.,1
CHL,10,1992,1992,5,35,22809,O,.,.,.,1
CHL,10,1992,1992,6,35,22894,O,.,.,.,1
CHL,10,1992,1992,7,35,23322,O,.,.,.,1
CHL,10,1992,1992,8,35,22930,O,.,.,.,1
CHL,10,1992,1992,9,35,24774,O,.,.,.,1
CHL,10,1992,1992,10,35,24483,O,.,.,.,1
CHL,10,1992,1992,11,35,22987,O,.,.,.,1
CHL,10,1992,1992,12,35,22928,O,.,.,.,1
CHL,10,1992,1992,UNK,35,15120,O,.,.,.,1
CHL,10,1992,1992,TOT,35,294218,O,.,.,.,1
CHL,10,1993,1993,1,35,23834,O,.,.,.,1
CHL,10,1993,1993,2,35,20762,O,.,.,.,1
CHL,10,1993,1993,3,35,23903,O,.,.,.,1
CHL,10,1993,1993,4,35,21914,O,.,.,.,1
CHL,10,1993,1993,5,35,21989,O,.,.,.,1
CHL,10,1993,1993,6,35,22709,O,.,.,.,1
CHL,10,1993,1993,7,35,23209,O,.,.,.,1
CHL,10,1993,1993,8,35,23453,O,.,.,.,1
CHL,10,1993,1993,9,35,24613,O,.,.,.,1
CHL,10,1993,1993,10,35,23993,O,.,.,.,1
CHL,10,1993,1993,11,35,22893,O,.,.,.,1
CHL,10,1993,1993,12,35,22644,O,.,.,.,1
CHL,10,1993,1993,UNK,35,13504,O,.,.,.,1
CHL,10,1993,1993,TOT,35,289419,O,.,.,.,1
CHL,10,1994,1994,1,35,22803,O,.,.,.,1
CHL,10,1994,1994,2,35,20300,O,.,.,.,1
CHL,10,1994,1994,3,35,22786,O,.,.,.,1
CHL,10,1994,1994,4,35,21709,O,.,.,.,1
CHL,10,1994,1994,5,35,22438,O,.,.,.,1
CHL,10,1994,1994,6,35,22916,O,.,.,.,1
CHL,10,1994,1994,7,35,23423,O,.,.,.,1
CHL,10,1994,1994,8,35,23944,O,.,.,.,1
CHL,10,1994,1994,9,35,24385,O,.,.,.,1
CHL,10,1994,1994,10,35,23788,O,.,.,.,1
CHL,10,1994,1994,11,35,22712,O,.,.,.,1
CHL,10,1994,1994,12,35,22559,O,.,.,.,1
CHL,10,1994,1994,UNK,35,11458,O,.,.,.,1
CHL,10,1994,1994,TOT,35,285228,O,.,.,.,1
CHL,10,1995,1995,1,35,23216,O,.,.,.,1
CHL,10,1995,1995,2,35,20455,O,.,.,.,1
CHL,10,1995,1995,3,35,22675,O,.,.,.,1
CHL,10,1995,1995,4,35,20824,O,.,.,.,1
CHL,10,1995,1995,5,35,21958,O,.,.,.,1
CHL,10,1995,1995,6,35,21792,O,.,.,.,1
CHL,10,1995,1995,7,35,22248,O,.,.,.,1
CHL,10,1995,1995,8,35,22599,O,.,.,.,1
CHL,10,1995,1995,9,35,22667,O,.,.,.,1
CHL,10,1995,1995,10,35,23407,O,.,.,.,1
CHL,10,1995,1995,11,35,22314,O,.,.,.,1
CHL,10,1995,1995,12,35,21750,O,.,.,.,1
CHL,10,1995,1995,UNK,35,9851,O,.,.,.,1
CHL,10,1995,1995,TOT,35,275756,O,.,.,.,1
CHL,10,1996,1996,1,35,23170,O,.,.,.,1
CHL,10,1996,1996,2,35,20220,O,.,.,.,1
CHL,10,1996,1996,3,35,21520,O,.,.,.,1
CHL,10,1996,1996,4,35,20913,O,.,.,.,1
CHL,10,1996,1996,5,35,21656,O,.,.,.,1
CHL,10,1996,1996,6,35,21389,O,.,.,.,1
CHL,10,1996,1996,7,35,22128,O,.,.,.,1
CHL,10,1996,1996,8,35,22279,O,.,.,.,1
CHL,10,1996,1996,9,35,23493,O,.,.,.,1
CHL,10,1996,1996,10,35,23834,O,.,.,.,1
CHL,10,1996,1996,11,35,22262,O,.,.,.,1
CHL,10,1996,1996,12,35,21922,O,.,.,.,1
CHL,10,1996,1996,UNK,35,7375,O,.,.,.,1
CHL,10,1996,1996,TOT,35,272161,O,.,.,.,1
CHL,10,1997,1997,1,35,23674,O,.,.,.,1
CHL,10,1997,1997,2,35,19988,O,.,.,.,1
CHL,10,1997,1997,3,35,21077,O,.,.,.,1
CHL,10,1997,1997,4,35,20946,O,.,.,.,1
CHL,10,1997,1997,5,35,21406,O,.,.,.,1
CHL,10,1997,1997,6,35,21504,O,.,.,.,1
CHL,10,1997,1997,7,35,22019,O,.,.,.,1
CHL,10,1997,1997,8,35,21406,O,.,.,.,1
CHL,10,1997,1997,9,35,22362,O,.,.,.,1
CHL,10,1997,1997,10,35,22494,O,.,.,.,1
CHL,10,1997,1997,11,35,21250,O,.,.,.,1
CHL,10,1997,1997,12,35,21869,O,.,.,.,1
CHL,10,1997,1997,UNK,35,5498,O,.,.,.,1
CHL,10,1997,1997,TOT,35,265493,O,.,.,.,1
CHL,10,1998,1998,1,35,22632,O,.,.,.,1
CHL,10,1998,1998,2,35,19486,O,.,.,.,1
CHL,10,1998,1998,3,35,21384,O,.,.,.,1
CHL,10,1998,1998,4,35,20963,O,.,.,.,1
CHL,10,1998,1998,5,35,20729,O,.,.,.,1
CHL,10,1998,1998,6,35,20365,O,.,.,.,1
CHL,10,1998,1998,7,35,21174,O,.,.,.,1
CHL,10,1998,1998,8,35,21398,O,.,.,.,1
CHL,10,1998,1998,9,35,23085,O,.,.,.,1
CHL,10,1998,1998,10,35,22797,O,.,.,.,1
CHL,10,1998,1998,11,35,21475,O,.,.,.,1
CHL,10,1998,1998,12,35,21645,O,.,.,.,1
CHL,10,1998,1998,UNK,35,4671,O,.,.,.,1
CHL,10,1998,1998,TOT,35,261803,O,.,.,.,1
CHL,10,1999,1999,1,35,21798,O,.,.,.,1
CHL,10,1999,1999,2,35,19003,O,.,.,.,1
CHL,10,1999,1999,3,35,21672,O,.,.,.,1
CHL,10,1999,1999,4,35,20365,O,.,.,.,1
CHL,10,1999,1999,5,35,20921,O,.,.,.,1
CHL,10,1999,1999,6,35,20831,O,.,.,.,1
CHL,10,1999,1999,7,35,20872,O,.,.,.,1
CHL,10,1999,1999,8,35,20759,O,.,.,.,1
CHL,10,1999,1999,9,35,21600,O,.,.,.,1
CHL,10,1999,1999,10,35,21049,O,.,.,.,1
CHL,10,1999,1999,11,35,20808,O,.,.,.,1
CHL,10,1999,1999,12,35,20932,O,.,.,.,1
CHL,10,1999,1999,TOT,35,254096,O,.,.,.,1
CHL,10,1999,1999,UNK,35,3486,O,.,.,.,1
CHL,10,2000,2000,1,35,20909,O,.,.,.,1
CHL,10,2000,2000,2,35,19313,O,.,.,.,1
CHL,10,2000,2000,3,35,20536,O,.,.,.,1
CHL,10,2000,2000,4,35,19532,O,.,.,.,1
CHL,10,2000,2000,5,35,20316,O,.,.,.,1
CHL,10,2000,2000,6,35,20214,O,.,.,.,1
CHL,10,2000,2000,7,35,20420,O,.,.,.,1
CHL,10,2000,2000,8,35,21166,O,.,.,.,1
CHL,10,2000,2000,9,35,21886,O,.,.,.,1
CHL,10,2000,2000,10,35,22090,O,.,.,.,1
CHL,10,2000,2000,11,35,21181,O,.,.,.,1
CHL,10,2000,2000,12,35,21330,O,.,.,.,1
CHL,10,2000,2000,UNK,35,3100,O,.,.,.,1
CHL,10,2000,2000,TOT,35,251993,O,.,.,.,1
CHL,10,2001,2001,1,35,21883,O,.,.,.,1
CHL,10,2001,2001,2,35,19139,O,.,.,.,1
CHL,10,2001,2001,3,35,20811,O,.,.,.,1
CHL,10,2001,2001,4,35,19782,O,.,.,.,1
CHL,10,2001,2001,5,35,20510,O,.,.,.,1
CHL,10,2001,2001,6,35,20243,O,.,.,.,1
CHL,10,2001,2001,7,35,20135,O,.,.,.,1
CHL,10,2001,2001,8,35,20841,O,.,.,.,1
CHL,10,2001,2001,9,35,20633,O,.,.,.,1
CHL,10,2001,2001,10,35,21374,O,.,.,.,1
CHL,10,2001,2001,11,35,20495,O,.,.,.,1
CHL,10,2001,2001,12,35,20270,O,.,.,.,1
CHL,10,2001,2001,TOT,35,248653,O,.,.,.,1
CHL,10,2001,2001,UNK,35,2537,O,.,.,.,1
CHL,10,2002,2002,1,35,21451,O,.,.,.,1
CHL,10,2002,2002,2,35,18199,O,.,.,.,1
CHL,10,2002,2002,3,35,19532,O,.,.,.,1
CHL,10,2002,2002,4,35,18836,O,.,.,.,1
CHL,10,2002,2002,5,35,19787,O,.,.,.,1
CHL,10,2002,2002,6,35,19433,O,.,.,.,1
CHL,10,2002,2002,7,35,20032,O,.,.,.,1
CHL,10,2002,2002,8,35,20292,O,.,.,.,1
CHL,10,2002,2002,9,35,20615,O,.,.,.,1
CHL,10,2002,2002,10,35,21065,O,.,.,.,1
CHL,10,2002,2002,11,35,19597,O,.,.,.,1
CHL,10,2002,2002,12,35,20142,O,.,.,.,1
CHL,10,2002,2002,UNK,35,2025,O,.,.,.,1
CHL,10,2002,2002,TOT,35,241006,O,.,.,.,1
CHL,10,2003,2003,1,35,21256,O,.,.,.,1
CHL,10,2003,2003,2,35,18083,O,.,.,.,1
CHL,10,2003,2003,3,35,20007,O,.,.,.,1
CHL,10,2003,2003,4,35,19100,O,.,.,.,1
CHL,10,2003,2003,5,35,19217,O,.,.,.,1
CHL,10,2003,2003,6,35,18778,O,.,.,.,1
CHL,10,2003,2003,7,35,19342,O,.,.,.,1
CHL,10,2003,2003,8,35,19305,O,.,.,.,1
CHL,10,2003,2003,9,35,20330,O,.,.,.,1
CHL,10,2003,2003,10,35,20422,O,.,.,.,1
CHL,10,2003,2003,11,35,18979,O,.,.,.,1
CHL,10,2003,2003,12,35,19667,O,.,.,.,1
CHL,10,2003,2003,UNK,35,1712,O,.,.,.,1
CHL,10,2003,2003,TOT,35,236198,O,.,.,.,1
CHL,10,2004,2004,1,35,20652,O,.,.,.,1
CHL,10,2004,2004,2,35,18347,O,.,.,.,1
CHL,10,2004,2004,3,35,19204,O,.,.,.,1
CHL,10,2004,2004,4,35,18459,O,.,.,.,1
CHL,10,2004,2004,5,35,18734,O,.,.,.,1
CHL,10,2004,2004,6,35,18481,O,.,.,.,1
CHL,10,2004,2004,7,35,18579,O,.,.,.,1
CHL,10,2004,2004,8,35,19126,O,.,.,.,1
CHL,10,2004,2004,9,35,20223,O,.,.,.,1
CHL,10,2004,2004,10,35,19636,O,.,.,.,1
CHL,10,2004,2004,11,35,19296,O,.,.,.,1
CHL,10,2004,2004,12,35,19615,O,.,.,.,1
CHL,10,2004,2004,TOT,35,232577,O,.,.,.,1
CHL,10,2004,2004,UNK,35,2225,O,.,.,.,1
CHL,10,2005,2005,1,35,19425,O,.,.,.,1
CHL,10,2005,2005,2,35,17573,O,.,.,.,1
CHL,10,2005,2005,3,35,19720,O,.,.,.,1
CHL,10,2005,2005,4,35,18702,O,.,.,.,1
CHL,10,2005,2005,5,35,19133,O,.,.,.,1
CHL,10,2005,2005,6,35,19073,O,.,.,.,1
CHL,10,2005,2005,7,35,19138,O,.,.,.,1
CHL,10,2005,2005,8,35,19405,O,.,.,.,1
CHL,10,2005,2005,9,35,20005,O,.,.,.,1
CHL,10,2005,2005,10,35,19906,O,.,.,.,1
CHL,10,2005,2005,11,35,18897,O,.,.,.,1
CHL,10,2005,2005,12,35,19854,O,.,.,.,1
CHL,10,2005,2005,UNK,35,1132,O,.,.,.,1
CHL,10,2005,2005,TOT,35,231963,O,.,.,.,1
CHL,10,2006,2006,1,35,20238,O,.,.,.,0
CHL,10,2006,2006,2,35,17631,O,.,.,.,0
CHL,10,2006,2006,3,35,19626,O,.,.,.,0
CHL,10,2006,2006,4,35,18386,O,.,.,.,0
CHL,10,2006,2006,5,35,19014,O,.,.,.,0
CHL,10,2006,2006,6,35,18863,O,.,.,.,0
CHL,10,2006,2006,7,35,19432,O,.,.,.,0
CHL,10,2006,2006,8,35,19525,O,.,.,.,0
CHL,10,2006,2006,9,35,19899,O,.,.,.,0
CHL,10,2006,2006,10,35,20027,O,.,.,.,0
CHL,10,2006,2006,11,35,19462,O,.,.,.,0
CHL,10,2006,2006,12,35,19280,O,.,.,.,0
CHL,10,2006,2006,UNK,35,1664,O,.,.,.,0
CHL,10,2006,2006,TOT,35,233047,O,.,.,.,0
CHL,10,2007,2007,1,35,20944,O,.,.,.,0
CHL,10,2007,2007,2,35,18416,O,.,.,.,0
CHL,10,2007,2007,3,35,20380,O,.,.,.,0
CHL,10,2007,2007,4,35,18954,O,.,.,.,0
CHL,10,2007,2007,5,35,19796,O,.,.,.,0
CHL,10,2007,2007,6,35,19556,O,.,.,.,0
CHL,10,2007,2007,7,35,19603,O,.,.,.,0
CHL,10,2007,2007,8,35,20438,O,.,.,.,0
CHL,10,2007,2007,9,35,20511,O,.,.,.,0
CHL,10,2007,2007,10,35,21200,O,.,.,.,0
CHL,10,2007,2007,11,35,20166,O,.,.,.,0
CHL,10,2007,2007,12,35,20605,O,.,.,.,0
CHL,10,2007,2007,UNK,35,494,O,.,.,.,0
CHL,10,2007,2007,TOT,35,241063,O,.,.,.,0
CHL,10,2008,2008,1,35,21394,O,.,.,.,0
CHL,10,2008,2008,2,35,18974,O,.,.,.,0
CHL,10,2008,2008,3,35,20484,O,.,.,.,0
CHL,10,2008,2008,4,35,20190,O,.,.,.,0
CHL,10,2008,2008,5,35,20507,O,.,.,.,0
CHL,10,2008,2008,6,35,20161,O,.,.,.,0
CHL,10,2008,2008,7,35,20435,O,.,.,.,0
CHL,10,2008,2008,8,35,20127,O,.,.,.,0
CHL,10,2008,2008,9,35,21550,O,.,.,.,0
CHL,10,2008,2008,10,35,21005,O,.,.,.,0
CHL,10,2008,2008,11,35,20110,O,.,.,.,0
CHL,10,2008,2008,12,35,21644,O,.,.,.,0
CHL,10,2008,2008,UNK,35,680,O,.,.,.,0
CHL,10,2008,2008,TOT,35,247261,O,.,.,.,0
CHL,10,2009,2009,1,35,22123,O,.,.,.,0
CHL,10,2009,2009,2,35,19231,O,.,.,.,0
CHL,10,2009,2009,3,35,22012,O,.,.,.,0
CHL,10,2009,2009,4,35,21058,O,.,.,.,0
CHL,10,2009,2009,5,35,20843,O,.,.,.,0
CHL,10,2009,2009,6,35,21034,O,.,.,.,0
CHL,10,2009,2009,7,35,21409,O,.,.,.,0
CHL,10,2009,2009,8,35,20490,O,.,.,.,0
CHL,10,2009,2009,9,35,21828,O,.,.,.,0
CHL,10,2009,2009,10,35,21131,O,.,.,.,0
CHL,10,2009,2009,11,35,20279,O,.,.,.,0
CHL,10,2009,2009,12,35,20802,O,.,.,.,0
CHL,10,2009,2009,UNK,35,463,O,.,.,.,0
CHL,10,2009,2009,TOT,35,252701,O,.,.,.,0
CHL,10,2010,2010,1,35,21644,O,.,.,.,0
CHL,10,2010,2010,2,35,19111,O,.,.,.,0
CHL,10,2010,2010,3,35,21638,O,.,.,.,0
CHL,10,2010,2010,4,35,20411,O,.,.,.,0
CHL,10,2010,2010,5,35,20723,O,.,.,.,0
CHL,10,2010,2010,6,35,20499,O,.,.,.,0
CHL,10,2010,2010,7,35,20663,O,.,.,.,0
CHL,10,2010,2010,8,35,21117,O,.,.,.,0
CHL,10,2010,2010,9,35,21715,O,.,.,.,0
CHL,10,2010,2010,10,35,21180,O,.,.,.,0
CHL,10,2010,2010,11,35,20150,O,.,.,.,0
CHL,10,2010,2010,12,35,21792,O,.,.,.,0
CHL,10,2010,2010,TOT,35,251337,O,.,.,.,0
CHL,10,2010,2010,UNK,35,694,O,.,.,.,0
CHL,10,2011,2011,1,35,21940,O,.,.,.,0
CHL,10,2011,2011,2,35,19422,O,.,.,.,0
CHL,10,2011,2011,3,35,22496,O,.,.,.,0
CHL,10,2011,2011,4,35,20527,O,.,.,.,0
CHL,10,2011,2011,5,35,20448,O,.,.,.,0
CHL,10,2011,2011,6,35,20003,O,.,.,.,0
CHL,10,2011,2011,7,35,19963,O,.,.,.,0
CHL,10,2011,2011,8,35,20611,O,.,.,.,0
CHL,10,2011,2011,9,35,21182,O,.,.,.,0
CHL,10,2011,2011,10,35,20217,O,.,.,.,0
CHL,10,2011,2011,11,35,20073,O,.,.,.,0
CHL,10,2011,2011,12,35,20476,O,.,.,.,0
CHL,10,2011,2011,TOT,35,248879,O,.,.,.,0
CHL,10,2011,2011,UNK,35,1521,O,.,.,.,0
CHL,10,2012,2012,1,36,21118,O,.,.,.,1
CHL,10,2012,2012,2,36,19972,O,.,.,.,1
CHL,10,2012,2012,3,36,21474,O,.,.,.,1
CHL,10,2012,2012,4,36,20586,O,.,.,.,1
CHL,10,2012,2012,5,36,20732,O,.,.,.,1
CHL,10,2012,2012,6,36,20125,O,.,.,.,1
CHL,10,2012,2012,7,36,20441,O,.,.,.,1
CHL,10,2012,2012,8,36,20309,O,.,.,.,1
CHL,10,2012,2012,9,36,19856,O,.,.,.,1
CHL,10,2012,2012,10,36,20293,O,.,.,.,1
CHL,10,2012,2012,11,36,19116,O,.,.,.,1
CHL,10,2012,2012,12,36,19613,O,.,.,.,1
CHL,10,2012,2012,TOT,36,243635,O,.,.,.,1
CHL,10,2013,2013,1,36,21302,O,.,.,.,1
CHL,10,2013,2013,1,36,21302,O,.,.,.,1
CHL,10,2013,2013,2,36,18755,O,.,.,.,1
CHL,10,2013,2013,2,36,18755,O,.,.,.,1
CHL,10,2013,2013,3,36,20586,O,.,.,.,1
CHL,10,2013,2013,3,36,20586,O,.,.,.,1
CHL,10,2013,2013,4,36,20375,O,.,.,.,1
CHL,10,2013,2013,4,36,20375,O,.,.,.,1
CHL,10,2013,2013,5,36,20301,O,.,.,.,1
CHL,10,2013,2013,5,36,20301,O,.,.,.,1
CHL,10,2013,2013,6,36,19753,O,.,.,.,1
CHL,10,2013,2013,6,36,19753,O,.,.,.,1
CHL,10,2013,2013,7,36,20267,O,.,.,.,1
CHL,10,2013,2013,7,36,20267,O,.,.,.,1
CHL,10,2013,2013,8,36,19799,O,.,.,.,1
CHL,10,2013,2013,8,36,19799,O,.,.,.,1
CHL,10,2013,2013,9,36,20420,O,.,.,.,1
CHL,10,2013,2013,9,36,20420,O,.,.,.,1
CHL,10,2013,2013,10,36,20444,O,.,.,.,1
CHL,10,2013,2013,10,36,20444,O,.,.,.,1
CHL,10,2013,2013,11,36,19422,O,.,.,.,1
CHL,10,2013,2013,11,36,19422,O,.,.,.,1
CHL,10,2013,2013,12,36,20581,O,.,.,.,1
CHL,10,2013,2013,12,36,20581,O,.,.,.,1
CHL,10,2013,2013,TOT,36,242005,O,.,.,.,1
CHL,10,2013,2013,TOT,36,242005,O,.,.,.,1
CHL,10,2014,2014,1,36,22023,O,.,.,.,1
CHL,10,2014,2014,1,36,22023,O,.,.,.,1
CHL,10,2014,2014,2,36,19139,O,.,.,.,1
CHL,10,2014,2014,2,36,19139,O,.,.,.,1
CHL,10,2014,2014,3,36,21535,O,.,.,.,1
CHL,10,2014,2014,3,36,21535,O,.,.,.,1
CHL,10,2014,2014,4,36,20922,O,.,.,.,1
CHL,10,2014,2014,4,36,20922,O,.,.,.,1
CHL,10,2014,2014,5,36,20852,O,.,.,.,1
CHL,10,2014,2014,5,36,20852,O,.,.,.,1
CHL,10,2014,2014,6,36,20610,O,.,.,.,1
CHL,10,2014,2014,6,36,20610,O,.,.,.,1
CHL,10,2014,2014,7,36,21333,O,.,.,.,1
CHL,10,2014,2014,7,36,21333,O,.,.,.,1
CHL,10,2014,2014,8,36,20518,O,.,.,.,1
CHL,10,2014,2014,8,36,20518,O,.,.,.,1
CHL,10,2014,2014,9,36,21230,O,.,.,.,1
CHL,10,2014,2014,9,36,21230,O,.,.,.,1
CHL,10,2014,2014,10,36,21476,O,.,.,.,1
CHL,10,2014,2014,10,36,21476,O,.,.,.,1
CHL,10,2014,2014,11,36,20097,O,.,.,.,1
CHL,10,2014,2014,11,36,20097,O,.,.,.,1
CHL,10,2014,2014,12,36,21262,O,.,.,.,1
CHL,10,2014,2014,12,36,21262,O,.,.,.,1
CHL,10,2014,2014,TOT,36,250997,O,.,.,.,1
CHL,10,2014,2014,TOT,36,250997,O,.,.,.,1
CHL,10,2015,2015,1,36,22271,O,.,.,.,1
CHL,10,2015,2015,1,36,22271,O,.,.,.,1
CHL,10,2015,2015,2,36,19739,O,.,.,.,1
CHL,10,2015,2015,2,36,19739,O,.,.,.,1
CHL,10,2015,2015,3,36,21701,O,.,.,.,1
CHL,10,2015,2015,3,36,21701,O,.,.,.,1
CHL,10,2015,2015,4,36,20524,O,.,.,.,1
CHL,10,2015,2015,4,36,20524,O,.,.,.,1
CHL,10,2015,2015,5,36,20369,O,.,.,.,1
CHL,10,2015,2015,5,36,20369,O,.,.,.,1
CHL,10,2015,2015,6,36,20180,O,.,.,.,1
CHL,10,2015,2015,6,36,20180,O,.,.,.,1
CHL,10,2015,2015,7,36,20318,O,.,.,.,1
CHL,10,2015,2015,7,36,20318,O,.,.,.,1
CHL,10,2015,2015,8,36,19953,O,.,.,.,1
CHL,10,2015,2015,8,36,19953,O,.,.,.,1
CHL,10,2015,2015,9,36,20873,O,.,.,.,1
CHL,10,2015,2015,9,36,20873,O,.,.,.,1
CHL,10,2015,2015,10,36,19773,O,.,.,.,1
CHL,10,2015,2015,10,36,19773,O,.,.,.,1
CHL,10,2015,2015,11,36,18985,O,.,.,.,1
CHL,10,2015,2015,11,36,18985,O,.,.,.,1
CHL,10,2015,2015,12,36,19984,O,.,.,.,1
CHL,10,2015,2015,12,36,19984,O,.,.,.,1
CHL,10,2015,2015,TOT,36,244670,O,.,.,.,1
CHL,10,2015,2015,TOT,36,244670,O,.,.,.,1
CHL,10,2016,2016,1,36,20197,O,.,.,.,1
CHL,10,2016,2016,1,36,20197,O,.,.,.,1
CHL,10,2016,2016,2,36,19094,O,.,.,.,1
CHL,10,2016,2016,2,36,19094,O,.,.,.,1
CHL,10,2016,2016,3,36,21495,O,.,.,.,1
CHL,10,2016,2016,3,36,21495,O,.,.,.,1
CHL,10,2016,2016,4,36,19414,O,.,.,.,1
CHL,10,2016,2016,4,36,19414,O,.,.,.,1
