PopName,Area,Year,YearReg,Month,Vital,Births,Access,NoteCode1,NoteCode2,NoteCode3,RefCode,LDB
DEUTNP,1,1946,1946,1,1,47920,O,.,.,.,3,1
DEUTNP,1,1946,1946,2,1,52339,O,.,.,.,3,1
DEUTNP,1,1946,1946,3,1,70076,O,.,.,.,3,1
DEUTNP,1,1946,1946,4,1,74218,O,.,.,.,3,1
DEUTNP,1,1946,1946,5,1,82414,O,.,.,.,3,1
DEUTNP,1,1946,1946,6,1,80882,O,.,.,.,3,1
DEUTNP,1,1946,1946,7,1,84035,O,.,.,.,3,1
DEUTNP,1,1946,1946,8,1,82902,O,.,.,.,3,1
DEUTNP,1,1946,1946,9,1,86352,O,.,.,.,3,1
DEUTNP,1,1946,1946,10,1,85265,O,.,.,.,3,1
DEUTNP,1,1946,1946,11,1,78377,O,.,.,.,3,1
DEUTNP,1,1946,1946,12,1,82450,O,.,.,.,3,1
DEUTNP,1,1946,1946,TOT,1,907230,O,.,.,.,3,1
DEUTNP,1,1947,1947,1,1,90254,O,.,.,.,3,1
DEUTNP,1,1947,1947,2,1,81707,O,.,.,.,3,1
DEUTNP,1,1947,1947,3,1,88529,O,.,.,.,3,1
DEUTNP,1,1947,1947,4,1,83034,O,.,.,.,3,1
DEUTNP,1,1947,1947,5,1,86724,O,.,.,.,3,1
DEUTNP,1,1947,1947,6,1,83786,O,.,.,.,3,1
DEUTNP,1,1947,1947,7,1,85887,O,.,.,.,3,1
DEUTNP,1,1947,1947,8,1,83120,O,.,.,.,3,1
DEUTNP,1,1947,1947,9,1,87813,O,.,.,.,3,1
DEUTNP,1,1947,1947,10,1,81196,O,.,.,.,3,1
DEUTNP,1,1947,1947,11,1,76757,O,.,.,.,3,1
DEUTNP,1,1947,1947,12,1,80782,O,.,.,.,3,1
DEUTNP,1,1947,1947,TOT,1,1009589,O,.,.,.,3,1
DEUTNP,1,1948,1948,1,1,87712,O,.,.,.,3,1
DEUTNP,1,1948,1948,2,1,84666,O,.,.,.,3,1
DEUTNP,1,1948,1948,3,1,89428,O,.,.,.,3,1
DEUTNP,1,1948,1948,4,1,84793,O,.,.,.,3,1
DEUTNP,1,1948,1948,5,1,87113,O,.,.,.,3,1
DEUTNP,1,1948,1948,6,1,84261,O,.,.,.,3,1
DEUTNP,1,1948,1948,7,1,87986,O,.,.,.,3,1
DEUTNP,1,1948,1948,8,1,86630,O,.,.,.,3,1
DEUTNP,1,1948,1948,9,1,92778,O,.,.,.,3,1
DEUTNP,1,1948,1948,10,1,87984,O,.,.,.,3,1
DEUTNP,1,1948,1948,11,1,85388,O,.,.,.,3,1
DEUTNP,1,1948,1948,12,1,90646,O,.,.,.,3,1
DEUTNP,1,1948,1948,TOT,1,1049385,O,.,.,.,3,1
DEUTNP,1,1949,1949,1,1,93560,O,.,.,.,3,1
DEUTNP,1,1949,1949,2,1,90473,O,.,.,.,3,1
DEUTNP,1,1949,1949,3,1,97840,O,.,.,.,3,1
DEUTNP,1,1949,1949,4,1,91327,O,.,.,.,3,1
DEUTNP,1,1949,1949,5,1,94786,O,.,.,.,3,1
DEUTNP,1,1949,1949,6,1,91889,O,.,.,.,3,1
DEUTNP,1,1949,1949,7,1,95269,O,.,.,.,3,1
DEUTNP,1,1949,1949,8,1,93895,O,.,.,.,3,1
DEUTNP,1,1949,1949,9,1,93743,O,.,.,.,3,1
DEUTNP,1,1949,1949,10,1,89622,O,.,.,.,3,1
DEUTNP,1,1949,1949,11,1,85620,O,.,.,.,3,1
DEUTNP,1,1949,1949,12,1,88801,O,.,.,.,3,1
DEUTNP,1,1949,1949,TOT,1,1106825,O,.,.,.,3,1
DEUTNP,1,1950,1950,1,1,95836,O,.,.,.,3,1
DEUTNP,1,1950,1950,2,1,91475,O,.,.,.,3,1
DEUTNP,1,1950,1950,3,1,103103,O,.,.,.,3,1
DEUTNP,1,1950,1950,4,1,95636,O,.,.,.,3,1
DEUTNP,1,1950,1950,5,1,97978,O,.,.,.,3,1
DEUTNP,1,1950,1950,6,1,92361,O,.,.,.,3,1
DEUTNP,1,1950,1950,7,1,91701,O,.,.,.,3,1
DEUTNP,1,1950,1950,8,1,89460,O,.,.,.,3,1
DEUTNP,1,1950,1950,9,1,91705,O,.,.,.,3,1
DEUTNP,1,1950,1950,10,1,91255,O,.,.,.,3,1
DEUTNP,1,1950,1950,11,1,87384,O,.,.,.,3,1
DEUTNP,1,1950,1950,12,1,88807,O,.,.,.,3,1
DEUTNP,1,1950,1950,TOT,1,1116701,O,.,.,.,3,1
DEUTNP,1,1951,1951,1,1,93916,O,.,.,.,3,1
DEUTNP,1,1951,1951,2,1,89088,O,.,.,.,3,1
DEUTNP,1,1951,1951,3,1,99533,O,.,.,.,3,1
DEUTNP,1,1951,1951,4,1,94289,O,.,.,.,3,1
DEUTNP,1,1951,1951,5,1,99089,O,.,.,.,3,1
DEUTNP,1,1951,1951,6,1,92613,O,.,.,.,3,1
DEUTNP,1,1951,1951,7,1,93527,O,.,.,.,3,1
DEUTNP,1,1951,1951,8,1,90810,O,.,.,.,3,1
DEUTNP,1,1951,1951,9,1,90677,O,.,.,.,3,1
DEUTNP,1,1951,1951,10,1,89423,O,.,.,.,3,1
DEUTNP,1,1951,1951,11,1,84192,O,.,.,.,3,1
DEUTNP,1,1951,1951,12,1,89223,O,.,.,.,3,1
DEUTNP,1,1951,1951,TOT,1,1106380,O,.,.,.,3,1
DEUTNP,1,1952,1952,1,1,95232,O,.,.,.,3,1
DEUTNP,1,1952,1952,2,1,93474,O,.,.,.,3,1
DEUTNP,1,1952,1952,3,1,101322,O,.,.,.,3,1
DEUTNP,1,1952,1952,4,1,95431,O,.,.,.,3,1
DEUTNP,1,1952,1952,5,1,96594,O,.,.,.,3,1
DEUTNP,1,1952,1952,6,1,89821,O,.,.,.,3,1
DEUTNP,1,1952,1952,7,1,92180,O,.,.,.,3,1
DEUTNP,1,1952,1952,8,1,88824,O,.,.,.,3,1
DEUTNP,1,1952,1952,9,1,92100,O,.,.,.,3,1
DEUTNP,1,1952,1952,10,1,87040,O,.,.,.,3,1
DEUTNP,1,1952,1952,11,1,85815,O,.,.,.,3,1
DEUTNP,1,1952,1952,12,1,87251,O,.,.,.,3,1
DEUTNP,1,1952,1952,TOT,1,1105084,O,.,.,.,3,1
DEUTNP,1,1953,1953,1,1,94640,O,.,.,.,3,1
DEUTNP,1,1953,1953,2,1,88927,O,.,.,.,3,1
DEUTNP,1,1953,1953,3,1,100694,O,.,.,.,3,1
DEUTNP,1,1953,1953,4,1,94892,O,.,.,.,3,1
DEUTNP,1,1953,1953,5,1,97428,O,.,.,.,3,1
DEUTNP,1,1953,1953,6,1,91188,O,.,.,.,3,1
DEUTNP,1,1953,1953,7,1,92242,O,.,.,.,3,1
DEUTNP,1,1953,1953,8,1,88555,O,.,.,.,3,1
DEUTNP,1,1953,1953,9,1,91845,O,.,.,.,3,1
DEUTNP,1,1953,1953,10,1,85998,O,.,.,.,3,1
DEUTNP,1,1953,1953,11,1,80389,O,.,.,.,3,1
DEUTNP,1,1953,1953,12,1,88231,O,.,.,.,3,1
DEUTNP,1,1953,1953,TOT,1,1095029,O,.,.,.,3,1
DEUTNP,1,1954,1954,1,1,95296,O,.,.,.,3,1
DEUTNP,1,1954,1954,2,1,90682,O,.,.,.,3,1
DEUTNP,1,1954,1954,3,1,98361,O,.,.,.,3,1
DEUTNP,1,1954,1954,4,1,95409,O,.,.,.,3,1
DEUTNP,1,1954,1954,5,1,100544,O,.,.,.,3,1
DEUTNP,1,1954,1954,6,1,92886,O,.,.,.,3,1
DEUTNP,1,1954,1954,7,1,93667,O,.,.,.,3,1
DEUTNP,1,1954,1954,8,1,90844,O,.,.,.,3,1
DEUTNP,1,1954,1954,9,1,91647,O,.,.,.,3,1
DEUTNP,1,1954,1954,10,1,86213,O,.,.,.,3,1
DEUTNP,1,1954,1954,11,1,85466,O,.,.,.,3,1
DEUTNP,1,1954,1954,12,1,88728,O,.,.,.,3,1
DEUTNP,1,1954,1954,TOT,1,1109743,O,.,.,.,3,1
DEUTNP,1,1955,1955,1,1,94799,O,.,.,.,3,1
DEUTNP,1,1955,1955,2,1,90607,O,.,.,.,3,1
DEUTNP,1,1955,1955,3,1,101895,O,.,.,.,3,1
DEUTNP,1,1955,1955,4,1,95352,O,.,.,.,3,1
DEUTNP,1,1955,1955,5,1,97705,O,.,.,.,3,1
DEUTNP,1,1955,1955,6,1,93139,O,.,.,.,3,1
DEUTNP,1,1955,1955,7,1,92644,O,.,.,.,3,1
DEUTNP,1,1955,1955,8,1,90936,O,.,.,.,3,1
DEUTNP,1,1955,1955,9,1,91922,O,.,.,.,3,1
DEUTNP,1,1955,1955,10,1,89268,O,.,.,.,3,1
DEUTNP,1,1955,1955,11,1,85835,O,.,.,.,3,1
DEUTNP,1,1955,1955,12,1,89306,O,.,.,.,3,1
DEUTNP,1,1955,1955,TOT,1,1113408,O,.,.,.,3,1
DEUTNP,1,1956,1956,1,1,94930,O,.,.,.,3,1
DEUTNP,1,1956,1956,2,1,96001,O,.,.,.,3,1
DEUTNP,1,1956,1956,3,1,104822,O,.,.,.,3,1
DEUTNP,1,1956,1956,4,1,96901,O,.,.,.,3,1
DEUTNP,1,1956,1956,5,1,100345,O,.,.,.,3,1
DEUTNP,1,1956,1956,6,1,91542,O,.,.,.,3,1
DEUTNP,1,1956,1956,7,1,95322,O,.,.,.,3,1
DEUTNP,1,1956,1956,8,1,92478,O,.,.,.,3,1
DEUTNP,1,1956,1956,9,1,93812,O,.,.,.,3,1
DEUTNP,1,1956,1956,10,1,90035,O,.,.,.,3,1
DEUTNP,1,1956,1956,11,1,89071,O,.,.,.,3,1
DEUTNP,1,1956,1956,12,1,91910,O,.,.,.,3,1
DEUTNP,1,1956,1956,TOT,1,1137169,O,.,.,.,3,1
DEUTNP,1,1957,1957,1,1,97330,O,.,.,.,3,1
DEUTNP,1,1957,1957,2,1,94617,O,.,.,.,3,1
DEUTNP,1,1957,1957,3,1,104474,O,.,.,.,3,1
DEUTNP,1,1957,1957,4,1,100865,O,.,.,.,3,1
DEUTNP,1,1957,1957,5,1,102047,O,.,.,.,3,1
DEUTNP,1,1957,1957,6,1,97430,O,.,.,.,3,1
DEUTNP,1,1957,1957,7,1,96182,O,.,.,.,3,1
DEUTNP,1,1957,1957,8,1,93999,O,.,.,.,3,1
DEUTNP,1,1957,1957,9,1,97858,O,.,.,.,3,1
DEUTNP,1,1957,1957,10,1,95119,O,.,.,.,3,1
DEUTNP,1,1957,1957,11,1,90239,O,.,.,.,3,1
DEUTNP,1,1957,1957,12,1,95395,O,.,.,.,3,1
DEUTNP,1,1957,1957,TOT,1,1165555,O,.,.,.,3,1
DEUTNP,1,1958,1958,1,1,101308,O,.,.,.,3,1
DEUTNP,1,1958,1958,2,1,95355,O,.,.,.,3,1
DEUTNP,1,1958,1958,3,1,109078,O,.,.,.,3,1
DEUTNP,1,1958,1958,4,1,98831,O,.,.,.,3,1
DEUTNP,1,1958,1958,5,1,102916,O,.,.,.,3,1
DEUTNP,1,1958,1958,6,1,91715,O,.,.,.,3,1
DEUTNP,1,1958,1958,7,1,91022,O,.,.,.,3,1
DEUTNP,1,1958,1958,8,1,93313,O,.,.,.,3,1
DEUTNP,1,1958,1958,9,1,102233,O,.,.,.,3,1
DEUTNP,1,1958,1958,10,1,96375,O,.,.,.,3,1
DEUTNP,1,1958,1958,11,1,94021,O,.,.,.,3,1
DEUTNP,1,1958,1958,12,1,99703,O,.,.,.,3,1
DEUTNP,1,1958,1958,TOT,1,1175870,O,.,.,.,3,1
DEUTNP,1,1959,1959,1,1,105251,O,.,.,.,3,1
DEUTNP,1,1959,1959,2,1,101741,O,.,.,.,3,1
DEUTNP,1,1959,1959,3,1,112812,O,.,.,.,3,1
DEUTNP,1,1959,1959,4,1,108532,O,.,.,.,3,1
DEUTNP,1,1959,1959,5,1,109184,O,.,.,.,3,1
DEUTNP,1,1959,1959,6,1,102577,O,.,.,.,3,1
DEUTNP,1,1959,1959,7,1,104006,O,.,.,.,3,1
DEUTNP,1,1959,1959,8,1,100567,O,.,.,.,3,1
DEUTNP,1,1959,1959,9,1,103486,O,.,.,.,3,1
DEUTNP,1,1959,1959,10,1,99896,O,.,.,.,3,1
DEUTNP,1,1959,1959,11,1,95504,O,.,.,.,3,1
DEUTNP,1,1959,1959,12,1,100366,O,.,.,.,3,1
DEUTNP,1,1959,1959,TOT,1,1243922,O,.,.,.,3,1
DEUTNP,1,1960,1960,1,1,105142,O,.,.,.,3,1
DEUTNP,1,1960,1960,2,1,106106,O,.,.,.,3,1
DEUTNP,1,1960,1960,3,1,113434,O,.,.,.,3,1
DEUTNP,1,1960,1960,4,1,107347,O,.,.,.,3,1
DEUTNP,1,1960,1960,5,1,110045,O,.,.,.,3,1
DEUTNP,1,1960,1960,6,1,104757,O,.,.,.,3,1
DEUTNP,1,1960,1960,7,1,107021,O,.,.,.,3,1
DEUTNP,1,1960,1960,8,1,105874,O,.,.,.,3,1
DEUTNP,1,1960,1960,9,1,106830,O,.,.,.,3,1
DEUTNP,1,1960,1960,10,1,98331,O,.,.,.,3,1
DEUTNP,1,1960,1960,11,1,95708,O,.,.,.,3,1
DEUTNP,1,1960,1960,12,1,101019,O,.,.,.,3,1
DEUTNP,1,1960,1960,TOT,1,1261614,O,.,.,.,3,1
DEUTNP,1,1961,1961,1,1,111619,O,.,.,.,3,1
DEUTNP,1,1961,1961,2,1,106216,O,.,.,.,3,1
DEUTNP,1,1961,1961,3,1,119647,O,.,.,.,3,1
DEUTNP,1,1961,1961,4,1,112384,O,.,.,.,3,1
DEUTNP,1,1961,1961,5,1,114476,O,.,.,.,3,1
DEUTNP,1,1961,1961,6,1,106854,O,.,.,.,3,1
DEUTNP,1,1961,1961,7,1,108082,O,.,.,.,3,1
DEUTNP,1,1961,1961,8,1,107818,O,.,.,.,3,1
DEUTNP,1,1961,1961,9,1,108436,O,.,.,.,3,1
DEUTNP,1,1961,1961,10,1,106801,O,.,.,.,3,1
DEUTNP,1,1961,1961,11,1,103552,O,.,.,.,3,1
DEUTNP,1,1961,1961,12,1,107620,O,.,.,.,3,1
DEUTNP,1,1961,1961,TOT,1,1313505,O,.,.,.,3,1
DEUTNP,1,1962,1962,1,1,111765,O,.,.,.,3,1
DEUTNP,1,1962,1962,2,1,105637,O,.,.,.,3,1
DEUTNP,1,1962,1962,3,1,118290,O,.,.,.,3,1
DEUTNP,1,1962,1962,4,1,111746,O,.,.,.,3,1
DEUTNP,1,1962,1962,5,1,115420,O,.,.,.,3,1
DEUTNP,1,1962,1962,6,1,108452,O,.,.,.,3,1
DEUTNP,1,1962,1962,7,1,109548,O,.,.,.,3,1
DEUTNP,1,1962,1962,8,1,109718,O,.,.,.,3,1
DEUTNP,1,1962,1962,9,1,109730,O,.,.,.,3,1
DEUTNP,1,1962,1962,10,1,106119,O,.,.,.,3,1
DEUTNP,1,1962,1962,11,1,103036,O,.,.,.,3,1
DEUTNP,1,1962,1962,12,1,107073,O,.,.,.,3,1
DEUTNP,1,1962,1962,TOT,1,1316534,O,.,.,.,3,1
DEUTNP,1,1963,1963,1,1,116863,O,.,.,.,3,1
DEUTNP,1,1963,1963,2,1,108193,O,.,.,.,3,1
DEUTNP,1,1963,1963,3,1,124628,O,.,.,.,3,1
DEUTNP,1,1963,1963,4,1,117117,O,.,.,.,3,1
DEUTNP,1,1963,1963,5,1,120150,O,.,.,.,3,1
DEUTNP,1,1963,1963,6,1,110482,O,.,.,.,3,1
DEUTNP,1,1963,1963,7,1,114882,O,.,.,.,3,1
DEUTNP,1,1963,1963,8,1,110565,O,.,.,.,3,1
DEUTNP,1,1963,1963,9,1,113374,O,.,.,.,3,1
DEUTNP,1,1963,1963,10,1,108421,O,.,.,.,3,1
DEUTNP,1,1963,1963,11,1,103907,O,.,.,.,3,1
DEUTNP,1,1963,1963,12,1,107013,O,.,.,.,3,1
DEUTNP,1,1963,1963,TOT,1,1355595,O,.,.,.,3,1
DEUTNP,1,1964,1964,1,1,117584,O,.,.,.,3,1
DEUTNP,1,1964,1964,2,1,114709,O,.,.,.,3,1
DEUTNP,1,1964,1964,3,1,122938,O,.,.,.,3,1
DEUTNP,1,1964,1964,4,1,119167,O,.,.,.,3,1
DEUTNP,1,1964,1964,5,1,118245,O,.,.,.,3,1
DEUTNP,1,1964,1964,6,1,112094,O,.,.,.,3,1
DEUTNP,1,1964,1964,7,1,114829,O,.,.,.,3,1
DEUTNP,1,1964,1964,8,1,108873,O,.,.,.,3,1
DEUTNP,1,1964,1964,9,1,112666,O,.,.,.,3,1
DEUTNP,1,1964,1964,10,1,105754,O,.,.,.,3,1
DEUTNP,1,1964,1964,11,1,101493,O,.,.,.,3,1
DEUTNP,1,1964,1964,12,1,108952,O,.,.,.,3,1
DEUTNP,1,1964,1964,TOT,1,1357304,O,.,.,.,3,1
DEUTNP,1,1965,1965,1,1,112775,O,.,.,.,3,1
DEUTNP,1,1965,1965,2,1,109728,O,.,.,.,3,1
DEUTNP,1,1965,1965,3,1,121381,O,.,.,.,3,1
DEUTNP,1,1965,1965,4,1,115140,O,.,.,.,3,1
DEUTNP,1,1965,1965,5,1,116345,O,.,.,.,3,1
DEUTNP,1,1965,1965,6,1,109750,O,.,.,.,3,1
DEUTNP,1,1965,1965,7,1,111468,O,.,.,.,3,1
DEUTNP,1,1965,1965,8,1,109317,O,.,.,.,3,1
DEUTNP,1,1965,1965,9,1,109808,O,.,.,.,3,1
DEUTNP,1,1965,1965,10,1,102357,O,.,.,.,3,1
DEUTNP,1,1965,1965,11,1,103110,O,.,.,.,3,1
DEUTNP,1,1965,1965,12,1,104207,O,.,.,.,3,1
DEUTNP,1,1965,1965,TOT,1,1325386,O,.,.,.,3,1
DEUTNP,1,1966,1966,1,1,112812,O,.,.,.,3,1
DEUTNP,1,1966,1966,2,1,106294,O,.,.,.,3,1
DEUTNP,1,1966,1966,3,1,120702,O,.,.,.,3,1
DEUTNP,1,1966,1966,4,1,114532,O,.,.,.,3,1
DEUTNP,1,1966,1966,5,1,117079,O,.,.,.,3,1
DEUTNP,1,1966,1966,6,1,111028,O,.,.,.,3,1
DEUTNP,1,1966,1966,7,1,111393,O,.,.,.,3,1
DEUTNP,1,1966,1966,8,1,109237,O,.,.,.,3,1
DEUTNP,1,1966,1966,9,1,108224,O,.,.,.,3,1
DEUTNP,1,1966,1966,10,1,104262,O,.,.,.,3,1
DEUTNP,1,1966,1966,11,1,100500,O,.,.,.,3,1
DEUTNP,1,1966,1966,12,1,102240,O,.,.,.,3,1
DEUTNP,1,1966,1966,TOT,1,1318303,O,.,.,.,3,1
DEUTNP,1,1967,1967,1,1,108613,O,.,.,.,3,1
DEUTNP,1,1967,1967,2,1,105623,O,.,.,.,3,1
DEUTNP,1,1967,1967,3,1,115846,O,.,.,.,3,1
DEUTNP,1,1967,1967,4,1,109818,O,.,.,.,3,1
DEUTNP,1,1967,1967,5,1,113695,O,.,.,.,3,1
DEUTNP,1,1967,1967,6,1,106029,O,.,.,.,3,1
DEUTNP,1,1967,1967,7,1,106974,O,.,.,.,3,1
DEUTNP,1,1967,1967,8,1,104019,O,.,.,.,3,1
DEUTNP,1,1967,1967,9,1,104377,O,.,.,.,3,1
DEUTNP,1,1967,1967,10,1,101449,O,.,.,.,3,1
DEUTNP,1,1967,1967,11,1,96420,O,.,.,.,3,1
DEUTNP,1,1967,1967,12,1,99413,O,.,.,.,3,1
DEUTNP,1,1967,1967,TOT,1,1272276,O,.,.,.,3,1
DEUTNP,1,1968,1968,1,1,108552,O,.,.,.,3,1
DEUTNP,1,1968,1968,2,1,103286,O,.,.,.,3,1
DEUTNP,1,1968,1968,3,1,111521,O,.,.,.,3,1
DEUTNP,1,1968,1968,4,1,106058,O,.,.,.,3,1
DEUTNP,1,1968,1968,5,1,107753,O,.,.,.,3,1
DEUTNP,1,1968,1968,6,1,100755,O,.,.,.,3,1
DEUTNP,1,1968,1968,7,1,101260,O,.,.,.,3,1
DEUTNP,1,1968,1968,8,1,99991,O,.,.,.,3,1
DEUTNP,1,1968,1968,9,1,98696,O,.,.,.,3,1
DEUTNP,1,1968,1968,10,1,91828,O,.,.,.,3,1
DEUTNP,1,1968,1968,11,1,89891,O,.,.,.,3,1
DEUTNP,1,1968,1968,12,1,95377,O,.,.,.,3,1
DEUTNP,1,1968,1968,TOT,1,1214968,O,.,.,.,3,1
DEUTNP,1,1969,1969,1,1,103340,O,.,.,.,3,1
DEUTNP,1,1969,1969,2,1,94625,O,.,.,.,3,1
DEUTNP,1,1969,1969,3,1,106864,O,.,.,.,3,1
DEUTNP,1,1969,1969,4,1,100021,O,.,.,.,3,1
DEUTNP,1,1969,1969,5,1,101131,O,.,.,.,3,1
DEUTNP,1,1969,1969,6,1,93819,O,.,.,.,3,1
DEUTNP,1,1969,1969,7,1,98208,O,.,.,.,3,1
DEUTNP,1,1969,1969,8,1,91746,O,.,.,.,3,1
DEUTNP,1,1969,1969,9,1,93585,O,.,.,.,3,1
DEUTNP,1,1969,1969,10,1,88600,O,.,.,.,3,1
DEUTNP,1,1969,1969,11,1,83839,O,.,.,.,3,1
DEUTNP,1,1969,1969,12,1,86588,O,.,.,.,3,1
DEUTNP,1,1969,1969,TOT,1,1142366,O,.,.,.,3,1
DEUTNP,1,1970,1970,1,1,89656,O,.,.,.,3,1
DEUTNP,1,1970,1970,2,1,85069,O,.,.,.,3,1
DEUTNP,1,1970,1970,3,1,95800,O,.,.,.,3,1
DEUTNP,1,1970,1970,4,1,91249,O,.,.,.,3,1
DEUTNP,1,1970,1970,5,1,91756,O,.,.,.,3,1
DEUTNP,1,1970,1970,6,1,89058,O,.,.,.,3,1
DEUTNP,1,1970,1970,7,1,90423,O,.,.,.,3,1
DEUTNP,1,1970,1970,8,1,85095,O,.,.,.,3,1
DEUTNP,1,1970,1970,9,1,82059,O,.,.,.,3,1
DEUTNP,1,1970,1970,10,1,79460,O,.,.,.,3,1
DEUTNP,1,1970,1970,11,1,80283,O,.,.,.,3,1
DEUTNP,1,1970,1970,12,1,87829,O,.,.,.,3,1
DEUTNP,1,1970,1970,TOT,1,1047737,O,.,.,.,3,1
DEUTNP,1,1971,1971,1,1,88529,O,.,.,.,3,1
DEUTNP,1,1971,1971,2,1,83027,O,.,.,.,3,1
DEUTNP,1,1971,1971,3,1,93310,O,.,.,.,3,1
DEUTNP,1,1971,1971,4,1,87904,O,.,.,.,3,1
DEUTNP,1,1971,1971,5,1,89164,O,.,.,.,3,1
DEUTNP,1,1971,1971,6,1,84387,O,.,.,.,3,1
DEUTNP,1,1971,1971,7,1,86197,O,.,.,.,3,1
DEUTNP,1,1971,1971,8,1,81905,O,.,.,.,3,1
DEUTNP,1,1971,1971,9,1,83400,O,.,.,.,3,1
DEUTNP,1,1971,1971,10,1,79626,O,.,.,.,3,1
DEUTNP,1,1971,1971,11,1,77813,O,.,.,.,3,1
DEUTNP,1,1971,1971,12,1,78134,O,.,.,.,3,1
DEUTNP,1,1971,1971,TOT,1,1013396,O,.,.,.,3,1
DEUTNP,1,1972,1972,1,1,82378,O,.,.,.,3,1
DEUTNP,1,1972,1972,2,1,79146,O,.,.,.,3,1
DEUTNP,1,1972,1972,3,1,84615,O,.,.,.,3,1
DEUTNP,1,1972,1972,4,1,79554,O,.,.,.,3,1
DEUTNP,1,1972,1972,5,1,82099,O,.,.,.,3,1
DEUTNP,1,1972,1972,6,1,78901,O,.,.,.,3,1
DEUTNP,1,1972,1972,7,1,77927,O,.,.,.,3,1
DEUTNP,1,1972,1972,8,1,71500,O,.,.,.,3,1
DEUTNP,1,1972,1972,9,1,68807,O,.,.,.,3,1
DEUTNP,1,1972,1972,10,1,66654,O,.,.,.,3,1
DEUTNP,1,1972,1972,11,1,64510,O,.,.,.,3,1
DEUTNP,1,1972,1972,12,1,65566,O,.,.,.,3,1
DEUTNP,1,1972,1972,TOT,1,901657,O,.,.,.,3,1
DEUTNP,1,1973,1973,1,1,72512,O,.,.,.,3,1
DEUTNP,1,1973,1973,2,1,65778,O,.,.,.,3,1
DEUTNP,1,1973,1973,3,1,73796,O,.,.,.,3,1
DEUTNP,1,1973,1973,4,1,69291,O,.,.,.,3,1
DEUTNP,1,1973,1973,5,1,71170,O,.,.,.,3,1
DEUTNP,1,1973,1973,6,1,69257,O,.,.,.,3,1
DEUTNP,1,1973,1973,7,1,71266,O,.,.,.,3,1
DEUTNP,1,1973,1973,8,1,68171,O,.,.,.,3,1
DEUTNP,1,1973,1973,9,1,66156,O,.,.,.,3,1
DEUTNP,1,1973,1973,10,1,64413,O,.,.,.,3,1
DEUTNP,1,1973,1973,11,1,61645,O,.,.,.,3,1
DEUTNP,1,1973,1973,12,1,62514,O,.,.,.,3,1
DEUTNP,1,1973,1973,TOT,1,815969,O,.,.,.,3,1
DEUTNP,1,1974,1974,1,1,70251,O,.,.,.,3,1
DEUTNP,1,1974,1974,2,1,62699,O,.,.,.,3,1
DEUTNP,1,1974,1974,3,1,72410,O,.,.,.,3,1
DEUTNP,1,1974,1974,4,1,68304,O,.,.,.,3,1
DEUTNP,1,1974,1974,5,1,72482,O,.,.,.,3,1
DEUTNP,1,1974,1974,6,1,66601,O,.,.,.,3,1
DEUTNP,1,1974,1974,7,1,70422,O,.,.,.,3,1
DEUTNP,1,1974,1974,8,1,68634,O,.,.,.,3,1
DEUTNP,1,1974,1974,9,1,68348,O,.,.,.,3,1
DEUTNP,1,1974,1974,10,1,64276,O,.,.,.,3,1
DEUTNP,1,1974,1974,11,1,60353,O,.,.,.,3,1
DEUTNP,1,1974,1974,12,1,60720,O,.,.,.,3,1
DEUTNP,1,1974,1974,TOT,1,805500,O,.,.,.,3,1
DEUTNP,1,1975,1975,1,1,68476,O,.,.,.,3,1
DEUTNP,1,1975,1975,2,1,62516,O,.,.,.,3,1
DEUTNP,1,1975,1975,3,1,69216,O,.,.,.,3,1
DEUTNP,1,1975,1975,4,1,67474,O,.,.,.,3,1
DEUTNP,1,1975,1975,5,1,68656,O,.,.,.,3,1
DEUTNP,1,1975,1975,6,1,65133,O,.,.,.,3,1
DEUTNP,1,1975,1975,7,1,68575,O,.,.,.,3,1
DEUTNP,1,1975,1975,8,1,65436,O,.,.,.,3,1
DEUTNP,1,1975,1975,9,1,64950,O,.,.,.,3,1
DEUTNP,1,1975,1975,10,1,61117,O,.,.,.,3,1
DEUTNP,1,1975,1975,11,1,58541,O,.,.,.,3,1
DEUTNP,1,1975,1975,12,1,62220,O,.,.,.,3,1
DEUTNP,1,1975,1975,TOT,1,782310,O,.,.,.,3,1
DEUTNP,1,1976,1976,1,1,68866,O,.,.,.,3,1
DEUTNP,1,1976,1976,2,1,64211,O,.,.,.,3,1
DEUTNP,1,1976,1976,3,1,71041,O,.,.,.,3,1
DEUTNP,1,1976,1976,4,1,65912,O,.,.,.,3,1
DEUTNP,1,1976,1976,5,1,68790,O,.,.,.,3,1
DEUTNP,1,1976,1976,6,1,66873,O,.,.,.,3,1
DEUTNP,1,1976,1976,7,1,69146,O,.,.,.,3,1
DEUTNP,1,1976,1976,8,1,67858,O,.,.,.,3,1
DEUTNP,1,1976,1976,9,1,68910,O,.,.,.,3,1
DEUTNP,1,1976,1976,10,1,63713,O,.,.,.,3,1
DEUTNP,1,1976,1976,11,1,61211,O,.,.,.,3,1
DEUTNP,1,1976,1976,12,1,61803,O,.,.,.,3,1
DEUTNP,1,1976,1976,TOT,1,798334,O,.,.,.,3,1
DEUTNP,1,1977,1977,1,1,65738,O,.,.,.,3,1
DEUTNP,1,1977,1977,2,1,61882,O,.,.,.,3,1
DEUTNP,1,1977,1977,3,1,71631,O,.,.,.,3,1
DEUTNP,1,1977,1977,4,1,67175,O,.,.,.,3,1
