New Zealand, Exposure to risk (period 1x5), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1955-1959       88              3687.04         2448.31         6135.35
1955-1959       89              2858.96         1855.88         4714.84
1955-1959       90              2145.48         1366.96         3512.45
1955-1959       91              1586.46         1004.15         2590.61
1955-1959       92              1164.93          724.47         1889.40
1955-1959       93               836.80          493.12         1329.92
1955-1959       94               579.26          324.44          903.69
1955-1959       95               396.18          215.03          611.21
1955-1959       96               266.04          143.01          409.04
1955-1959       97               172.69           92.03          264.72
1955-1959       98               110.00           59.52          169.52
1955-1959       99                64.81           40.57          105.38
1955-1959      100                37.07           25.80           62.88
1955-1959      101                21.22           16.02           37.24
1955-1959      102                12.87           11.13           24.01
1955-1959      103                 9.72            8.69           18.41
1955-1959      104                 7.16            7.19           14.35
1955-1959      105                 4.45            5.43            9.88
1955-1959      106                 3.51            2.63            6.14
1955-1959      107                 4.57            0.45            5.02
1955-1959      108                 4.73            0.28            5.01
1955-1959      109                 3.47            0.78            4.24
1955-1959      110+               12.42            0.47           12.88
1960-1964        0            153213.54       160247.69       313461.23
1960-1964        1            150614.13       156668.41       307282.54
1960-1964        2            148018.23       153633.39       301651.62
1960-1964        3            144796.36       150068.75       294865.11
1960-1964        4            141195.99       146881.45       288077.44
1960-1964        5            137965.85       143456.52       281422.38
1960-1964        6            134678.28       140456.24       275134.52
1960-1964        7            131792.79       137588.22       269381.01
1960-1964        8            129107.35       134672.76       263780.12
1960-1964        9            126391.87       132069.62       258461.49
1960-1964       10            123913.47       129893.75       253807.22
1960-1964       11            122297.49       128282.74       250580.24
1960-1964       12            121064.70       126880.12       247944.83
1960-1964       13            119421.01       125006.56       244427.57
1960-1964       14            116540.73       121563.89       238104.62
1960-1964       15            111877.80       116470.47       228348.28
1960-1964       16            105739.13       110164.06       215903.19
1960-1964       17             98921.23       103341.27       202262.49
1960-1964       18             93216.28        97663.80       190880.09
1960-1964       19             89544.12        94106.54       183650.66
1960-1964       20             87046.14        91574.73       178620.87
1960-1964       21             84668.58        88792.36       173460.94
1960-1964       22             82224.29        85845.63       168069.92
1960-1964       23             79575.56        82576.67       162152.23
1960-1964       24             76705.40        79358.58       156063.97
1960-1964       25             74491.63        76991.94       151483.57
1960-1964       26             72912.63        75695.27       148607.90
1960-1964       27             71916.49        75274.14       147190.63
1960-1964       28             71870.63        75433.34       147303.97
1960-1964       29             72319.90        76214.95       148534.85
1960-1964       30             73141.98        78046.81       151188.79
1960-1964       31             74401.67        80181.40       154583.08
1960-1964       32             75904.69        81429.43       157334.12
1960-1964       33             76327.93        82200.53       158528.46
1960-1964       34             76430.73        82396.13       158826.87
1960-1964       35             76560.47        82543.50       159103.97
1960-1964       36             77017.84        82671.40       159689.24
1960-1964       37             77520.53        82232.04       159752.57
1960-1964       38             77566.15        80915.33       158481.48
1960-1964       39             76991.69        79493.55       156485.23
1960-1964       40             76659.29        78643.07       155302.36
1960-1964       41             76511.73        77422.88       153934.61
1960-1964       42             76090.26        74955.89       151046.15
1960-1964       43             73830.27        72390.55       146220.83
1960-1964       44             71971.89        70496.95       142468.84
1960-1964       45             71158.64        69837.88       140996.52
1960-1964       46             70993.32        69817.08       140810.39
1960-1964       47             70558.77        70392.24       140951.00
1960-1964       48             69999.61        70717.89       140717.50
1960-1964       49             69042.61        70333.69       139376.29
1960-1964       50             67855.23        69214.09       137069.32
1960-1964       51             66140.27        67929.34       134069.60
1960-1964       52             64448.24        65832.32       130280.55
1960-1964       53             62080.79        64009.95       126090.74
1960-1964       54             60165.80        61957.41       122123.21
1960-1964       55             58080.69        59812.50       117893.18
1960-1964       56             56068.50        57572.77       113641.26
1960-1964       57             54025.72        55357.79       109383.51
1960-1964       58             52233.08        53232.81       105465.89
1960-1964       59             50485.39        50882.68       101368.07
1960-1964       60             48866.95        48797.12        97664.07
1960-1964       61             47536.45        46954.57        94491.01
1960-1964       62             46841.79        44435.06        91276.84
1960-1964       63             44959.55        41240.32        86199.87
1960-1964       64             42832.22        38195.25        81027.47
1960-1964       65             41218.19        35723.80        76941.99
1960-1964       66             40450.33        33803.12        74253.45
1960-1964       67             39927.74        32075.11        72002.85
1960-1964       68             38930.41        30674.80        69605.20
1960-1964       69             37400.37        29264.40        66664.77
1960-1964       70             35936.51        28015.65        63952.16
1960-1964       71             34653.62        26910.58        61564.20
1960-1964       72             33353.69        25610.46        58964.14
1960-1964       73             31453.58        24357.91        55811.49
1960-1964       74             29855.96        23022.90        52878.86
1960-1964       75             28136.67        21696.32        49832.99
1960-1964       76             26431.85        20301.49        46733.33
1960-1964       77             24577.07        18731.60        43308.67
1960-1964       78             22681.44        17118.97        39800.41
1960-1964       79             20426.65        15384.30        35810.95
1960-1964       80             19233.12        14389.35        33622.46
1960-1964       81             17258.34        12704.09        29962.44
1960-1964       82             15282.33        11034.35        26316.68
1960-1964       83             13222.95         9319.38        22542.33
1960-1964       84             11171.40         7663.49        18834.89
1960-1964       85              9209.19         6200.42        15409.61
1960-1964       86              7423.73         4935.50        12359.23
1960-1964       87              5898.20         3826.31         9724.51
1960-1964       88              4654.59         2939.39         7593.98
