West Germany, Exposure to risk (cohort 1x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1890-1899       26                    .               .               .
1890-1899       27                    .               .               .
1890-1899       28                    .               .               .
1890-1899       29                    .               .               .
1890-1899       30                    .               .               .
1890-1899       31                    .               .               .
1890-1899       32                    .               .               .
1890-1899       33                    .               .               .
1890-1899       34                    .               .               .
1890-1899       35                    .               .               .
1890-1899       36                    .               .               .
1890-1899       37                    .               .               .
1890-1899       38                    .               .               .
1890-1899       39                    .               .               .
1890-1899       40                    .               .               .
1890-1899       41                    .               .               .
1890-1899       42                    .               .               .
1890-1899       43                    .               .               .
1890-1899       44                    .               .               .
1890-1899       45                    .               .               .
1890-1899       46                    .               .               .
1890-1899       47                    .               .               .
1890-1899       48                    .               .               .
1890-1899       49                    .               .               .
1890-1899       50                    .               .               .
1890-1899       51                    .               .               .
1890-1899       52                    .               .               .
1890-1899       53                    .               .               .
1890-1899       54                    .               .               .
1890-1899       55                    .               .               .
1890-1899       56                    .               .               .
1890-1899       57                    .               .               .
1890-1899       58            738316.33       595608.36      1333924.69
1890-1899       59           1085181.67       852215.39      1937397.06
1890-1899       60           1428238.68      1090710.39      2518949.07
1890-1899       61           1747405.66      1301957.37      3049363.03
1890-1899       62           2048846.32      1492033.01      3540879.33
1890-1899       63           2333732.34      1665498.31      3999230.65
1890-1899       64           2595134.98      1821199.03      4416334.01
1890-1899       65           2839385.68      1962732.98      4802118.67
1890-1899       66           3057615.67      2082999.03      5140614.70
1890-1899       67           3007287.67      2012126.06      5019413.74
1890-1899       68           2947703.00      1933237.68      4880940.68
1890-1899       69           2879604.35      1848480.67      4728085.02
1890-1899       70           2806988.99      1758917.64      4565906.63
1890-1899       71           2718877.02      1663113.30      4381990.33
1890-1899       72           2621457.02      1564459.36      4185916.38
1890-1899       73           2518024.68      1463066.38      3981091.06
1890-1899       74           2403077.02      1357620.66      3760697.67
1890-1899       75           2281557.98      1250903.34      3532461.31
1890-1899       76           2153960.31      1143920.31      3297880.63
1890-1899       77           2020895.30      1038434.01      3059329.31
1890-1899       78           1882846.32       934047.66      2816893.98
1890-1899       79           1740946.99       833550.32      2574497.31
1890-1899       80           1609208.07       737970.27      2347178.34
1890-1899       81           1463940.99       645241.84      2109182.83
1890-1899       82           1318791.26       558029.31      1876820.57
1890-1899       83           1176378.93       477729.52      1654108.46
1890-1899       84           1037645.37       404171.87      1441817.25
1890-1899       85            905075.69       337602.11      1242677.80
1890-1899       86            780380.19       278413.01      1058793.21
1890-1899       87            664340.90       226197.84       890538.74
1890-1899       88            557658.45       181066.55       738725.00
1890-1899       89            461319.43       143055.43       604374.86
1890-1899       90            375197.15       111025.42       486222.56
1890-1899       91            299510.24        84309.16       383819.40
1890-1899       92            234717.73        62818.31       297536.05
1890-1899       93            180233.29        45576.21       225809.50
1890-1899       94            135325.22        32259.50       167584.72
1890-1899       95             99095.17        22335.17       121430.33
1890-1899       96             70781.81        15134.50        85916.31
1890-1899       97             49362.12        10037.50        59399.62
1890-1899       98             33688.78         6562.50        40251.28
1890-1899       99             22369.45         4183.50        26552.95
1890-1899      100             14119.11         2346.83        16465.95
1890-1899      101              8672.11         1285.50         9957.61
1890-1899      102              5196.11          707.50         5903.61
1890-1899      103              2987.44          377.83         3365.28
1890-1899      104              1663.09          202.83         1865.93
1890-1899      105               926.75          108.50         1035.25
1890-1899      106               487.08           61.17          548.25
1890-1899      107               253.42           29.83          283.25
1890-1899      108               126.06           10.69          136.74
1890-1899      109                52.79            2.12           54.91
1890-1899      110+               28.14            0.33           28.48
1900-1909        0                    .               .               .
1900-1909        1                    .               .               .
1900-1909        2                    .               .               .
1900-1909        3                    .               .               .
1900-1909        4                    .               .               .
1900-1909        5                    .               .               .
1900-1909        6                    .               .               .
1900-1909        7                    .               .               .
1900-1909        8                    .               .               .
1900-1909        9                    .               .               .
1900-1909       10                    .               .               .
1900-1909       11                    .               .               .
1900-1909       12                    .               .               .
1900-1909       13                    .               .               .
1900-1909       14                    .               .               .
1900-1909       15                    .               .               .
1900-1909       16                    .               .               .
1900-1909       17                    .               .               .
1900-1909       18                    .               .               .
1900-1909       19                    .               .               .
1900-1909       20                    .               .               .
1900-1909       21                    .               .               .
1900-1909       22                    .               .               .
1900-1909       23                    .               .               .
1900-1909       24                    .               .               .
1900-1909       25                    .               .               .
1900-1909       26                    .               .               .
1900-1909       27                    .               .               .
1900-1909       28                    .               .               .
1900-1909       29                    .               .               .
1900-1909       30                    .               .               .
1900-1909       31                    .               .               .
1900-1909       32                    .               .               .
1900-1909       33                    .               .               .
1900-1909       34                    .               .               .
1900-1909       35                    .               .               .
1900-1909       36                    .               .               .
1900-1909       37                    .               .               .
1900-1909       38                    .               .               .
1900-1909       39                    .               .               .
1900-1909       40                    .               .               .
1900-1909       41                    .               .               .
1900-1909       42                    .               .               .
1900-1909       43                    .               .               .
1900-1909       44                    .               .               .
1900-1909       45                    .               .               .
1900-1909       46                    .               .               .
1900-1909       47                    .               .               .
1900-1909       48            933451.34       736246.34      1669697.68
1900-1909       49           1386216.34      1108653.36      2494869.69
1900-1909       50           1833280.34      1473347.69      3306628.03
1900-1909       51           2262799.66      1849221.35      4112021.01
1900-1909       52           2687967.33      2218852.35      4906819.68
1900-1909       53           3090631.67      2565638.00      5656269.67
1900-1909       54           3497015.66      2910877.02      6407892.69
1900-1909       55           3886547.67      3238076.67      7124624.34
1900-1909       56           4255654.00      3539350.70      7795004.70
1900-1909       57           4237420.00      3497501.38      7734921.38
