Finland, Exposure to risk (cohort 5x10), 	Last modified: 02 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1930-1939     50-54          1372520.47      1344226.60      2716747.07
1930-1939     55-59          1349711.04      1280792.61      2630503.65
1930-1939     60-64          1317521.31      1196231.72      2513753.03
1930-1939     65-69          1269762.91      1089552.17      2359315.08
1930-1939     70-74          1200596.78       958467.68      2159064.45
1930-1939     75-79          1094254.69       797498.95      1891753.64
1930-1939     80-84           732882.40       473969.47      1206851.87
1930-1939     85-89                   .               .               .
1930-1939     90-94                   .               .               .
1930-1939     95-99                   .               .               .
1930-1939    100-104                  .               .               .
1930-1939    105-109                  .               .               .
1930-1939    110+                     .               .               .
1940-1949        0            422984.34       445339.42       868323.76
1940-1949      1-4           1649315.55      1724338.10      3373653.65
1940-1949      5-9           2052459.60      2141717.98      4194177.58
1940-1949     10-14          2041978.85      2125507.75      4167486.60
1940-1949     15-19          2015948.64      2094426.58      4110375.22
1940-1949     20-24          1908217.29      1998773.90      3906991.20
1940-1949     25-29          1839500.32      1938126.43      3777626.75
1940-1949     30-34          1819241.33      1922178.77      3741420.10
1940-1949     35-39          1811783.64      1909596.24      3721379.88
1940-1949     40-44          1805638.82      1888081.71      3693720.53
1940-1949     45-49          1795633.55      1853413.04      3649046.59
1940-1949     50-54          1777794.45      1801575.93      3579370.38
1940-1949     55-59          1751027.32      1731030.75      3482058.06
1940-1949     60-64          1711807.77      1637469.20      3349276.97
1940-1949     65-69          1655859.65      1517424.46      3173284.10
1940-1949     70-74          1198041.67      1040560.12      2238601.78
1940-1949     75-79                   .               .               .
1940-1949     80-84                   .               .               .
1940-1949     85-89                   .               .               .
1940-1949     90-94                   .               .               .
1940-1949     95-99                   .               .               .
1940-1949    100-104                  .               .               .
1940-1949    105-109                  .               .               .
1940-1949    110+                     .               .               .
1950-1959        0            430428.39       450095.16       880523.56
1950-1959      1-4           1693138.59      1762627.62      3455766.22
1950-1959      5-9           2101261.72      2186931.63      4288193.35
1950-1959     10-14          2084907.16      2168982.23      4253889.39
1950-1959     15-19          2042139.40      2134237.75      4176377.14
1950-1959     20-24          1973754.99      2075065.77      4048820.76
1950-1959     25-29          1941617.98      2046366.05      3987984.03
1950-1959     30-34          1945748.47      2046236.55      3991985.03
1950-1959     35-39          1954359.62      2042253.80      3996613.42
1950-1959     40-44          1955314.11      2023513.45      3978827.55
1950-1959     45-49          1947553.66      1990050.79      3937604.44
1950-1959     50-54          1934925.01      1944373.38      3879298.39
1950-1959     55-59          1914218.96      1882517.71      3796736.67
1950-1959     60-64          1517394.54      1454734.34      2972128.88
1950-1959     65-69                   .               .               .
1950-1959     70-74                   .               .               .
1950-1959     75-79                   .               .               .
1950-1959     80-84                   .               .               .
1950-1959     85-89                   .               .               .
1950-1959     90-94                   .               .               .
1950-1959     95-99                   .               .               .
1950-1959    100-104                  .               .               .
1950-1959    105-109                  .               .               .
1950-1959    110+                     .               .               .
1960-1969        0            374270.29       391016.84       765287.13
1960-1969      1-4           1471299.62      1530088.91      3001388.53
1960-1969      5-9           1821223.12      1893805.03      3715028.16
1960-1969     10-14          1819760.17      1893893.38      3713653.55
1960-1969     15-19          1813850.75      1888643.14      3702493.89
1960-1969     20-24          1794846.29      1872471.40      3667317.69
1960-1969     25-29          1800806.34      1880193.56      3680999.89
1960-1969     30-34          1808921.57      1887411.96      3696333.53
1960-1969     35-39          1811854.13      1881338.33      3693192.46
1960-1969     40-44          1817984.25      1875430.89      3693415.14
1960-1969     45-49          1823654.76      1864457.33      3688112.09
1960-1969     50-54          1474762.69      1488889.54      2963652.24
1960-1969     55-59                   .               .               .
1960-1969     60-64                   .               .               .
1960-1969     65-69                   .               .               .
1960-1969     70-74                   .               .               .
1960-1969     75-79                   .               .               .
1960-1969     80-84                   .               .               .
1960-1969     85-89                   .               .               .
1960-1969     90-94                   .               .               .
1960-1969     95-99                   .               .               .
1960-1969    100-104                  .               .               .
1960-1969    105-109                  .               .               .
1960-1969    110+                     .               .               .
1970-1979        0            304355.87       319189.09       623544.96
1970-1979      1-4           1213680.02      1270485.52      2484165.54
1970-1979      5-9           1523709.65      1593833.99      3117543.64
1970-1979     10-14          1533432.13      1603566.50      3136998.62
1970-1979     15-19          1539552.33      1608414.50      3147966.84
1970-1979     20-24          1544433.58      1612021.84      3156455.42
1970-1979     25-29          1553748.41      1626806.17      3180554.58
1970-1979     30-34          1572153.42      1652725.51      3224878.93
1970-1979     35-39          1594833.05      1679698.55      3274531.61
1970-1979     40-44          1274061.86      1336545.74      2610607.60
1970-1979     45-49                   .               .               .
1970-1979     50-54                   .               .               .
1970-1979     55-59                   .               .               .
1970-1979     60-64                   .               .               .
1970-1979     65-69                   .               .               .
1970-1979     70-74                   .               .               .
1970-1979     75-79                   .               .               .
1970-1979     80-84                   .               .               .
1970-1979     85-89                   .               .               .
1970-1979     90-94                   .               .               .
1970-1979     95-99                   .               .               .
1970-1979    100-104                  .               .               .
1970-1979    105-109                  .               .               .
1970-1979    110+                     .               .               .
1980-1989        0            309235.39       323753.22       632988.61
1980-1989      1-4           1242001.21      1299514.79      2541516.00
1980-1989      5-9           1566301.02      1639369.61      3205670.63
1980-1989     10-14          1579631.26      1653230.89      3232862.15
1980-1989     15-19          1589323.49      1663490.26      3252813.75
1980-1989     20-24          1608874.19      1685014.91      3293889.11
1980-1989     25-29          1664679.90      1755536.88      3420216.77
1980-1989     30-34          1364380.76      1452742.70      2817123.45
1980-1989     35-39                   .               .               .
1980-1989     40-44                   .               .               .
1980-1989     45-49                   .               .               .
1980-1989     50-54                   .               .               .
1980-1989     55-59                   .               .               .
1980-1989     60-64                   .               .               .
1980-1989     65-69                   .               .               .
1980-1989     70-74                   .               .               .
1980-1989     75-79                   .               .               .
1980-1989     80-84                   .               .               .
1980-1989     85-89                   .               .               .
1980-1989     90-94                   .               .               .
1980-1989     95-99                   .               .               .
1980-1989    100-104                  .               .               .
1980-1989    105-109                  .               .               .
1980-1989    110+                     .               .               .
