Republic of Korea, Exposure to risk (period 1x5), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014       44           2162873.94      2229605.80      4392479.73
2010-2014       45           2125451.54      2189616.07      4315067.61
2010-2014       46           2065228.93      2138854.91      4204083.85
2010-2014       47           2026541.79      2121730.12      4148271.91
2010-2014       48           2058534.13      2150984.75      4209518.87
2010-2014       49           2112635.47      2183932.45      4296567.92
2010-2014       50           2142047.31      2202241.31      4344288.62
2010-2014       51           2151461.04      2197788.03      4349249.06
2010-2014       52           2128786.94      2161089.62      4289876.56
2010-2014       53           2053185.39      2075864.53      4129049.92
2010-2014       54           1953635.45      1968387.15      3922022.60
2010-2014       55           1847767.06      1856786.14      3704553.20
2010-2014       56           1731331.73      1731734.62      3463066.35
2010-2014       57           1632000.67      1615895.12      3247895.79
2010-2014       58           1525116.47      1496841.50      3021957.96
2010-2014       59           1393283.82      1362472.11      2755755.92
2010-2014       60           1291788.11      1257164.25      2548952.36
2010-2014       61           1240165.91      1198373.68      2438539.59
2010-2014       62           1195154.10      1147064.15      2342218.24
2010-2014       63           1153962.41      1097538.01      2251500.42
2010-2014       64           1111371.35      1046454.05      2157825.40
2010-2014       65           1059974.28       981738.92      2041713.20
2010-2014       66           1017978.63       921039.64      1939018.27
2010-2014       67            999270.62       882236.97      1881507.59
2010-2014       68           1005462.23       865431.85      1870894.08
2010-2014       69           1014303.94       848993.30      1863297.23
2010-2014       70           1017090.34       829992.58      1847082.91
2010-2014       71           1005318.92       800315.60      1805634.52
2010-2014       72            955280.75       738435.22      1693715.97
2010-2014       73            893752.41       666913.91      1560666.32
2010-2014       74            855923.82       615513.43      1471437.25
2010-2014       75            814732.30       562543.36      1377275.66
2010-2014       76            761447.69       501947.52      1263395.21
2010-2014       77            709125.14       443814.34      1152939.48
2010-2014       78            653182.00       385803.83      1038985.83
2010-2014       79            592705.65       327379.83       920085.48
2010-2014       80            535097.09       276033.55       811130.64
2010-2014       81            483588.14       233646.70       717234.84
2010-2014       82            433513.12       196226.36       629739.48
2010-2014       83            384390.39       164142.16       548532.55
2010-2014       84            335902.82       137352.52       473255.34
2010-2014       85            286737.63       112620.15       399357.78
2010-2014       86            243863.10        91559.75       335422.85
2010-2014       87            208539.41        75004.92       283544.33
2010-2014       88            176209.11        60800.49       237009.60
2010-2014       89            145720.96        48359.43       194080.39
2010-2014       90            118025.87        37477.05       155502.91
2010-2014       91             92522.48        27953.14       120475.63
2010-2014       92             69690.58        20003.93        89694.51
2010-2014       93             51709.29        14007.27        65716.56
2010-2014       94             38220.55         9632.44        47852.99
2010-2014       95             27760.26         6463.56        34223.82
2010-2014       96             19951.02         4275.82        24226.84
2010-2014       97             14064.98         2809.27        16874.25
2010-2014       98              9524.45         1827.74        11352.19
2010-2014       99              6241.77         1191.25         7433.02
2010-2014      100              3971.74          759.85         4731.60
2010-2014      101              2417.81          457.08         2874.89
2010-2014      102              1416.66          263.55         1680.21
2010-2014      103               802.58          145.84          948.42
2010-2014      104               441.38           77.97          519.35
2010-2014      105               235.01           39.56          274.57
2010-2014      106               120.65           19.06          139.71
2010-2014      107                60.11            8.50           68.61
2010-2014      108                28.81            2.87           31.69
2010-2014      109                12.68            0.18           12.87
2010-2014      110+                5.12            0.00            5.12
2015-2018        0            746719.82       787159.40      1533879.22
2015-2018        1            823177.62       866426.06      1689603.69
2015-2018        2            865290.42       909939.88      1775230.30
2015-2018        3            889853.19       936468.74      1826321.93
2015-2018        4            908799.89       958159.12      1866959.01
2015-2018        5            915242.43       967634.37      1882876.80
2015-2018        6            909861.13       963840.58      1873701.71
2015-2018        7            913598.06       968906.33      1882504.39
2015-2018        8            906326.89       962512.08      1868838.97
2015-2018        9            899045.79       956735.10      1855780.90
2015-2018       10            894835.94       955424.48      1850260.43
2015-2018       11            891554.23       956558.91      1848113.14
2015-2018       12            897925.62       968609.61      1866535.24
2015-2018       13            935787.56      1013471.58      1949259.13
2015-2018       14           1006710.92      1094237.88      2100948.81
2015-2018       15           1073740.02      1170989.57      2244729.59
2015-2018       16           1139051.10      1244049.22      2383100.32
2015-2018       17           1202422.27      1312078.81      2514501.08
2015-2018       18           1236496.66      1349503.37      2586000.03
2015-2018       19           1264849.15      1388417.01      2653266.17
2015-2018       20           1294700.40      1434503.40      2729203.79
2015-2018       21           1310799.29      1470811.75      2781611.05
2015-2018       22           1325182.95      1500103.23      2825286.18
2015-2018       23           1332534.80      1506978.35      2839513.15
2015-2018       24           1314122.34      1481222.56      2795344.90
2015-2018       25           1285671.45      1439703.44      2725374.89
2015-2018       26           1247548.43      1385086.64      2632635.06
2015-2018       27           1205937.95      1327722.68      2533660.63
2015-2018       28           1194813.05      1299199.53      2494012.59
2015-2018       29           1201664.80      1293687.05      2495351.85
2015-2018       30           1215858.96      1297530.32      2513389.28
2015-2018       31           1263994.84      1340333.49      2604328.33
2015-2018       32           1345573.29      1418463.87      2764037.15
2015-2018       33           1444232.84      1512581.81      2956814.65
2015-2018       34           1547493.90      1616324.20      3163818.10
2015-2018       35           1612056.33      1676102.50      3288158.83
2015-2018       36           1608032.80      1671340.69      3279373.49
2015-2018       37           1565997.16      1625988.80      3191985.96
2015-2018       38           1526774.33      1579554.22      3106328.55
2015-2018       39           1498465.68      1551178.80      3049644.49
2015-2018       40           1524070.44      1573700.68      3097771.12
2015-2018       41           1587031.38      1634307.67      3221339.05
2015-2018       42           1646484.59      1696167.92      3342652.51
2015-2018       43           1711872.89      1770274.24      3482147.14
2015-2018       44           1760793.31      1824627.45      3585420.76
2015-2018       45           1781558.28      1846412.42      3627970.71
2015-2018       46           1799315.17      1857325.59      3656640.75
2015-2018       47           1797646.43      1832199.47      3629845.90
2015-2018       48           1753575.50      1784176.15      3537751.65
2015-2018       49           1706045.34      1744325.42      3450370.76
2015-2018       50           1663729.34      1703480.75      3367210.09
2015-2018       51           1614654.80      1670996.05      3285650.85
2015-2018       52           1611262.66      1671083.83      3282346.50
2015-2018       53           1648208.33      1696506.49      3344714.82
2015-2018       54           1691220.17      1728377.36      3419597.52
2015-2018       55           1737581.34      1754254.50      3491835.84
2015-2018       56           1735445.94      1733520.16      3468966.10
2015-2018       57           1677385.71      1669024.09      3346409.80
2015-2018       58           1585117.09      1577882.56      3162999.65
2015-2018       59           1499598.06      1486234.36      2985832.42
2015-2018       60           1431578.51      1407622.45      2839200.96
2015-2018       61           1336115.82      1300838.78      2636954.60
2015-2018       62           1254456.26      1206713.36      2461169.62
2015-2018       63           1154788.77      1105178.30      2259967.07
2015-2018       64           1043747.92       992152.17      2035900.08
2015-2018       65            990631.24       932686.49      1923317.72
2015-2018       66            943134.22       882019.18      1825153.40
2015-2018       67            922836.48       853634.71      1776471.19
2015-2018       68            912155.55       833551.64      1745707.19
2015-2018       69            858794.20       774314.94      1633109.15
2015-2018       70            803957.53       708178.52      1512136.05
2015-2018       71            757025.01       646808.90      1403833.91
2015-2018       72            755560.89       625001.25      1380562.14
2015-2018       73            789001.90       631069.24      1420071.14
2015-2018       74            792361.37       614460.11      1406821.48
2015-2018       75            778992.85       585733.80      1364726.65
2015-2018       76            737869.94       534916.43      1272786.37
2015-2018       77            681185.68       473387.61      1154573.30
2015-2018       78            643281.69       428573.86      1071855.55
2015-2018       79            605620.17       384755.61       990375.78
2015-2018       80            563027.20       338640.94       901668.15
2015-2018       81            517298.87       293284.49       810583.35
2015-2018       82            468742.20       248999.57       717741.77
2015-2018       83            415189.05       205494.86       620683.90
2015-2018       84            361807.22       165198.47       527005.69
2015-2018       85            317558.28       133286.68       450844.96
2015-2018       86            275966.41       107715.74       383682.14
2015-2018       87            236825.97        86045.89       322871.86
2015-2018       88            199644.69        68545.33       268190.02
2015-2018       89            162785.42        52681.98       215467.40
2015-2018       90            129666.17        39618.70       169284.88
2015-2018       91            103017.25        30224.19       133241.44
2015-2018       92             82597.37        23257.19       105854.57
2015-2018       93             65321.08        17655.35        82976.43
2015-2018       94             49880.79        12915.15        62795.94
2015-2018       95             36299.92         8988.99        45288.91
2015-2018       96             25049.22         5948.36        30997.58
2015-2018       97             16929.63         3812.79        20742.43
2015-2018       98             11554.27         2424.08        13978.35
2015-2018       99              7784.14         1507.14         9291.28
2015-2018      100              5011.01          905.49         5916.50
2015-2018      101              3094.04          529.04         3623.09
2015-2018      102              1838.38          300.61         2138.99
2015-2018      103              1057.09          168.70         1225.80
2015-2018      104               591.41           93.37          684.78
2015-2018      105               316.35           49.57          365.92
2015-2018      106               161.50           24.53          186.03
2015-2018      107                79.39           10.89           90.28
2015-2018      108                37.02            3.94           40.95
2015-2018      109                15.94            0.67           16.61
2015-2018      110+                7.40            0.00            7.40
