country,date,year,week,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,hosp_patients,population,mov_avg_cases,new_cases_per_capita,normalized_cases
GRC,2021-10-31,2021,43,8822551.0,284431.0,139673.0,1100.0,129349.425,8837.0,68207114.0,261913.42857142858,0.0038399723021769927,0.11927676212445083
GRC,2021-11-07,2021,44,9110634.0,244894.0,140775.0,1173.0,133573.076,9687.0,68207114.0,267796.85714285716,0.003926230585608081,0.12195610664686848
GRC,2021-11-14,2021,45,9347859.0,260025.0,141965.0,1093.0,137051.085,9035.0,68207114.0,271417.4285714286,0.003979312606181059,0.12360493404527935
GRC,2021-11-21,2021,46,9615414.0,285566.0,143048.0,1029.0,140973.77,8778.0,68207114.0,278406.71428571426,0.004081784112515217,0.1267878917657359
GRC,2021-11-28,2021,47,9906205.0,303057.0,144075.0,848.0,145237.123,8170.0,68207114.0,285441.71428571426,0.004184925846381864,0.12999166801395018
GRC,2021-12-05,2021,48,10206943.0,319041.0,144913.0,831.0,149646.311,7707.0,68207114.0,288849.0,0.004234880836623582,0.1315433639687915
GRC,2021-12-12,2021,49,10534714.0,356560.0,145751.0,837.0,154451.836,7434.0,68207114.0,293367.71428571426,0.004301130733748891,0.13360121037974212
GRC,2021-12-19,2021,50,10893795.0,543212.0,146584.0,782.0,159716.404,7763.0,68207114.0,330336.4285714286,0.004843137455888085,0.15043695860370684
GRC,2021-12-26,2021,51,11475425.0,772671.0,147371.0,654.0,168243.814,7914.0,68207114.0,405733.14285714284,0.005948545819680083,0.18477302149240193
GRC,2022-01-02,2022,52,12263424.0,1107183.0,148125.0,982.0,179796.846,9850.0,68207114.0,526755.7142857143,0.007722885244576018,0.23988734129917863
GRC,2022-01-09,2022,1,13450322.0,1244693.0,149006.0,1306.0,197198.228,16437.0,68207114.0,663773.8571428572,0.009731739377550223,0.30228612902627827
GRC,2022-01-16,2022,2,14651468.0,745582.0,150348.0,1839.0,214808.502,19979.0,68207114.0,726991.7142857143,0.010658590748843505,0.3310758758887217
GRC,2022-01-23,2022,3,15342262.0,644337.0,152197.0,1879.0,224936.39,19561.0,68207114.0,773462.5714285715,0.011339910546993258,0.35223895028082475
GRC,2022-01-30,2022,4,15992837.0,611949.0,154042.0,1840.0,234474.618,17260.0,68207114.0,809946.7142857143,0.011874812857288088,0.3688540221105577
GRC,2022-02-06,2022,5,17357945.0,375679.0,155885.0,1168.0,254488.777,15734.0,68207114.0,786013.4285714285,0.011523921516037587,0.3579546770767048
HUN,2020-01-12,2020,2,,0.0,,0.0,,,10370747.0,0.0,0.0,0.0
HUN,2020-01-19,2020,3,,0.0,,0.0,,,10370747.0,0.0,0.0,0.0
HUN,2020-01-26,2020,4,,0.0,,0.0,,,,0.0,,
HUN,2020-02-02,2020,5,,0.0,,0.0,,,,0.0,,
HUN,2020-02-09,2020,6,,0.0,,0.0,,,,0.0,,
HUN,2020-02-16,2020,7,,0.0,,0.0,,,10370747.0,0.0,0.0,0.0
HUN,2020-02-23,2020,8,,0.0,,0.0,,,,0.0,,
HUN,2020-03-01,2020,9,1.0,7.0,,0.0,0.096,,10370747.0,1.0,9.642506947667318e-08,2.9951440192113847e-06
HUN,2020-03-08,2020,10,7.0,66.0,,0.0,0.675,,10370747.0,10.428571428571429,1.005575724542449e-06,3.123507334320444e-05
HUN,2020-03-15,2020,11,73.0,258.0,1.0,4.0,7.039,,10370747.0,47.285714285714285,4.559528285254118e-06,0.00014162752433699547
HUN,2020-03-22,2020,12,331.0,293.0,4.0,11.0,31.917,,10370747.0,89.14285714285714,8.595606193349152e-06,0.00026699569542684346
HUN,2020-03-29,2020,13,695.0,532.0,17.0,23.0,67.015,,10370747.0,165.14285714285714,1.5923911473576312e-05,0.0004946266408869086
HUN,2020-04-05,2020,14,1156.0,579.0,38.0,35.0,111.467,,10370747.0,247.85714285714286,2.389964222028971e-05,0.0007423678390473933
HUN,2020-04-12,2020,15,1755.0,346.0,79.0,20.0,169.226,,10370747.0,297.2857142857143,2.8665795654422414e-05,0.0008904135291398417
HUN,2020-04-19,2020,16,2145.0,164.0,99.0,23.0,206.832,,10370747.0,319.7142857142857,3.082847221268494e-05,0.0009575903307135827
HUN,2020-04-26,2020,17,2245.0,272.0,116.0,18.0,216.474,,10370747.0,349.14285714285717,3.366612425728418e-05,0.0010457331404218036
HUN,2020-05-03,2020,18,2534.0,109.0,136.0,10.0,244.341,,10370747.0,327.85714285714283,3.161364777842356e-05,0.000981979360584304
HUN,2020-05-10,2020,19,2632.0,90.0,146.0,7.0,253.791,,10370747.0,298.85714285714283,2.881732076360004e-05,0.0008951201840271738
HUN,2020-05-17,2020,20,2726.0,118.0,151.0,12.0,262.855,,10370747.0,239.71428571428572,2.3114466654551087e-05,0.000717978809176672
HUN,2020-05-24,2020,21,2836.0,44.0,165.0,8.0,273.461,,10370747.0,163.28571428571428,1.5744836344548206e-05,0.0004890642305655161
HUN,2020-05-31,2020,22,2882.0,39.0,172.0,4.0,277.897,,10370747.0,119.42857142857143,1.1515908297499826e-05,0.0003577057714372454
HUN,2020-06-07,2020,23,2918.0,132.0,179.0,7.0,281.368,,10370747.0,114.85714285714286,1.1075107979892178e-05,0.0003440136844922791
HUN,2020-06-14,2020,24,3049.0,72.0,182.0,1.0,294.0,,10370747.0,86.28571428571429,8.320105994844373e-06,0.00025843814108623953
HUN,2020-06-21,2020,25,3134.0,145.0,184.0,7.0,302.196,,10370747.0,91.42857142857143,8.816006352152977e-06,0.00027384173889932664
HUN,2020-06-28,2020,26,3287.0,110.0,190.0,1.0,316.949,,10370747.0,94.28571428571429,9.091506550657758e-06,0.00028239929323993057
HUN,2020-07-05,2020,27,3390.0,143.0,191.0,1.0,326.881,,10370747.0,97.85714285714286,9.435881798788734e-06,0.00029309623616568555
HUN,2020-07-12,2020,28,3562.0,284.0,192.0,1.0,343.466,,10370747.0,132.14285714285714,1.2741884180846098e-05,0.000395786888252933
HUN,2020-07-19,2020,29,3826.0,204.0,193.0,1.0,368.922,,10370747.0,155.71428571428572,1.5014760818510539e-05,0.00046638671156291563
HUN,2020-07-26,2020,30,4012.0,186.0,195.0,8.0,386.857,,10370747.0,163.42857142857142,1.5758611354473444e-05,0.0004894921082825462
HUN,2020-08-02,2020,31,4227.0,469.0,202.0,6.0,407.589,,10370747.0,220.14285714285714,2.122729029479334e-05,0.0006593595619435349
HUN,2020-08-09,2020,32,4737.0,961.0,209.0,4.0,456.766,,10370747.0,336.7142857142857,3.2467698393788384e-05,0.0010085077790401762
HUN,2020-08-16,2020,33,5749.0,1452.0,213.0,16.0,554.348,,10370747.0,528.4285714285714,5.095376171345916e-05,0.001582719675294702
HUN,2020-08-23,2020,34,7222.0,1589.0,230.0,14.0,696.382,,10370747.0,735.0,7.087242606535479e-05,0.0022014308541203676
HUN,2020-08-30,2020,35,8819.0,1470.0,242.0,20.0,850.373,,10370747.0,904.4285714285714,8.720958783668827e-05,0.0027088938265181824
HUN,2020-09-06,2020,36,10317.0,1390.0,266.0,22.0,994.817,,10370747.0,1073.857142857143,0.00010354674960802176,0.0032163567989159972
HUN,2020-09-13,2020,37,11663.0,1716.0,289.0,21.0,1124.606,,10370747.0,1292.4285714285713,0.00012462251479363747,0.0038710097059722
HUN,2020-09-20,2020,38,13420.0,1902.0,310.0,33.0,1294.024,,10370747.0,1497.142857142857,0.000144362104016505,0.004484158474476473
HUN,2020-09-27,2020,39,15595.0,2302.0,344.0,41.0,1503.749,,10370747.0,1688.7142857142858,0.00016283439232625053,0.005057942493013968
HUN,2020-10-04,2020,40,17707.0,2398.0,383.0,30.0,1707.399,,10370747.0,1823.857142857143,0.00017586555171552666,0.005462714813324536
HUN,2020-10-11,2020,41,20142.0,2516.0,417.0,40.0,1942.194,,10370747.0,1956.2857142857142,0.00018863498591622322,0.005859357457011529
HUN,2020-10-18,2020,42,22652.0,3012.0,456.0,60.0,2184.221,,10370747.0,2176.5714285714284,0.0002098760512209418,0.006519144896672094
HUN,2020-10-25,2020,43,25802.0,5412.0,520.0,65.0,2487.96,,10370747.0,2751.1428571428573,0.0002652791411402532,0.008240069074567551
HUN,2020-11-01,2020,44,31496.0,10147.0,581.0,61.0,3037.004,,10370747.0,3955.5714285714284,0.0003814162498199434,0.011847506106849148
HUN,2020-11-08,2020,45,42080.0,15769.0,642.0,149.0,4057.567,,10370747.0,5936.571428571428,0.000572434312453233,0.017780886408906904
HUN,2020-11-15,2020,46,58187.0,17507.0,825.0,322.0,5610.686,,10370747.0,8108.714285714285,0.0007818833383664923,0.024286767096351056
HUN,2020-11-22,2020,47,76403.0,17414.0,1165.0,524.0,7367.165,,10370747.0,10253.857142857143,0.0009887288874038816,0.03071177889527651
HUN,2020-11-29,2020,48,93006.0,12608.0,1714.0,691.0,8968.11,,10370747.0,11695.57142857143,0.0011277462875693939,0.03502992081554527
HUN,2020-12-06,2020,49,105271.0,11244.0,2406.0,682.0,10150.763,,10370747.0,12871.57142857143,0.0012411421692739616,0.03855221018213786
HUN,2020-12-13,2020,50,116721.0,9063.0,3092.0,622.0,11254.831,,10370747.0,13393.142857142857,0.0012914347305110093,0.04011439172701511
HUN,2020-12-20,2020,51,125173.0,6538.0,3687.0,547.0,12069.815,,10370747.0,12877.57142857143,0.0012417207196908217,0.03857018104625313
HUN,2020-12-27,2020,52,131597.0,4384.0,4257.0,434.0,12689.25,,10370747.0,11251.142857142857,0.0010848922316919751,0.033698793237864316
HUN,2021-01-03,2021,53,135931.0,4643.0,4672.0,351.0,13107.156,,10370747.0,9413.42857142857,0.0009076905040137003,0.02819457428598785
HUN,2021-01-10,2021,1,140526.0,4639.0,5011.0,306.0,13550.229,,10370747.0,7588.428571428572,0.0007317147522187718,0.022728436450927078
HUN,2021-01-17,2021,2,145179.0,3869.0,5302.0,206.0,13998.895,,10370747.0,6340.0,0.000611334940482108,0.018989213081800183
HUN,2021-01-24,2021,3,148925.0,3373.0,5488.0,177.0,14360.103,,10370747.0,5215.571428571428,0.0005029118373605516,0.015621387571055493
HUN,2021-01-31,2021,4,152412.0,4977.0,5671.0,150.0,14696.338,,10370747.0,4631.857142857143,0.00044662714680602497,0.013873079219270106
HUN,2021-02-07,2021,5,157495.0,6989.0,5829.0,176.0,15186.466,,10370747.0,4696.285714285715,0.0004528396762823078,0.014066052069650725
HUN,2021-02-14,2021,6,164575.0,8182.0,5997.0,154.0,15869.156,,10370747.0,5238.857142857143,0.0005051571639783656,0.015691131638931415
HUN,2021-02-21,2021,7,172824.0,7674.0,6152.0,171.0,16664.566,,10370747.0,5671.857142857143,0.0005469092190617651,0.016988028999249945
HUN,2021-02-28,2021,8,180672.0,11298.0,6321.0,207.0,17421.31,,10370747.0,6623.142857142857,0.0006386370101539317,0.01983726671695403
HUN,2021-03-07,2021,9,192270.0,14020.0,6534.0,254.0,18539.648,,10370747.0,8073.285714285715,0.0007784671359050331,0.024180653422527572
HUN,2021-03-14,2021,10,206281.0,16027.0,6797.0,333.0,19890.66,,10370747.0,9881.0,0.0009527761114990077,0.029595018053827693
HUN,2021-03-21,2021,11,222281.0,15978.0,7137.0,371.0,21433.461,,10370747.0,11452.57142857143,0.0011043149956865624,0.034302100818876906
HUN,2021-03-28,2021,12,238830.0,16906.0,7531.0,418.0,23029.199,,10370747.0,12869.285714285714,0.0012409217691151577,0.03854536413866537
HUN,2021-04-04,2021,13,255755.0,21383.0,7945.0,500.0,24661.194,,10370747.0,14755.142857142857,0.001422765675138238,0.04419377788118101
HUN,2021-04-11,2021,14,277277.0,20066.0,8453.0,505.0,26736.454,,10370747.0,16525.428571428572,0.0015934655981318002,0.04949603855061923
HUN,2021-04-18,2021,15,297086.0,19793.0,8961.0,577.0,28646.538,,10370747.0,17739.0,0.0017104843074467056,0.05313085975679076
HUN,2021-04-25,2021,16,316879.0,17856.0,9540.0,545.0,30555.08,,10370747.0,18287.0,0.0017633252455199226,0.054772198679318596
HUN,2021-05-02,2021,17,334436.0,13293.0,10087.0,446.0,32248.015,,10370747.0,17896.428571428572,0.0017256643683843192,0.05360238100095804
HUN,2021-05-09,2021,18,348568.0,15582.0,10587.0,576.0,33610.694,,10370747.0,17839.85714285714,0.0017202094644539242,0.05343294142501407
HUN,2021-05-16,2021,19,363904.0,15086.0,11089.0,386.0,35089.468,,10370747.0,17579.85714285714,0.0016951389463899893,0.05265420398001911
HUN,2021-05-23,2021,20,378485.0,12714.0,11471.0,357.0,36495.442,,10370747.0,16341.42857142857,0.0015757233853480922,0.04894493205108433
HUN,2021-05-30,2021,21,391181.0,11497.0,11822.0,282.0,37719.655,,10370747.0,15117.285714285714,0.001457685325298719,0.04527844789385256
HUN,2021-06-06,2021,22,402306.0,8067.0,12095.0,223.0,38792.384,,10370747.0,13442.142857142857,0.001296159558915366,0.04026115378395646
HUN,2021-06-13,2021,23,410166.0,5565.0,12301.0,145.0,39550.285,,10370747.0,11686.285714285714,0.0011268509119242533,0.035002108763938306
HUN,2021-06-20,2021,24,415401.0,3409.0,12443.0,126.0,40055.07,,10370747.0,10274.285714285714,0.0009906987138231908,0.03077296540881183
HUN,2021-06-27,2021,25,418548.0,2563.0,12565.0,116.0,40358.52,,10370747.0,8414.42857142857,0.0008113618596065038,0.025202425410795683
HUN,2021-07-04,2021,26,421266.0,5059.0,12682.0,73.0,40620.603,,10370747.0,6982.0,0.0006732398350861321,0.02091209554213389
HUN,2021-07-11,2021,27,426963.0,12845.0,12743.0,55.0,41169.937,,10370747.0,7000.714285714285,0.0006750443613863385,0.020968147523064844
HUN,2021-07-18,2021,28,440872.0,18503.0,12802.0,58.0,42511.113,,10370747.0,8001.571428571428,0.0007715520809225631,0.023965858808578412
HUN,2021-07-25,2021,29,459146.0,18607.0,12858.0,48.0,44273.185,,10370747.0,9507.285714285714,0.0009167406855345824,0.028475689946076695
HUN,2021-08-01,2021,30,477975.0,18988.0,12903.0,77.0,46088.773,,10370747.0,11424.857142857143,0.0011016426437610658,0.03421909254177304
HUN,2021-08-08,2021,31,497061.0,19285.0,12983.0,100.0,47929.141,,10370747.0,13692.857142857143,0.0013203347013341607,0.041012079177344465
HUN,2021-08-15,2021,32,516785.0,22933.0,13097.0,148.0,49831.03,,10370747.0,16602.85714285714,0.0016009316535112795,0.04972794827324959
HUN,2021-08-22,2021,33,539337.0,22061.0,13237.0,161.0,52005.608,,10370747.0,19031.714285714286,0.0018351343722601936,0.05700272521819701
HUN,2021-08-29,2021,34,561812.0,22129.0,13422.0,252.0,54172.761,,10370747.0,20358.0,0.0019630215644061127,0.060975141943105375
HUN,2021-09-05,2021,35,583658.0,18636.0,13656.0,250.0,56279.263,,10370747.0,20377.0,0.0019648536407261695,0.06103204967947039
HUN,2021-09-12,2021,36,601716.0,15206.0,13933.0,283.0,58020.507,,10370747.0,19891.14285714286,0.0019180048319704316,0.05957683756385069
HUN,2021-09-19,2021,37,616765.0,15627.0,14223.0,297.0,59471.608,,10370747.0,19411.0,0.001871707023611703,0.05813874055691219
HUN,2021-09-26,2021,38,632908.0,15185.0,14505.0,213.0,61028.198,,10370747.0,18825.285714285714,0.0018152294829182232,0.056384441917088385
HUN,2021-10-03,2021,39,648091.0,15339.0,14727.0,241.0,62492.22,,10370747.0,17740.428571428572,0.0017106220575459582,0.05313513853396106
HUN,2021-10-10,2021,40,663433.0,15491.0,14956.0,215.0,63971.573,,10370747.0,16801.85714285714,0.0016201202423371374,0.05032398193307265
HUN,2021-10-17,2021,41,679157.0,17087.0,15177.0,240.0,65487.761,,10370747.0,16081.57142857143,0.0015506666422940825,0.048166622483806404
HUN,2021-10-24,2021,42,697033.0,22472.0,15418.0,253.0,67211.455,,10370747.0,16629.571428571428,0.0016035075803672993,0.049807961406334235
HUN,2021-10-31,2021,43,720295.0,25812.0,15682.0,310.0,69454.495,,10370747.0,18144.714285714286,0.0017496053356343844,0.054346032473156516
HUN,2021-11-07,2021,44,747595.0,42734.0,15990.0,357.0,72086.9,,10370747.0,22017.14285714286,0.002123004529677839,0.06594451374869409
HUN,2021-11-14,2021,45,792239.0,46970.0,16361.0,471.0,76391.701,,10370747.0,26557.85714285714,0.002560843220151561,0.07954460698449893
HUN,2021-11-21,2021,46,838824.0,47046.0,16838.0,547.0,80883.662,,10370747.0,31087.428571428572,0.0029976074598511153,0.09311132575837543
HUN,2021-11-28,2021,47,886207.0,45586.0,17425.0,646.0,85452.572,,10370747.0,35386.71428571428,0.0034121663835511833,0.10598830565239921
HUN,2021-12-05,2021,48,931183.0,41715.0,18067.0,636.0,89789.385,,10370747.0,38905.0,0.00375141732798997,0.11652607806741892
HUN,2021-12-12,2021,49,971148.0,36656.0,18716.0,653.0,93643.013,,10370747.0,40931.28571428572,0.0039468020687695605,0.12259509560577525
HUN,2021-12-19,2021,50,1006706.0,31193.0,19345.0,643.0,97071.696,,10370747.0,41700.0,0.004020925397177272,0.12489750560111475
HUN,2021-12-26,2021,51,1037759.0,40799.0,19976.0,538.0,100065.984,,10370747.0,41423.57142857143,0.003994270752971934,0.12406956221866132
HUN,2022-01-02,2022,52,1084153.0,183626.0,20496.0,481.0,104539.528,,10370747.0,60945.857142857145,0.0058767085093153985,0.18254161951714
HUN,2022-01-09,2022,1,1294741.0,249121.0,20990.0,484.0,124845.491,,10370747.0,89813.71428571429,0.008660293639958076,0.2690050091860173
HUN,2022-01-16,2022,2,1535382.0,153255.0,21479.0,590.0,148049.316,,10370747.0,105195.0,0.010143435183598636,0.3150741751009416
HUN,2022-01-23,2022,3,1679705.0,132440.0,22087.0,651.0,161965.671,,10370747.0,118155.71428571429,0.011393172959065946,0.3538933809785063
HUN,2022-01-30,2022,4,1812384.0,127681.0,22748.0,737.0,174759.253,,10370747.0,131159.2857142857,0.012647043237510829,0.3928409501711801
HUN,2022-02-06,2022,5,1940723.0,99854.0,23500.0,555.0,187134.35,,10370747.0,140968.0,0.013592849193987665,0.4222194621001905
ISL,2020-03-01,2020,9,1.0,7.0,,0.0,0.245,,4081657.0,7.0,1.7149897700860215e-06,5.3270807900475445e-05
ISL,2020-03-08,2020,10,7.0,5.0,,0.0,1.715,,4081657.0,6.0,1.469991231502304e-06,4.56606924861218e-05
ISL,2020-03-15,2020,11,12.0,37.0,,0.0,2.94,,4081657.0,16.333333333333332,4.001642796867383e-06,0.000124298551767776
ISL,2020-03-22,2020,12,57.0,205.0,1.0,1.0,13.965,,4081657.0,63.5,1.5557407200066052e-05,0.00048324232881145576
ISL,2020-03-29,2020,13,315.0,459.0,1.0,5.0,77.175,,4081657.0,142.6,3.4936791602038096e-05,0.0010852024580868284
ISL,2020-04-05,2020,14,790.0,469.0,6.0,9.0,193.549,,4081657.0,197.0,4.826471210099232e-05,0.001499192736627666
ISL,2020-04-12,2020,15,1222.0,418.0,16.0,8.0,299.388,,4081657.0,228.57142857142858,5.599966596199254e-05,0.0017394549518522594
ISL,2020-04-19,2020,16,1650.0,271.0,25.0,24.0,404.248,341.0,4081657.0,266.2857142857143,6.52396108457213e-05,0.0020264650189078816
ISL,2020-04-26,2020,17,1881.0,159.0,47.0,8.0,460.842,324.0,4081657.0,288.2857142857143,7.062957869456309e-05,0.002193887558023662
ISL,2020-05-03,2020,18,2039.0,66.0,59.0,24.0,499.552,303.0,4081657.0,292.42857142857144,7.164457264012421e-05,0.0022254151790259843
ISL,2020-05-10,2020,19,2101.0,91.0,80.0,11.0,514.742,228.0,4081657.0,276.14285714285717,6.765459644033224e-05,0.0021014790137065106
ISL,2020-05-17,2020,20,2196.0,39.0,91.0,5.0,538.017,160.0,4081657.0,216.14285714285714,5.295468412530919e-05,0.0016448720888452926
ISL,2020-05-24,2020,21,2228.0,18.0,95.0,4.0,545.857,122.0,4081657.0,151.71428571428572,3.716977828227255e-05,0.0011545632242919372
ISL,2020-05-31,2020,22,2244.0,2.0,100.0,4.0,549.777,78.0,4081657.0,92.28571428571429,2.260986513215449e-05,0.0007023049368103497
ISL,2020-06-07,2020,23,2246.0,1.0,103.0,1.0,550.267,22.0,4081657.0,53.714285714285715,1.3159921501068247e-05,0.00040877191368528096
ISL,2020-06-14,2020,24,2247.0,5.0,104.0,3.0,550.512,10.0,4081657.0,31.714285714285715,7.769953652226465e-06,0.000241349374569501
ISL,2020-06-21,2020,25,2254.0,65.0,107.0,0.0,552.227,7.0,4081657.0,31.571428571428573,7.73495386100022e-06,0.00024026221522459334
ISL,2020-06-28,2020,26,2336.0,374.0,107.0,0.0,572.317,9.0,4081657.0,72.0,1.763989477802765e-05,0.0005479283098334617
ISL,2020-07-05,2020,27,2725.0,460.0,107.0,6.0,667.621,65.0,4081657.0,132.14285714285714,3.2374806884276935e-05,0.0010056223940395875
ISL,2020-07-12,2020,28,3220.0,571.0,113.0,6.0,788.895,90.0,4081657.0,211.14285714285714,5.17296914323906e-05,0.0016068215117735244
ISL,2020-07-19,2020,29,3775.0,623.0,119.0,1.0,924.869,132.0,4081657.0,299.85714285714283,7.346456178388895e-05,0.0022819474649611823
ISL,2020-07-26,2020,30,4370.0,512.0,122.0,16.0,1070.644,147.0,4081657.0,372.85714285714283,9.134945510050032e-05,0.0028374858902089975
ISL,2020-08-02,2020,31,4881.0,403.0,139.0,13.0,1195.838,138.0,4081657.0,429.7142857142857,0.00010527937200854598,0.0032701753094822477
ISL,2020-08-09,2020,32,5294.0,344.0,153.0,8.0,1297.022,130.0,4081657.0,469.57142857142856,0.00011504431376066841,0.003573492766711485
ISL,2020-08-16,2020,33,5649.0,967.0,158.0,9.0,1383.997,124.0,4081657.0,554.2857142857143,0.0001357991899578319,0.004218178258241729
ISL,2020-08-23,2020,34,6656.0,1604.0,166.0,5.0,1630.71,126.0,4081657.0,717.7142857142857,0.00017583895112065656,0.005461888548816094
ISL,2020-08-30,2020,35,8311.0,1948.0,173.0,13.0,2036.183,163.0,4081657.0,914.4285714285714,0.00022403366363919639,0.006958906966753944
ISL,2020-09-06,2020,36,10269.0,1841.0,186.0,14.0,2515.89,251.0,4081657.0,1088.4285714285713,0.0002666634093527632,0.008283067048851477
ISL,2020-09-13,2020,37,12081.0,1569.0,201.0,26.0,2959.827,307.0,4081657.0,1239.4285714285713,0.00030365818867890453,0.009432194476418876
ISL,2020-09-20,2020,38,13598.0,1389.0,227.0,24.0,3331.49,310.0,4081657.0,1380.2857142857142,0.0003381679828279824,0.01050413359049783
ISL,2020-09-27,2020,39,14992.0,1275.0,253.0,24.0,3673.018,297.0,4081657.0,1513.2857142857142,0.00037075278845961684,0.011516278940606865
ISL,2020-10-04,2020,40,16245.0,1462.0,272.0,26.0,3980.001,291.0,4081657.0,1584.0,0.00038807768511660827,0.012054422816336157
ISL,2020-10-11,2020,41,17797.0,2781.0,300.0,26.0,4360.239,326.0,4081657.0,1752.142857142857,0.00042927243938989905,0.013334009365292476
ISL,2020-10-18,2020,42,20621.0,5140.0,327.0,39.0,5052.115,404.0,4081657.0,2208.1428571428573,0.0005409917729840742,0.016804221994237735
ISL,2020-10-25,2020,43,25973.0,10800.0,374.0,74.0,6363.347,571.0,4081657.0,3488.0,0.0008545549025800061,0.026544082565265473
ISL,2020-11-01,2020,44,37208.0,15115.0,452.0,125.0,9115.906,864.0,4081657.0,5423.142857142857,0.0013286620745307253,0.041270743051384666
ISL,2020-11-08,2020,45,52660.0,15752.0,594.0,232.0,12901.623,1127.0,4081657.0,7475.0,0.0018313640759132872,0.056885612722293415
ISL,2020-11-15,2020,46,68776.0,16959.0,832.0,255.0,16850.019,1451.0,4081657.0,9715.57142857143,0.002380300801505719,0.0739366198878252
ISL,2020-11-22,2020,47,85519.0,19512.0,1082.0,304.0,20952.03,1816.0,4081657.0,12294.142857142857,0.0030120470331394473,0.09355984606340849
ISL,2020-11-29,2020,48,105691.0,22894.0,1398.0,359.0,25894.141,2060.0,4081657.0,15167.42857142857,0.0037159978340729196,0.1154258819675363
ISL,2020-12-06,2020,49,128442.0,23741.0,1786.0,462.0,31468.102,2358.0,4081657.0,17824.714285714286,0.004367028950672309,0.1356481329421637
ISL,2020-12-13,2020,50,152239.0,25533.0,2233.0,466.0,37298.333,2629.0,4081657.0,19929.428571428572,0.004882680874808582,0.1516652515706883
ISL,2020-12-20,2020,51,177358.0,19076.0,2705.0,537.0,43452.451,2857.0,4081657.0,20495.285714285714,0.0050213150478557395,0.15597148973586755
ISL,2020-12-27,2020,52,195728.0,9968.0,3257.0,494.0,47953.074,2956.0,4081657.0,19669.0,0.004818876255403137,0.14968336008492164
ISL,2021-01-03,2021,53,205246.0,8028.0,3739.0,401.0,50284.97,2720.0,4081657.0,18393.14285714286,0.00450629311996154,0.1399739399755513
ISL,2021-01-10,2021,1,213319.0,7035.0,4126.0,296.0,52262.843,2453.0,4081657.0,16610.714285714286,0.004069600724831677,0.12640945282913843
ISL,2021-01-17,2021,2,220223.0,4961.0,4403.0,248.0,53954.313,2140.0,4081657.0,14048.857142857143,0.003441949468771419,0.10691342429690931
ISL,2021-01-24,2021,3,225128.0,3966.0,4655.0,211.0,55156.031,1742.0,4081657.0,11223.857142857143,0.0027498285972724175,0.0854148482513603
ISL,2021-01-31,2021,4,229054.0,3506.0,4859.0,200.0,56117.895,1485.0,4081657.0,8077.142857142857,0.001978888195931911,0.06146798936107921
ISL,2021-02-07,2021,5,232520.0,2976.0,5054.0,142.0,56967.06,1288.0,4081657.0,5777.142857142857,0.0014153915571893613,0.04396472390806585
ISL,2021-02-14,2021,6,235473.0,2255.0,5198.0,149.0,57690.541,1137.0,4081657.0,4675.285714285715,0.0011454381674613312,0.035579463880793055
ISL,2021-02-21,2021,7,237725.0,2288.0,5339.0,111.0,58242.278,951.0,4081657.0,3855.285714285714,0.0009445393658226829,0.029339169241023078
ISL,2021-02-28,2021,8,240017.0,3028.0,5449.0,97.0,58803.814,792.0,4081657.0,3282.8571428571427,0.0008042952023791178,0.024982921745978073
ISL,2021-03-07,2021,9,243064.0,3541.0,5537.0,64.0,59550.325,791.0,4081657.0,3080.0,0.0007545954988378494,0.023439155476209193
ISL,2021-03-14,2021,10,246608.0,4531.0,5609.0,87.0,60418.6,805.0,4081657.0,3160.714285714286,0.000774370380880678,0.024053400506082023
ISL,2021-03-21,2021,11,251174.0,6594.0,5685.0,96.0,61537.263,874.0,4081657.0,3601.8571428571427,0.0008824497361873236,0.02741054856315688
ISL,2021-03-28,2021,12,257789.0,9583.0,5786.0,120.0,63157.928,1033.0,4081657.0,4545.714285714285,0.0011136933568191266,0.03459341035496181
ISL,2021-04-04,2021,13,267522.0,12804.0,5911.0,165.0,65542.499,1247.0,4081657.0,6052.714285714285,0.0014829061544647886,0.04606185428439273
ISL,2021-04-11,2021,14,280164.0,12490.0,6083.0,250.0,68639.771,1616.0,4081657.0,7510.142857142857,0.0018399740245549434,0.0571530539211407
ISL,2021-04-18,2021,15,292938.0,15274.0,6333.0,254.0,71769.382,1953.0,4081657.0,9259.57142857143,0.002268581467911544,0.07046640725887994
ISL,2021-04-25,2021,16,308200.0,14836.0,6601.0,292.0,75508.55,2179.0,4081657.0,10873.142857142857,0.002663904109811985,0.08274587205961197
ISL,2021-05-02,2021,17,323036.0,12547.0,6905.0,328.0,79143.348,2315.0,4081657.0,12018.285714285714,0.0029444624362815674,0.09146054136839178
ISL,2021-05-09,2021,18,335522.0,9321.0,7218.0,287.0,82202.4,2247.0,4081657.0,12407.857142857143,0.003039906866955539,0.094425224901955
ISL,2021-05-16,2021,19,344747.0,5896.0,7503.0,239.0,84462.511,2033.0,4081657.0,11881.142857142857,0.002910862636704372,0.09041686839728044
ISL,2021-05-23,2021,20,350506.0,3596.0,7738.0,195.0,85873.458,1662.0,4081657.0,10565.714285714286,0.0025885845590931053,0.0804063051493707
ISL,2021-05-30,2021,21,354060.0,2155.0,7929.0,111.0,86744.183,1211.0,4081657.0,9089.285714285714,0.0022268617167698593,0.06917051331975
