Scotland, Exposure to risk (period 5x10), 	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1940-1949     55-59          1401609.97      1139638.17      2541248.13
1940-1949     60-64          1239838.82      1021505.22      2261344.04
1940-1949     65-69          1038502.09       866389.34      1904891.43
1940-1949     70-74           787361.43       639042.03      1426403.45
1940-1949     75-79           500627.40       359707.83       860335.24
1940-1949     80-84           253386.12       150662.64       404048.76
1940-1949     85-89            91595.10        43531.99       135127.10
1940-1949     90-94            20145.99         7440.95        27586.93
1940-1949     95-99             2615.39          687.81         3303.20
1940-1949    100-104             171.22           19.54          190.77
1940-1949    105-109               0.05            0.00            0.05
1940-1949    110+                  0.00            0.00            0.00
1950-1959        0            441612.97       463629.36       905242.33
1950-1959      1-4           1740725.57      1824607.22      3565332.79
1950-1959      5-9           2106516.85      2200219.78      4306736.63
1950-1959     10-14          1962092.71      2027108.95      3989201.66
1950-1959     15-19          1847128.94      1722282.97      3569411.92
1950-1959     20-24          1822763.47      1633812.14      3456575.61
1950-1959     25-29          1837636.03      1773573.45      3611209.47
1950-1959     30-34          1830186.29      1750643.23      3580829.51
1950-1959     35-39          1801333.01      1680705.32      3482038.33
1950-1959     40-44          1830576.56      1710952.48      3541529.05
1950-1959     45-49          1830450.77      1714533.81      3544984.57
1950-1959     50-54          1718651.04      1542978.87      3261629.91
1950-1959     55-59          1538436.34      1263448.16      2801884.50
1950-1959     60-64          1332281.50      1012175.40      2344456.90
1950-1959     65-69          1122550.69       820864.38      1943415.07
1950-1959     70-74           885520.44       634483.10      1520003.53
1950-1959     75-79           602415.74       421142.87      1023558.61
1950-1959     80-84           322931.51       202248.29       525179.80
1950-1959     85-89           120496.21        60461.79       180957.99
1950-1959     90-94            29121.14        10404.72        39525.87
1950-1959     95-99             3697.85         1026.56         4724.41
1950-1959    100-104             196.38           24.95          221.33
1950-1959    105-109               0.00            0.00            0.00
1950-1959    110+                  0.00            0.00            0.00
1960-1969        0            467079.65       493422.35       960502.01
1960-1969      1-4           1843818.93      1940128.66      3783947.59
1960-1969      5-9           2165029.33      2271987.29      4437016.61
1960-1969     10-14          2054054.18      2156419.03      4210473.21
1960-1969     15-19          1949371.12      1985505.76      3934876.88
1960-1969     20-24          1756413.01      1697745.31      3454158.32
1960-1969     25-29          1629266.66      1580537.39      3209804.05
1960-1969     30-34          1626438.67      1582607.24      3209045.90
1960-1969     35-39          1675991.19      1606575.55      3282566.74
1960-1969     40-44          1701571.53      1600966.82      3302538.35
1960-1969     45-49          1696044.26      1543885.77      3239930.03
1960-1969     50-54          1705258.70      1552494.96      3257753.65
1960-1969     55-59          1679544.61      1494205.94      3173750.54
1960-1969     60-64          1526336.49      1244616.01      2770952.50
1960-1969     65-69          1285244.20       904298.29      2189542.50
1960-1969     70-74           991124.33       615202.95      1606327.28
1960-1969     75-79           689211.79       393162.21      1082373.99
1960-1969     80-84           400002.15       212141.85       612143.99
1960-1969     85-89           165818.17        78543.96       244362.12
1960-1969     90-94            42692.23        16308.78        59001.02
1960-1969     95-99             5993.17         1599.01         7592.19
1960-1969    100-104             447.10           67.78          514.89
1960-1969    105-109               2.91            0.00            2.91
1960-1969    110+                  0.00            0.00            0.00
1970-1979        0            351466.70       371252.50       722719.19
1970-1979      1-4           1519713.09      1602493.90      3122206.99
1970-1979      5-9           2151456.91      2265972.84      4417429.75
1970-1979     10-14          2220726.34      2331581.09      4552307.43
1970-1979     15-19          2070340.87      2133506.95      4203847.82
1970-1979     20-24          1877926.01      1914957.72      3792883.73
1970-1979     25-29          1744650.00      1760757.26      3505407.26
1970-1979     30-34          1597231.65      1580193.77      3177425.42
1970-1979     35-39          1521467.49      1468663.79      2990131.28
1970-1979     40-44          1543120.17      1472142.02      3015262.19
