Portugal, Exposure to risk (period 1x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       38            610401.26       559578.91      1169980.17
1960-1969       39            601361.59       551295.17      1152656.75
1960-1969       40            589721.25       540909.77      1130631.02
1960-1969       41            571788.41       524316.60      1096105.01
1960-1969       42            558814.79       511805.61      1070620.40
1960-1969       43            546644.95       500164.05      1046809.00
1960-1969       44            535184.62       489473.94      1024658.56
1960-1969       45            525307.51       480486.89      1005794.40
1960-1969       46            518339.67       473916.42       992256.09
1960-1969       47            514007.43       468729.29       982736.72
1960-1969       48            510283.02       463749.46       974032.47
1960-1969       49            507253.44       458300.93       965554.37
1960-1969       50            503181.63       452153.74       955335.37
1960-1969       51            505189.96       452781.18       957971.14
1960-1969       52            503298.39       449166.64       952465.03
1960-1969       53            501143.80       444138.86       945282.66
1960-1969       54            497269.25       435864.24       933133.49
1960-1969       55            490777.51       424569.40       915346.91
1960-1969       56            484412.05       413751.38       898163.42
1960-1969       57            476250.97       401425.19       877676.16
1960-1969       58            465111.59       387457.02       852568.61
1960-1969       59            453883.45       372534.38       826417.83
1960-1969       60            440890.30       355767.62       796657.93
1960-1969       61            426432.38       339779.11       766211.49
1960-1969       62            410758.93       323195.79       733954.72
1960-1969       63            395215.89       307102.89       702318.79
1960-1969       64            378469.27       290310.40       668779.68
1960-1969       65            361496.70       273592.45       635089.15
1960-1969       66            345338.43       258370.71       603709.15
1960-1969       67            329951.07       243469.32       573420.38
1960-1969       68            314743.65       228339.09       543082.75
1960-1969       69            296490.81       211586.53       508077.34
1960-1969       70            279366.11       196360.81       475726.92
1960-1969       71            266742.24       184888.92       451631.16
1960-1969       72            253507.68       173033.54       426541.21
1960-1969       73            238609.51       160172.92       398782.43
1960-1969       74            223141.25       146815.21       369956.46
1960-1969       75            207909.76       133506.96       341416.72
1960-1969       76            191898.60       120430.37       312328.97
1960-1969       77            175382.60       107354.76       282737.36
1960-1969       78            158933.22        94758.72       253691.94
1960-1969       79            142855.87        83185.56       226041.43
1960-1969       80            141548.97        75666.18       217215.15
1960-1969       81            124517.33        64124.35       188641.68
1960-1969       82            108409.85        53702.75       162112.60
1960-1969       83             92997.19        44333.46       137330.65
1960-1969       84             78736.27        36110.92       114847.19
1960-1969       85             65558.90        28845.58        94404.48
1960-1969       86             53662.92        22551.81        76214.72
1960-1969       87             43178.55        17257.01        60435.55
1960-1969       88             33972.53        12849.50        46822.03
1960-1969       89             26046.93         9322.94        35369.87
1960-1969       90             19666.53         6600.60        26267.13
1960-1969       91             14707.10         4559.98        19267.08
1960-1969       92             10756.35         3084.12        13840.47
1960-1969       93              7712.68         2012.20         9724.87
1960-1969       94              5435.90         1268.15         6704.05
1960-1969       95              3689.67          783.39         4473.05
1960-1969       96              2443.11          474.96         2918.08
1960-1969       97              1586.34          288.63         1874.97
1960-1969       98               989.76          176.49         1166.25
1960-1969       99               607.86          104.92          712.78
1960-1969      100               372.77           56.63          429.40
1960-1969      101               223.32           33.23          256.55
1960-1969      102               135.95           22.81          158.76
1960-1969      103                80.64           16.44           97.07
1960-1969      104                52.77           10.58           63.36
1960-1969      105                36.01            6.50           42.51
1960-1969      106                23.89            3.90           27.79
1960-1969      107                15.34            2.00           17.34
1960-1969      108                 8.18            2.00           10.18
1960-1969      109                 6.01            2.27            8.28
1960-1969      110+               17.92            5.16           23.08
1970-1979        0            822213.50       871578.10      1693791.60
1970-1979        1            807979.89       850142.75      1658122.64
1970-1979        2            810807.25       849057.66      1659864.91
1970-1979        3            811329.44       847175.27      1658504.71
1970-1979        4            814076.48       847498.24      1661574.72
1970-1979        5            819286.66       851206.99      1670493.65
1970-1979        6            823066.10       853619.23      1676685.33
1970-1979        7            826175.27       856225.00      1682400.27
1970-1979        8            829472.71       859370.17      1688842.88
1970-1979        9            833141.16       862084.63      1695225.79
1970-1979       10            835234.12       863431.10      1698665.21
1970-1979       11            834058.07       861494.06      1695552.13
1970-1979       12            831935.02       856701.61      1688636.63
1970-1979       13            825890.49       847054.19      1672944.68
1970-1979       14            816762.14       833583.16      1650345.29
1970-1979       15            805099.73       817367.60      1622467.33
1970-1979       16            792804.53       799587.36      1592391.89
1970-1979       17            782067.56       781226.90      1563294.46
1970-1979       18            768866.97       759896.05      1528763.02
1970-1979       19            754009.92       737562.25      1491572.17
1970-1979       20            740143.52       716976.70      1457120.22
