United Kingdom, Death rates (period 5x10), 	Last modified: 11 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999     40-44            0.001332        0.002071        0.001700
1990-1999     45-49            0.002147        0.003256        0.002699
1990-1999     50-54            0.003498        0.005512        0.004500
1990-1999     55-59            0.005706        0.009517        0.007592
1990-1999     60-64            0.009674        0.016435        0.012958
1990-1999     65-69            0.016271        0.028234        0.021862
1990-1999     70-74            0.026864        0.045871        0.035201
1990-1999     75-79            0.043984        0.072604        0.055370
1990-1999     80-84            0.075196        0.116476        0.089321
1990-1999     85-89            0.126519        0.178726        0.140984
1990-1999     90-94            0.208979        0.270858        0.221767
1990-1999     95-99            0.323365        0.397016        0.334033
1990-1999    100-104           0.469131        0.554784        0.477870
1990-1999    105-109           0.638391        0.722629        0.645000
1990-1999    110+              0.616916              .        0.616916
2000-2009        0             0.004598        0.005638        0.005131
2000-2009      1-4             0.000204        0.000236        0.000221
2000-2009      5-9             0.000093        0.000113        0.000103
2000-2009     10-14            0.000107        0.000145        0.000126
2000-2009     15-19            0.000229        0.000496        0.000365
2000-2009     20-24            0.000275        0.000749        0.000512
2000-2009     25-29            0.000340        0.000833        0.000586
2000-2009     30-34            0.000491        0.001041        0.000765
2000-2009     35-39            0.000742        0.001358        0.001047
2000-2009     40-44            0.001186        0.001912        0.001546
2000-2009     45-49            0.001911        0.002925        0.002414
2000-2009     50-54            0.003040        0.004621        0.003824
2000-2009     55-59            0.004663        0.007291        0.005962
2000-2009     60-64            0.007388        0.011911        0.009605
2000-2009     65-69            0.012054        0.019496        0.015629
2000-2009     70-74            0.020569        0.032379        0.026017
2000-2009     75-79            0.036348        0.054836        0.044275
2000-2009     80-84            0.064149        0.091531        0.074581
2000-2009     85-89            0.113188        0.151627        0.125407
2000-2009     90-94            0.195651        0.246211        0.208126
2000-2009     95-99            0.312891        0.376797        0.324299
2000-2009    100-104           0.462207        0.535481        0.470691
2000-2009    105-109           0.621525        0.699595        0.627559
2000-2009    110+              0.887601        1.525747        0.917108
2010-2018        0             0.003599        0.004403        0.004011
2010-2018      1-4             0.000145        0.000173        0.000160
2010-2018      5-9             0.000072        0.000087        0.000080
2010-2018     10-14            0.000080        0.000103        0.000092
2010-2018     15-19            0.000172        0.000327        0.000251
2010-2018     20-24            0.000218        0.000523        0.000373
2010-2018     25-29            0.000294        0.000645        0.000470
2010-2018     30-34            0.000452        0.000859        0.000655
2010-2018     35-39            0.000699        0.001221        0.000958
2010-2018     40-44            0.001086        0.001820        0.001449
2010-2018     45-49            0.001664        0.002615        0.002133
2010-2018     50-54            0.002597        0.003852        0.003217
2010-2018     55-59            0.004029        0.006062        0.005033
2010-2018     60-64            0.006316        0.009665        0.007957
2010-2018     65-69            0.009783        0.014964        0.012297
2010-2018     70-74            0.016296        0.024501        0.020194
2010-2018     75-79            0.028727        0.041385        0.034504
2010-2018     80-84            0.053168        0.072413        0.061328
2010-2018     85-89            0.099380        0.127324        0.109808
2010-2018     90-94            0.178539        0.217365        0.190369
2010-2018     95-99            0.298147        0.351132        0.310060
2010-2018    100-104           0.458464        0.522884        0.468103
2010-2018    105-109           0.651207        0.666752        0.652789
2010-2018    110+              0.989112        2.080318        1.034496
