Australia, Exposure to risk (cohort 5x5), 	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1920-1924    105-109                  .               .               .
1920-1924    110+                     .               .               .
1925-1929        0            313800.21       328511.02       642311.23
1925-1929      1-4           1221192.21      1270415.56      2491607.76
1925-1929      5-9           1513648.91      1565300.63      3078949.53
1925-1929     10-14          1518244.37      1556992.99      3075237.36
1925-1929     15-19          1522460.15      1543332.17      3065792.32
1925-1929     20-24          1557128.72      1626862.33      3183991.05
1925-1929     25-29          1674615.55      1845309.28      3519924.83
1925-1929     30-34          1776806.47      1947831.89      3724638.36
1925-1929     35-39          1846717.77      1997339.77      3844057.54
1925-1929     40-44          1908603.57      2051503.82      3960107.38
1925-1929     45-49          1940072.31      2069042.76      4009115.07
1925-1929     50-54          1904358.60      1996523.34      3900881.94
1925-1929     55-59          1869098.66      1920022.31      3789120.97
1925-1929     60-64          1852644.95      1830140.17      3682785.12
1925-1929     65-69          1772280.23      1671748.09      3444028.31
1925-1929     70-74          1657708.71      1478107.91      3135816.62
1925-1929     75-79          1488528.69      1228325.38      2716854.07
1925-1929     80-84          1252392.36       929357.94      2181750.30
1925-1929     85-89           876396.82       573658.06      1450054.88
1925-1929     90-94                   .               .               .
1925-1929     95-99                   .               .               .
1925-1929    100-104                  .               .               .
1925-1929    105-109                  .               .               .
1925-1929    110+                     .               .               .
1930-1934        0            273493.30       286406.45       559899.75
1930-1934      1-4           1069344.16      1115227.97      2184572.12
1930-1934      5-9           1332131.31      1386869.44      2719000.74
1930-1934     10-14          1335520.74      1386464.98      2721985.72
1930-1934     15-19          1360604.06      1419940.08      2780544.15
1930-1934     20-24          1438540.31      1562167.11      3000707.42
1930-1934     25-29          1568103.32      1717777.24      3285880.56
1930-1934     30-34          1670183.81      1806214.29      3476398.10
1930-1934     35-39          1782079.49      1905228.53      3687308.02
1930-1934     40-44          1836001.75      1960398.73      3796400.48
1930-1934     45-49          1815428.06      1921524.65      3736952.71
1930-1934     50-54          1807992.13      1891735.90      3699728.03
1930-1934     55-59          1797180.99      1845524.21      3642705.20
1930-1934     60-64          1782482.20      1770059.81      3552542.00
1930-1934     65-69          1719285.57      1657909.35      3377194.92
1930-1934     70-74          1617382.11      1492682.23      3110064.34
1930-1934     75-79          1477706.24      1269025.94      2746732.18
1930-1934     80-84          1208755.84       951325.01      2160080.85
1930-1934     85-89                   .               .               .
1930-1934     90-94                   .               .               .
1930-1934     95-99                   .               .               .
1930-1934    100-104                  .               .               .
1930-1934    105-109                  .               .               .
1930-1934    110+                     .               .               .
1935-1939        0            281780.19       293547.25       575327.44
1935-1939      1-4           1109005.26      1150877.42      2259882.68
1935-1939      5-9           1383955.21      1432773.36      2816728.57
1935-1939     10-14          1412974.10      1462104.11      2875078.21
1935-1939     15-19          1478694.43      1544711.96      3023406.39
1935-1939     20-24          1594908.40      1695747.00      3290655.40
1935-1939     25-29          1730554.75      1835960.24      3566515.00
1935-1939     30-34          1867189.25      1978069.16      3845258.40
1935-1939     35-39          1976819.84      2084736.18      4061556.02
1935-1939     40-44          1963432.09      2060654.31      4024086.41
1935-1939     45-49          1959383.48      2061625.86      4021009.34
1935-1939     50-54          1974006.03      2066171.63      4040177.66
1935-1939     55-59          1952135.37      2000379.16      3952514.53
1935-1939     60-64          1938825.88      1949023.97      3887849.85
