Bulgaria, Exposure to risk (period 1x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       44            519084.92       516514.56      1035599.48
1960-1969       45            504750.96       503123.39      1007874.36
1960-1969       46            486458.66       485956.81       972415.47
1960-1969       47            466210.66       467168.33       933378.99
1960-1969       48            453789.47       456056.55       909846.02
1960-1969       49            441204.16       445874.11       887078.28
1960-1969       50            434105.73       440519.44       874625.17
1960-1969       51            440043.15       446510.19       886553.34
1960-1969       52            456916.28       464568.27       921484.55
1960-1969       53            473384.24       482155.93       955540.17
1960-1969       54            475611.65       484044.09       959655.74
1960-1969       55            463877.75       470476.86       934354.61
1960-1969       56            458472.09       462673.15       921145.24
1960-1969       57            451212.52       453715.97       904928.49
1960-1969       58            438105.70       436428.31       874534.01
1960-1969       59            426740.26       420010.63       846750.89
1960-1969       60            412230.76       401472.34       813703.10
1960-1969       61            395375.46       380913.65       776289.11
1960-1969       62            378330.39       360905.47       739235.87
1960-1969       63            360794.90       340248.70       701043.60
1960-1969       64            342469.57       317963.29       660432.86
1960-1969       65            321730.40       294348.13       616078.54
1960-1969       66            303085.42       272993.04       576078.46
1960-1969       67            283044.40       251322.71       534367.11
1960-1969       68            266942.00       232802.92       499744.92
1960-1969       69            249702.70       211852.18       461554.88
1960-1969       70            234418.59       191814.65       426233.24
1960-1969       71            221460.66       176813.91       398274.57
1960-1969       72            207416.60       162083.02       369499.63
1960-1969       73            193238.23       147649.74       340887.97
1960-1969       74            181022.27       136130.35       317152.62
1960-1969       75            169112.43       126082.98       295195.41
1960-1969       76            157185.50       116218.58       273404.08
1960-1969       77            143783.66       106593.35       250377.01
1960-1969       78            132238.30        98078.86       230317.16
1960-1969       79            117961.15        88730.28       206691.43
1960-1969       80            105292.73        78926.35       184219.08
1960-1969       81             90648.10        68282.50       158930.60
1960-1969       82             77215.62        58327.05       135542.67
1960-1969       83             64874.89        49227.13       114102.02
1960-1969       84             53276.18        40362.83        93639.01
1960-1969       85             42637.47        32106.46        74743.93
1960-1969       86             33841.96        25577.62        59419.58
1960-1969       87             26499.88        20016.39        46516.27
1960-1969       88             20756.30        15713.66        36469.96
1960-1969       89             15969.52        12323.72        28293.25
1960-1969       90             12234.61         9858.27        22092.88
1960-1969       91              9395.04         7668.38        17063.42
1960-1969       92              7309.73         5949.20        13258.93
1960-1969       93              5562.35         4541.39        10103.74
1960-1969       94              4231.77         3447.98         7679.75
1960-1969       95              3223.13         2637.81         5860.94
1960-1969       96              2463.30         2009.25         4472.55
1960-1969       97              1828.95         1507.11         3336.07
1960-1969       98              1380.76         1149.94         2530.71
1960-1969       99              1047.20          859.66         1906.87
1960-1969      100               772.56          637.25         1409.81
1960-1969      101               539.40          449.30          988.70
1960-1969      102               374.33          312.76          687.09
1960-1969      103               268.53          221.24          489.77
1960-1969      104               194.88          154.72          349.60
1960-1969      105               130.54          103.82          234.36
1960-1969      106                86.04           67.94          153.98
1960-1969      107                55.38           43.60           98.98
1960-1969      108                36.71           26.04           62.74
1960-1969      109                23.63           15.25           38.88
1960-1969      110+               26.99           12.96           39.94
1970-1979        0            672330.42       709927.52      1382257.93
