PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
BEL,20,2008,2008,2,1,69,O,9867,.,.,.,1
BEL,20,2008,2008,3,1,69,O,10203,.,.,.,1
BEL,20,2008,2008,4,1,69,O,10837,.,.,.,1
BEL,20,2008,2008,5,1,69,O,10573,.,.,.,1
BEL,20,2008,2008,6,1,69,O,10647,.,.,.,1
BEL,20,2008,2008,7,1,69,O,11502,.,.,.,1
BEL,20,2008,2008,8,1,69,O,10656,.,.,.,1
BEL,20,2008,2008,9,1,69,O,10866,.,.,.,1
BEL,20,2008,2008,10,1,69,O,10835,.,.,.,1
BEL,20,2008,2008,11,1,69,O,9945,.,.,.,1
BEL,20,2008,2008,12,1,69,O,10331,.,.,.,1
BEL,20,2008,2008,TOT,1,69,O,127205,.,.,.,1
BEL,20,2009,2009,1,1,69,O,10718,.,.,.,1
BEL,20,2009,2009,2,1,69,O,9462,.,.,.,1
BEL,20,2009,2009,3,1,69,O,10579,.,.,.,1
BEL,20,2009,2009,4,1,69,O,10633,.,.,.,1
BEL,20,2009,2009,5,1,69,O,10346,.,.,.,1
BEL,20,2009,2009,6,1,69,O,10757,.,.,.,1
BEL,20,2009,2009,7,1,69,O,11207,.,.,.,1
BEL,20,2009,2009,8,1,69,O,11013,.,.,.,1
BEL,20,2009,2009,9,1,69,O,11015,.,.,.,1
BEL,20,2009,2009,10,1,69,O,10765,.,.,.,1
BEL,20,2009,2009,11,1,69,O,10042,.,.,.,1
BEL,20,2009,2009,12,1,69,O,10661,.,.,.,1
BEL,20,2009,2009,TOT,1,69,O,127198,.,.,.,1
BEL,20,2010,2010,1,1,67,O,10761,.,.,.,0
BEL,20,2010,2010,1,1,73,O,10699,.,.,.,1
BEL,20,2010,2010,2,1,67,O,9883,.,.,.,0
BEL,20,2010,2010,2,1,73,O,9833,.,.,.,1
BEL,20,2010,2010,3,1,67,O,11106,.,.,.,0
BEL,20,2010,2010,3,1,73,O,11035,.,.,.,1
BEL,20,2010,2010,4,1,67,O,10209,.,.,.,0
BEL,20,2010,2010,4,1,73,O,10138,.,.,.,1
BEL,20,2010,2010,5,1,67,O,10441,.,.,.,0
BEL,20,2010,2010,5,1,73,O,10381,.,.,.,1
BEL,20,2010,2010,6,1,67,O,11003,.,.,.,0
BEL,20,2010,2010,6,1,73,O,10931,.,.,.,1
BEL,20,2010,2010,7,1,67,O,11195,.,.,.,0
BEL,20,2010,2010,7,1,73,O,11137,.,.,.,1
BEL,20,2010,2010,8,1,67,O,11324,.,.,.,0
BEL,20,2010,2010,8,1,73,O,11264,.,.,.,1
BEL,20,2010,2010,9,1,67,O,11219,.,.,.,0
BEL,20,2010,2010,9,1,73,O,11166,.,.,.,1
BEL,20,2010,2010,10,1,67,O,11235,.,.,.,0
BEL,20,2010,2010,10,1,73,O,11174,.,.,.,1
BEL,20,2010,2010,11,1,67,O,10593,.,.,.,0
BEL,20,2010,2010,11,1,73,O,10543,.,.,.,1
BEL,20,2010,2010,12,1,67,O,10940,.,.,.,0
BEL,20,2010,2010,12,1,73,O,10872,.,.,.,1
BEL,20,2010,2010,TOT,1,67,O,130100,.,.,.,0
BEL,20,2010,2010,TOT,1,73,O,129173,.,.,.,1
BEL,20,2010,2010,UNK,1,67,O,191,.,.,.,0
BEL,30,2011,2011,1,1,67,O,10756,.,.,.,0
BEL,30,2011,2011,1,1,73,O,10759,.,.,.,1
BEL,30,2011,2011,2,1,67,O,9737,.,.,.,0
BEL,30,2011,2011,2,1,73,O,9739,.,.,.,1
BEL,30,2011,2011,3,1,67,O,10724,.,.,.,0
BEL,30,2011,2011,3,1,73,O,10725,.,.,.,1
BEL,30,2011,2011,4,1,67,O,10263,.,.,.,0
BEL,30,2011,2011,4,1,73,O,10268,.,.,.,1
BEL,30,2011,2011,5,1,67,O,11114,.,.,.,0
BEL,30,2011,2011,5,1,73,O,11116,.,.,.,1
BEL,30,2011,2011,6,1,67,O,10914,.,.,.,0
BEL,30,2011,2011,6,1,73,O,10916,.,.,.,1
BEL,30,2011,2011,7,1,67,O,11269,.,.,.,0
BEL,30,2011,2011,7,1,73,O,11271,.,.,.,1
BEL,30,2011,2011,8,1,67,O,11443,.,.,.,0
BEL,30,2011,2011,8,1,73,O,11445,.,.,.,1
BEL,30,2011,2011,9,1,67,O,11043,.,.,.,0
BEL,30,2011,2011,9,1,73,O,11045,.,.,.,1
BEL,30,2011,2011,10,1,67,O,10810,.,.,.,0
BEL,30,2011,2011,10,1,73,O,10810,.,.,.,1
BEL,30,2011,2011,11,1,67,O,10058,.,.,.,0
BEL,30,2011,2011,11,1,73,O,10061,.,.,.,1
BEL,30,2011,2011,12,1,67,O,10547,.,.,.,0
BEL,30,2011,2011,12,1,73,O,10550,.,.,.,1
BEL,30,2011,2011,TOT,1,67,O,128705,.,.,.,0
BEL,30,2011,2011,TOT,1,73,O,128705,.,.,.,1
BEL,30,2011,2011,UNK,1,67,O,27,.,.,.,0
BEL,30,2012,2012,1,1,67,O,10626,.,.,.,0
BEL,30,2012,2012,1,1,73,O,10626,.,.,.,1
BEL,30,2012,2012,2,1,67,O,10059,.,.,.,0
BEL,30,2012,2012,2,1,73,O,10059,.,.,.,1
BEL,30,2012,2012,3,1,67,O,10934,.,.,.,0
BEL,30,2012,2012,3,1,73,O,10934,.,.,.,1
BEL,30,2012,2012,4,1,67,O,10543,.,.,.,0
BEL,30,2012,2012,4,1,73,O,10543,.,.,.,1
BEL,30,2012,2012,5,1,67,O,10924,.,.,.,0
BEL,30,2012,2012,5,1,73,O,10924,.,.,.,1
BEL,30,2012,2012,6,1,67,O,10754,.,.,.,0
BEL,30,2012,2012,6,1,73,O,10754,.,.,.,1
BEL,30,2012,2012,7,1,67,O,11118,.,.,.,0
BEL,30,2012,2012,7,1,73,O,11118,.,.,.,1
BEL,30,2012,2012,8,1,67,O,11104,.,.,.,0
BEL,30,2012,2012,8,1,73,O,11104,.,.,.,1
BEL,30,2012,2012,9,1,67,O,10650,.,.,.,0
BEL,30,2012,2012,9,1,73,O,10650,.,.,.,1
BEL,30,2012,2012,10,1,67,O,11007,.,.,.,0
BEL,30,2012,2012,10,1,73,O,11007,.,.,.,1
BEL,30,2012,2012,11,1,67,O,10080,.,.,.,0
BEL,30,2012,2012,11,1,73,O,10080,.,.,.,1
BEL,30,2012,2012,12,1,67,O,10252,.,.,.,0
BEL,30,2012,2012,12,1,73,O,10252,.,.,.,1
BEL,30,2012,2012,TOT,1,67,O,128051,.,.,.,0
BEL,30,2012,2012,TOT,1,73,O,128051,.,.,.,1
BEL,30,2012,2012,UNK,1,67,O,0,.,.,.,0
BEL,30,2013,2013,1,1,73,O,10732,.,.,.,1
BEL,30,2013,2013,2,1,73,O,9544,.,.,.,1
BEL,30,2013,2013,3,1,73,O,10409,.,.,.,1
BEL,30,2013,2013,4,1,73,O,10176,.,.,.,1
BEL,30,2013,2013,5,1,73,O,10645,.,.,.,1
BEL,30,2013,2013,6,1,73,O,10462,.,.,.,1
BEL,30,2013,2013,7,1,73,O,11427,.,.,.,1
BEL,30,2013,2013,8,1,73,O,10956,.,.,.,1
BEL,30,2013,2013,9,1,73,O,10620,.,.,.,1
BEL,30,2013,2013,10,1,73,O,10523,.,.,.,1
BEL,30,2013,2013,11,1,73,O,9800,.,.,.,1
BEL,30,2013,2013,12,1,73,O,10312,.,.,.,1
BEL,30,2013,2013,TOT,1,73,O,125606,.,.,.,1
BEL,30,2014,2014,1,1,73,O,10850,.,.,.,1
BEL,30,2014,2014,2,1,73,O,9739,.,.,.,1
BEL,30,2014,2014,3,1,73,O,10237,.,.,.,1
BEL,30,2014,2014,4,1,73,O,10159,.,.,.,1
BEL,30,2014,2014,5,1,73,O,10417,.,.,.,1
BEL,30,2014,2014,6,1,73,O,10651,.,.,.,1
BEL,30,2014,2014,7,1,73,O,11287,.,.,.,1
BEL,30,2014,2014,8,1,73,O,10762,.,.,.,1
BEL,30,2014,2014,9,1,73,O,10775,.,.,.,1
BEL,30,2014,2014,10,1,73,O,10493,.,.,.,1
BEL,30,2014,2014,11,1,73,O,9648,.,.,.,1
BEL,30,2014,2014,12,1,73,O,9996,.,.,.,1
BEL,30,2014,2014,TOT,1,73,O,125014,.,.,.,1
BEL,30,2015,2015,1,1,73,O,10131,.,.,.,1
BEL,30,2015,2015,2,1,73,O,9145,.,.,.,1
BEL,30,2015,2015,3,1,73,O,10141,.,.,.,1
BEL,30,2015,2015,4,1,73,O,9986,.,.,.,1
BEL,30,2015,2015,5,1,73,O,10249,.,.,.,1
BEL,30,2015,2015,6,1,73,O,10341,.,.,.,1
BEL,30,2015,2015,7,1,73,O,10895,.,.,.,1
BEL,30,2015,2015,8,1,73,O,10604,.,.,.,1
BEL,30,2015,2015,9,1,73,O,10448,.,.,.,1
BEL,30,2015,2015,10,1,73,O,10601,.,.,.,1
BEL,30,2015,2015,11,1,73,O,9551,.,.,.,1
BEL,30,2015,2015,12,1,73,O,10182,.,.,.,1
BEL,30,2015,2015,TOT,1,73,O,122274,.,.,.,1
BEL,30,2016,2016,1,1,75,O,10170,.,.,.,1
BEL,30,2016,2016,2,1,75,O,9511,.,.,.,1
BEL,30,2016,2016,3,1,75,O,10133,.,.,.,1
BEL,30,2016,2016,4,1,75,O,9768,.,.,.,1
BEL,30,2016,2016,5,1,75,O,10344,.,.,.,1
BEL,30,2016,2016,6,1,75,O,10433,.,.,.,1
BEL,30,2016,2016,7,1,75,O,10793,.,.,.,1
BEL,30,2016,2016,8,1,75,O,10555,.,.,.,1
BEL,30,2016,2016,9,1,75,O,10488,.,.,.,1
BEL,30,2016,2016,10,1,75,O,10249,.,.,.,1
BEL,30,2016,2016,11,1,75,O,9443,.,.,.,1
BEL,30,2016,2016,12,1,75,O,10009,.,.,.,1
BEL,30,2016,2016,TOT,1,75,O,121896,.,.,.,1
BEL,30,2017,2017,1,1,75,O,9903,.,.,.,1
BEL,30,2017,2017,2,1,75,O,9227,.,.,.,1
BEL,30,2017,2017,3,1,75,O,9692,.,.,.,1
BEL,30,2017,2017,4,1,75,O,9537,.,.,.,1
BEL,30,2017,2017,5,1,75,O,10237,.,.,.,1
BEL,30,2017,2017,6,1,75,O,9928,.,.,.,1
BEL,30,2017,2017,7,1,75,O,10338,.,.,.,1
BEL,30,2017,2017,8,1,75,O,10765,.,.,.,1
BEL,30,2017,2017,9,1,75,O,10260,.,.,.,1
BEL,30,2017,2017,10,1,75,O,10447,.,.,.,1
BEL,30,2017,2017,11,1,75,O,9513,.,.,.,1
BEL,30,2017,2017,12,1,75,O,9843,.,.,.,1
BEL,30,2017,2017,TOT,1,75,O,119690,.,.,.,1
BEL,30,2018,2018,1,1,75,O,9805,.,.,.,1
BEL,30,2018,2018,2,1,75,O,8649,.,.,.,1
BEL,30,2018,2018,3,1,75,O,9660,.,.,.,1
BEL,30,2018,2018,4,1,75,O,9467,.,.,.,1
BEL,30,2018,2018,5,1,75,O,10245,.,.,.,1
BEL,30,2018,2018,6,1,75,O,10056,.,.,.,1
BEL,30,2018,2018,7,1,75,O,10650,.,.,.,1
BEL,30,2018,2018,8,1,75,O,10608,.,.,.,1
BEL,30,2018,2018,9,1,75,O,9927,.,.,.,1
BEL,30,2018,2018,10,1,75,O,10283,.,.,.,1
BEL,30,2018,2018,11,1,75,O,9472,.,.,.,1
BEL,30,2018,2018,12,1,75,O,9497,.,.,.,1
BEL,30,2018,2018,TOT,1,75,O,118319,.,.,.,1
BEL,30,2019,2019,1,1,79,O,10008,.,.,.,1
BEL,30,2019,2019,2,1,79,O,8826,.,.,.,1
BEL,30,2019,2019,3,1,79,O,9298,.,.,.,1
BEL,30,2019,2019,4,1,79,O,9623,.,.,.,1
BEL,30,2019,2019,5,1,79,O,10015,.,.,.,1
BEL,30,2019,2019,6,1,79,O,9892,.,.,.,1
BEL,30,2019,2019,7,1,79,O,10813,.,.,.,1
BEL,30,2019,2019,8,1,79,O,10286,.,.,.,1
BEL,30,2019,2019,9,1,79,O,9993,.,.,.,1
BEL,30,2019,2019,10,1,79,O,10183,.,.,.,1
BEL,30,2019,2019,11,1,79,O,9379,.,.,.,1
BEL,30,2019,2019,12,1,79,O,9379,.,.,.,1
BEL,30,2019,2019,TOT,1,79,O,117695,.,.,.,1
BEL,30,2020,2020,1,1,79,O,9730,.,.,.,1
BEL,30,2020,2020,2,1,79,O,8733,.,.,.,1
BEL,30,2020,2020,3,1,79,O,9748,.,.,.,1
BEL,30,2020,2020,4,1,79,O,9548,.,.,.,1
BEL,30,2020,2020,5,1,79,O,9634,.,.,.,1
BEL,30,2020,2020,6,1,79,O,9804,.,.,.,1
BEL,30,2020,2020,7,1,79,O,10469,.,.,.,1
BEL,30,2020,2020,8,1,79,O,9812,.,.,.,1
BEL,30,2020,2020,9,1,79,O,9749,.,.,.,1
BEL,30,2020,2020,10,1,79,O,9666,.,.,.,1
BEL,30,2020,2020,11,1,79,O,8776,.,.,.,1
BEL,30,2020,2020,12,1,79,O,8681,.,.,.,1
BEL,30,2020,2020,TOT,1,79,O,114350,.,.,.,1
