Chile, Exposure to risk (period 1x10), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2017       36            964319.26       939027.48      1903346.74
2010-2017       37            963378.83       935325.35      1898704.18
2010-2017       38            966725.87       935421.63      1902147.50
2010-2017       39            968599.77       934616.59      1903216.36
2010-2017       40            970997.48       934367.29      1905364.77
2010-2017       41            974722.60       935279.23      1910001.83
2010-2017       42            976306.52       933878.82      1910185.34
2010-2017       43            974758.06       928967.95      1903726.02
2010-2017       44            973256.81       923623.70      1896880.51
2010-2017       45            974696.01       921144.45      1895840.46
2010-2017       46            973764.56       917719.02      1891483.58
2010-2017       47            978033.70       919705.12      1897738.82
2010-2017       48            981754.43       920390.39      1902144.82
2010-2017       49            979740.01       916142.74      1895882.75
2010-2017       50            971993.48       906994.74      1878988.22
2010-2017       51            957742.60       891086.59      1848829.19
2010-2017       52            934842.93       867391.15      1802234.08
2010-2017       53            907970.74       840424.31      1748395.05
2010-2017       54            879751.32       812170.66      1691921.98
2010-2017       55            846069.97       778670.77      1624740.74
2010-2017       56            813153.71       746481.67      1559635.38
2010-2017       57            780051.94       714370.20      1494422.15
2010-2017       58            748012.00       682924.74      1430936.74
2010-2017       59            715810.35       651754.39      1367564.74
2010-2017       60            686856.35       623372.11      1310228.46
2010-2017       61            656670.38       592880.43      1249550.81
2010-2017       62            626832.79       562865.96      1189698.75
2010-2017       63            598957.87       534882.66      1133840.53
2010-2017       64            572722.92       508767.99      1081490.91
2010-2017       65            547565.52       483809.46      1031374.99
2010-2017       66            525648.22       460941.96       986590.17
2010-2017       67            505001.43       438654.10       943655.53
2010-2017       68            485101.44       416307.63       901409.07
2010-2017       69            464469.12       393693.28       858162.40
2010-2017       70            444089.19       371802.08       815891.27
2010-2017       71            423294.72       349591.57       772886.28
2010-2017       72            400504.22       326145.69       726649.91
2010-2017       73            379696.16       304269.65       683965.80
2010-2017       74            359057.10       282583.49       641640.59
2010-2017       75            337487.71       260580.71       598068.41
2010-2017       76            315923.03       238790.69       554713.72
2010-2017       77            295168.99       217890.51       513059.50
2010-2017       78            277303.39       199746.86       477050.24
2010-2017       79            260847.48       183479.04       444326.52
2010-2017       80            245373.56       168551.21       413924.76
2010-2017       81            229545.22       153417.28       382962.50
2010-2017       82            210801.99       136947.08       347749.07
2010-2017       83            190723.69       120332.04       311055.74
2010-2017       84            170045.97       103827.85       273873.82
2010-2017       85            149019.70        87752.62       236772.32
2010-2017       86            127483.60        72272.09       199755.69
2010-2017       87            108705.48        59333.89       168039.37
2010-2017       88             93882.90        49163.52       143046.42
2010-2017       89             80613.41        40303.23       120916.64
2010-2017       90             68112.83        32294.35       100407.18
2010-2017       91             56746.02        25263.12        82009.13
2010-2017       92             46754.92        19472.93        66227.85
2010-2017       93             37652.27        14761.35        52413.62
2010-2017       94             29921.60        10940.61        40862.20
2010-2017       95             23340.80         7853.33        31194.14
2010-2017       96             17792.15         5516.76        23308.91
2010-2017       97             13153.00         3731.67        16884.67
2010-2017       98              9524.39         2426.50        11950.88
2010-2017       99              6707.68         1591.12         8298.79
2010-2017      100              4554.48         1015.36         5569.84
2010-2017      101              2950.82          623.22         3574.04
2010-2017      102              1848.97          381.82         2230.79
2010-2017      103              1110.02          223.61         1333.62
2010-2017      104               665.73          120.82          786.56
2010-2017      105               381.74           63.09          444.82
2010-2017      106               218.67           40.50          259.17
2010-2017      107               119.94           25.37          145.30
2010-2017      108                57.59           16.53           74.12
2010-2017      109                35.35            9.71           45.05
2010-2017      110+               65.93           12.59           78.52
